"  Italy",22408                  ,20840                  ,21119                  ,21421                  ,25245                  ,27664                  ,29454                  ,30187                  ,31972                  ,33414                  ,-18                     ,-17                     ,-14                     ,-13                     ,-16                     ,25                      ,23                      ,26                      ,13                      ,-1                      ,"(*)","(*)",10                      ,14                      ,16                      ,10                      ,"(*)",31                      ,24                      ,24                      ,17222                  ,15894                  ,15787                  ,15657                  ,17579                  ,19650                  ,19892                  ,19291                  ,20124                  ,20156                  ,601                     ,605                     ,422                     ,529                     ,600                     ,627                     ,612                     ,620                     ,660                     ,841                     ,2685                   ,2508                   ,2938                   ,2911                   ,3211                   ,3740                   ,3640                   ,3634                   ,3435                   ,3077                   ,597                     ,636                     ,578                     ,554                     ,599                     ,692                     ,748                     ,844                     ,766                     ,795                     ,1010                   ,965                     ,1091                   ,1237                   ,1383                   ,1564                   ,1743                   ,1815                   ,2070                   ,2282                   ,1599                   ,1721                   ,1885                   ,1425                   ,602                     ,850                     ,782                     ,842                     ,1058                   ,1061                   ,562                     ,230                     ,328                     ,411                     ,621                     ,844                     ,696                     ,673                     ,641                     ,516                     ,1218                   ,1188                   ,972                     ,888                     ,1264                   ,1224                   ,1140                   ,1002                   ,1230                   ,1025                   ,2888                   ,2876                   ,3184                   ,3260                   ,3356                   ,3573                   ,4017                   ,4655                   ,4469                   ,4861                   ,425                     ,469                     ,526                     ,581                     ,799                     ,727                     ,1080                   ,1102                   ,1634                   ,1680                   ,287                     ,39                      ,60                      ,11                      ,62                      ,324                     ,385                     ,431                     ,397                     ,596                     ,641                     ,690                     ,685                     ,740                     ,1730                   ,1324                   ,1713                   ,2054                   ,2007                   ,3016                   ,963                     ,889                     ,880                     ,1170                   ,1719                   ,2031                   ,2343                   ,2596                   ,3305                   ,3081                   
"  Luxembourg",1230                   ,436                     ,1120                   ,1383                   ,884                     ,952                     ,595                     ,1350                   ,2635                   ,633                     ,0                       ,0                       ,0                       ,0                       ,"(*)",1                       ,1                       ,1                       ,1                       ,-2                      ,0                       ,0                       ,0                       ,0                       ,0                       ,"(*)","(*)","(*)","(*)","(*)",683                     ,-232                    ,571                     ,598                     ,696                     ,1449                   ,2609                   ,773                     ,1765                   ,1700                   ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(D)",-557                    ,167                     ,181                     ,193                     ,983                     ,2102                   ,163                     ,922                     ,768                     ,44                      ,20                      ,21                      ,24                      ,51                      ,67                      ,69                      ,43                      ,21                      ,28                      ,"(*)","(*)","(*)","(*)","(*)",6                       ,6                       ,6                       ,9                       ,21                      ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,23                      ,2                       ,2                       ,2                       ,2                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(*)","(*)","(*)","(*)","(*)",440                     ,463                     ,797                     ,721                     ,257                     ,306                     ,318                     ,328                     ,283                     ,400                     ,1                       ,1                       ,1                       ,1                       ,2                       ,170                     ,125                     ,202                     ,317                     ,-138                    ,122                     ,412                     ,3                       ,97                      ,123                     ,-396                    ,-424                    ,-145                    ,991                     ,506                     ,53                      ,52                      ,48                      ,54                      ,61                      ,35                      ,50                      ,61                      ,78                      ,83                      ,-68                     ,-260                    ,-300                    ,-88                     ,-255                    ,-613                    ,-2085                  ,130                     ,-801                    ,-1917                  
"  Netherlands",19018                  ,20501                  ,19938                  ,19560                  ,22995                  ,26641                  ,28583                  ,28973                  ,28254                  ,32798                  ,391                     ,664                     ,983                     ,1175                   ,894                     ,926                     ,936                     ,935                     ,857                     ,1129                   ,123                     ,"(D)","(D)",414                     ,17                      ,2                       ,5                       ,3                       ,1                       ,1                       ,10717                  ,10680                  ,10204                  ,11060                  ,12570                  ,15682                  ,18787                  ,16792                  ,17500                  ,20148                  ,971                     ,1035                   ,1007                   ,1108                   ,1320                   ,1695                   ,1962                   ,2460                   ,1657                   ,1642                   ,2380                   ,3076                   ,2687                   ,3230                   ,3620                   ,4309                   ,5928                   ,4921                   ,4432                   ,5026                   ,372                     ,278                     ,311                     ,552                     ,524                     ,685                     ,542                     ,575                     ,632                     ,688                     ,524                     ,618                     ,693                     ,536                     ,718                     ,755                     ,886                     ,968                     ,1044                   ,980                     ,845                     ,1196                   ,757                     ,549                     ,481                     ,1153                   ,1691                   ,984                     ,1829                   ,2451                   ,94                      ,116                     ,79                      ,80                      ,81                      ,-218                    ,-241                    ,288                     ,293                     ,301                     ,1123                   ,1036                   ,1010                   ,1073                   ,1467                   ,1801                   ,1605                   ,1569                   ,1978                   ,2473                   ,5475                   ,6126                   ,4717                   ,4652                   ,4157                   ,3619                   ,4866                   ,4361                   ,3730                   ,4415                   ,740                     ,563                     ,594                     ,514                     ,1419                   ,1883                   ,1422                   ,1516                   ,2163                   ,2425                   ,186                     ,388                     ,712                     ,83                      ,658                     ,383                     ,-157                    ,-115                    ,-80                     ,1313                   ,872                     ,770                     ,973                     ,813                     ,1715                   ,2501                   ,1945                   ,2233                   ,2388                   ,2718                   ,514                     ,"(D)","(D)",850                     ,1566                   ,1645                   ,780                     ,3248                   ,1694                   ,647                     
"  Norway",6296                   ,9242                   ,8579                   ,8714                   ,9634                   ,13343                  ,15017                  ,16889                  ,21038                  ,30447                  ,2993                   ,6184                   ,5645                   ,5781                   ,6417                   ,9235                   ,10416                  ,12410                  ,15828                  ,24956                  ,"(*)","(*)","(*)","(*)","(*)",1                       ,1                       ,1                       ,1                       ,1                       ,1555                   ,1612                   ,1715                   ,1763                   ,1984                   ,2272                   ,3029                   ,2456                   ,2933                   ,3174                   ,"(D)","(D)","(D)","(D)","(D)",191                     ,141                     ,129                     ,78                      ,20                      ,67                      ,86                      ,71                      ,92                      ,54                      ,101                     ,118                     ,123                     ,147                     ,137                     ,4                       ,4                       ,4                       ,4                       ,12                      ,65                      ,151                     ,110                     ,"(D)","(D)",178                     ,217                     ,229                     ,183                     ,236                     ,173                     ,225                     ,255                     ,341                     ,344                     ,66                      ,58                      ,48                      ,68                      ,95                      ,91                      ,112                     ,86                      ,140                     ,126                     ,3                       ,3                       ,3                       ,-89                     ,-101                    ,1                       ,3                       ,3                       ,3                       ,3                       ,1                       ,1                       ,"(D)",11                      ,32                      ,30                      ,31                      ,23                      ,15                      ,23                      ,710                     ,658                     ,498                     ,404                     ,198                     ,443                     ,592                     ,652                     ,438                     ,410                     ,60                      ,23                      ,74                      ,9                       ,119                     ,243                     ,160                     ,100                     ,118                     ,139                     ,24                      ,20                      ,17                      ,4                       ,-5                      ,4                       ,3                       ,80                      ,53                      ,190                     ,151                     ,141                     ,113                     ,135                     ,317                     ,376                     ,209                     ,205                     ,436                     ,497                     ,803                     ,605                     ,517                     ,618                     ,603                     ,769                     ,608                     ,985                     ,1230                   ,1081                   
"  Poland",1151                   ,2018                   ,2410                   ,2538                   ,3489                   ,5217                   ,5896                   ,6577                   ,8320                   ,10028                  ,-2                      ,-2                      ,"(*)","(*)","(*)",0                       ,0                       ,0                       ,"(*)","(*)",13                      ,15                      ,15                      ,28                      ,12                      ,58                      ,136                     ,1                       ,4                       ,4                       ,999                     ,1746                   ,2054                   ,2312                   ,2776                   ,3638                   ,4213                   ,4984                   ,6074                   ,7054                   ,187                     ,253                     ,272                     ,309                     ,367                     ,426                     ,546                     ,531                     ,598                     ,746                     ,199                     ,155                     ,168                     ,160                     ,193                     ,274                     ,313                     ,354                     ,455                     ,676                     ,42                      ,45                      ,44                      ,50                      ,64                      ,155                     ,127                     ,196                     ,339                     ,397                     ,16                      ,14                      ,22                      ,22                      ,22                      ,64                      ,77                      ,93                      ,111                     ,120                     ,4                       ,4                       ,4                       ,15                      ,64                      ,76                      ,86                      ,123                     ,108                     ,229                     ,2                       ,1                       ,3                       ,27                      ,"(D)","(D)",70                      ,98                      ,117                     ,"(D)",74                      ,220                     ,306                     ,404                     ,544                     ,756                     ,699                     ,920                     ,1100                   ,1168                   ,58                      ,184                     ,280                     ,206                     ,237                     ,403                     ,555                     ,599                     ,1153                   ,1886                   ,-192                    ,-202                    ,-200                    ,-327                    ,51                      ,321                     ,147                     ,148                     ,161                     ,125                     ,51                      ,40                      ,43                      ,66                      ,108                     ,138                     ,211                     ,317                     ,377                     ,205                     ,67                      ,73                      ,47                      ,72                      ,92                      ,229                     ,256                     ,257                     ,241                     ,260                     ,157                     ,163                     ,172                     ,181                     ,213                     ,429                     ,379                     ,271                     ,310                     ,495                     
"  Portugal",2473                   ,3285                   ,3138                   ,3166                   ,3588                   ,4136                   ,3979                   ,4194                   ,4502                   ,4676                   ,"(*)","(*)","(*)","(*)","(*)","(*)","(*)","(*)","(*)","(*)","(*)","(*)","(*)","(*)","(*)",0                       ,0                       ,0                       ,0                       ,0                       ,897                     ,1989                   ,1917                   ,2133                   ,2530                   ,2815                   ,2767                   ,2768                   ,3035                   ,1122                   ,137                     ,144                     ,152                     ,139                     ,148                     ,116                     ,122                     ,109                     ,125                     ,166                     ,140                     ,112                     ,142                     ,164                     ,191                     ,255                     ,184                     ,232                     ,367                     ,363                     ,7                       ,7                       ,7                       ,13                      ,14                      ,14                      ,16                      ,17                      ,19                      ,17                      ,"(D)",32                      ,33                      ,37                      ,44                      ,119                     ,121                     ,135                     ,61                      ,66                      ,"(D)",129                     ,91                      ,103                     ,118                     ,144                     ,14                      ,26                      ,67                      ,158                     ,12                      ,13                      ,12                      ,11                      ,13                      ,4                       ,4                       ,4                       ,4                       ,4                       ,229                     ,218                     ,217                     ,246                     ,278                     ,241                     ,279                     ,253                     ,273                     ,170                     ,815                     ,820                     ,861                     ,810                     ,751                     ,684                     ,734                     ,694                     ,756                     ,2821                   ,"(D)","(D)","(D)",43                      ,40                      ,112                     ,119                     ,132                     ,114                     ,105                     ,-68                     ,-21                     ,-5                      ,-16                     ,-9                      ,46                      ,24                      ,21                      ,36                      ,-6                      ,79                      ,99                      ,89                      ,80                      ,85                      ,196                     ,183                     ,232                     ,192                     ,243                     ,"(D)","(D)","(D)",117                     ,192                     ,283                     ,153                     ,348                     ,369                     ,391                     
"  Russia",141                     ,401                     ,1083                   ,1497                   ,1713                   ,2856                   ,3124                   ,4101                   ,6994                   ,8106                   ,72                      ,150                     ,168                     ,165                     ,140                     ,219                     ,"(D)","(D)",2026                   ,2057                   ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(*)",-1                      ,-14                     ,-33                     ,239                     ,596                     ,730                     ,926                     ,1503                   ,1950                   ,2402                   ,3465                   ,4179                   ,-22                     ,87                      ,110                     ,150                     ,150                     ,300                     ,474                     ,603                     ,893                     ,1000                   ,-91                     ,80                      ,71                      ,90                      ,"(D)",250                     ,408                     ,495                     ,631                     ,593                     ,23                      ,0                       ,0                       ,0                       ,0                       ,"(*)","(*)","(D)","(D)","(D)",-1                      ,7                       ,10                      ,11                      ,"(D)",99                      ,84                      ,"(D)","(D)","(D)",5                       ,6                       ,6                       ,6                       ,6                       ,12                      ,30                      ,"(D)","(D)","(D)",10                      ,4                       ,3                       ,3                       ,4                       ,8                       ,8                       ,9                       ,6                       ,6                       ,12                      ,14                      ,27                      ,24                      ,65                      ,61                      ,41                      ,47                      ,224                     ,167                     ,39                      ,64                      ,150                     ,229                     ,334                     ,474                     ,410                     ,648                     ,746                     ,861                     ,19                      ,89                      ,35                      ,51                      ,42                      ,80                      ,37                      ,26                      ,19                      ,71                      ,10                      ,73                      ,78                      ,89                      ,1                       ,-10                     ,"(D)",23                      ,27                      ,16                      ,25                      ,23                      ,26                      ,25                      ,26                      ,123                     ,138                     ,168                     ,237                     ,195                     ,9                       ,-237                    ,30                      ,208                     ,245                     ,468                     ,"(D)","(D)",475                     ,741                     
"  Spain",10786                  ,10461                  ,10601                  ,10777                  ,13110                  ,14914                  ,16408                  ,17275                  ,19423                  ,17908                  ,9                       ,22                      ,23                      ,24                      ,30                      ,21                      ,24                      ,24                      ,26                      ,29                      ,28                      ,28                      ,"(D)",32                      ,32                      ,10                      ,10                      ,-43                     ,110                     ,144                     ,7611                   ,6945                   ,6798                   ,7270                   ,8279                   ,9234                   ,9811                   ,10364                  ,12559                  ,11023                  ,606                     ,591                     ,563                     ,448                     ,627                     ,567                     ,605                     ,665                     ,738                     ,957                     ,1753                   ,1650                   ,1753                   ,1988                   ,2366                   ,2785                   ,2821                   ,2789                   ,3551                   ,3805                   ,706                     ,747                     ,727                     ,768                     ,712                     ,776                     ,969                     ,1179                   ,1395                   ,788                     ,464                     ,432                     ,368                     ,396                     ,498                     ,569                     ,485                     ,664                     ,720                     ,180                     ,477                     ,426                     ,339                     ,400                     ,319                     ,421                     ,486                     ,255                     ,755                     ,1121                   ,312                     ,295                     ,283                     ,287                     ,405                     ,417                     ,640                     ,545                     ,399                     ,310                     ,1910                   ,1595                   ,1401                   ,1570                   ,2025                   ,2285                   ,2137                   ,2716                   ,2961                   ,2272                   ,1706                   ,1842                   ,1714                   ,1631                   ,2038                   ,2327                   ,2857                   ,2856                   ,2697                   ,2835                   ,286                     ,336                     ,"(D)",244                     ,300                     ,406                     ,442                     ,509                     ,559                     ,343                     ,272                     ,-28                     ,316                     ,267                     ,279                     ,274                     ,552                     ,219                     ,473                     ,744                     ,485                     ,489                     ,556                     ,435                     ,579                     ,1091                   ,1116                   ,1406                   ,830                     ,887                     ,388                     ,826                     ,869                     ,874                     ,1574                   ,1552                   ,1596                   ,1939                   ,2169                   ,1903                   
"  Sweden",6198                   ,6695                   ,5868                   ,7881                   ,9174                   ,11430                  ,10800                  ,10886                  ,10360                  ,7650                   ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,2885                   ,3328                   ,2889                   ,3231                   ,5049                   ,6374                   ,5359                   ,6053                   ,6557                   ,4579                   ,140                     ,"(D)",118                     ,"(D)","(D)","(D)","(D)","(D)",192                     ,157                     ,872                     ,396                     ,356                     ,1030                   ,1115                   ,1758                   ,-217                    ,589                     ,666                     ,634                     ,62                      ,80                      ,69                      ,78                      ,131                     ,175                     ,178                     ,271                     ,394                     ,460                     ,263                     ,273                     ,256                     ,276                     ,252                     ,281                     ,368                     ,440                     ,423                     ,455                     ,171                     ,222                     ,216                     ,166                     ,147                     ,330                     ,304                     ,"(D)",340                     ,76                      ,55                      ,"(D)",23                      ,54                      ,56                      ,107                     ,71                      ,56                      ,75                      ,71                      ,924                     ,1768                   ,1510                   ,1170                   ,2819                   ,2917                   ,3586                   ,3176                   ,3329                   ,1598                   ,1603                   ,1898                   ,1470                   ,1099                   ,1312                   ,2130                   ,2161                   ,2233                   ,871                     ,1636                   ,459                     ,403                     ,489                     ,2496                   ,1823                   ,545                     ,422                     ,238                     ,258                     ,340                     ,69                      ,-49                     ,-117                    ,-187                    ,-142                    ,87                      ,152                     ,94                      ,-53                     ,-844                    ,297                     ,335                     ,296                     ,282                     ,362                     ,706                     ,942                     ,918                     ,1396                   ,952                     ,885                     ,780                     ,841                     ,959                     ,770                     ,1588                   ,1763                   ,1350                   ,1331                   ,986                     
"  Switzerland",8941                   ,1122                   ,2085                   ,10671                  ,12766                  ,17096                  ,19375                  ,23402                  ,26233                  ,30106                  ,23                      ,23                      ,32                      ,32                      ,40                      ,65                      ,"(D)","(D)","(D)","(D)",0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,3246                   ,3471                   ,2102                   ,2465                   ,3071                   ,4325                   ,5008                   ,6523                   ,9849                   ,11490                  ,"(D)","(D)","(D)",142                     ,189                     ,235                     ,260                     ,224                     ,245                     ,298                     ,610                     ,646                     ,610                     ,801                     ,1045                   ,1529                   ,1840                   ,2725                   ,4651                   ,4661                   ,22                      ,37                      ,47                      ,48                      ,71                      ,91                      ,93                      ,72                      ,92                      ,73                      ,297                     ,179                     ,201                     ,201                     ,241                     ,355                     ,679                     ,768                     ,1204                   ,1121                   ,620                     ,695                     ,431                     ,289                     ,383                     ,370                     ,417                     ,640                     ,945                     ,960                     ,165                     ,151                     ,158                     ,178                     ,215                     ,280                     ,278                     ,394                     ,621                     ,1015                   ,80                      ,67                      ,76                      ,75                      ,77                      ,95                      ,102                     ,120                     ,130                     ,167                     ,4146                   ,1064                   ,-1518                  ,5518                   ,7948                   ,10228                  ,11621                  ,12739                  ,12963                  ,12120                  ,319                     ,381                     ,108                     ,514                     ,388                     ,510                     ,570                     ,842                     ,1132                   ,1363                   ,122                     ,-4854                  ,-39                     ,188                     ,139                     ,93                      ,-32                     ,319                     ,-302                    ,1390                   ,465                     ,294                     ,793                     ,652                     ,969                     ,1449                   ,1498                   ,1101                   ,1507                   ,1218                   ,618                     ,743                     ,607                     ,1302                   ,211                     ,425                     ,"(D)","(D)","(D)","(D)"
"  Turkey",1844                   ,1873                   ,1454                   ,1883                   ,2678                   ,3639                   ,4561                   ,5779                   ,7115                   ,8034                   ,2                       ,2                       ,2                       ,2                       ,2                       ,"(*)","(*)","(*)","(*)","(*)",9                       ,16                      ,40                      ,42                      ,38                      ,25                      ,27                      ,38                      ,33                      ,30                      ,1292                   ,1380                   ,1097                   ,1446                   ,2172                   ,2953                   ,3799                   ,4352                   ,5364                   ,6438                   ,26                      ,47                      ,43                      ,74                      ,97                      ,52                      ,"(D)","(D)",225                     ,261                     ,240                     ,295                     ,195                     ,209                     ,237                     ,309                     ,370                     ,482                     ,767                     ,808                     ,79                      ,27                      ,14                      ,17                      ,20                      ,16                      ,19                      ,19                      ,22                      ,13                      ,"(*)","(*)","(*)","(*)","(*)",2                       ,3                       ,3                       ,3                       ,3                       ,-2                      ,-2                      ,-2                      ,"(*)","(*)",3                       ,3                       ,3                       ,12                      ,12                      ,6                       ,7                       ,6                       ,6                       ,"(*)",1                       ,1                       ,1                       ,20                      ,9                       ,86                      ,96                      ,120                     ,79                      ,171                     ,103                     ,99                      ,186                     ,193                     ,217                     ,419                     ,341                     ,217                     ,298                     ,403                     ,501                     ,554                     ,1206                   ,1513                   ,1362                   ,7                       ,8                       ,2                       ,1                       ,2                       ,35                      ,37                      ,39                      ,46                      ,48                      ,36                      ,13                      ,14                      ,13                      ,10                      ,11                      ,21                      ,28                      ,5                       ,8                       ,32                      ,31                      ,37                      ,28                      ,24                      ,48                      ,41                      ,37                      ,56                      ,40                      ,47                      ,82                      ,45                      ,52                      ,27                      ,67                      ,82                      ,79                      ,99                      ,108                     
"  United Kingdom",103048                 ,110877                 ,102197                 ,104608                 ,115219                 ,125608                 ,152983                 ,154997                 ,168869                 ,159895                 ,7135                   ,9509                   ,9157                   ,8169                   ,9237                   ,10918                  ,12632                  ,13732                  ,12772                  ,16030                  ,5352                   ,"(D)",4064                   ,2296                   ,2540                   ,1978                   ,"(D)",2250                   ,2182                   ,2417                   ,52981                  ,46089                  ,40963                  ,42939                  ,47130                  ,54133                  ,58773                  ,59213                  ,64753                  ,62569                  ,3387                   ,3446                   ,2921                   ,3490                   ,3859                   ,3915                   ,3725                   ,4032                   ,4433                   ,4245                   ,7173                   ,6589                   ,5856                   ,6832                   ,7848                   ,8273                   ,8138                   ,8349                   ,8391                   ,8475                   ,2193                   ,1979                   ,1764                   ,1609                   ,1845                   ,2029                   ,1813                   ,2119                   ,2300                   ,2369                   ,3793                   ,3280                   ,2865                   ,2887                   ,2624                   ,2416                   ,2980                   ,3967                   ,4486                   ,4585                   ,3090                   ,3697                   ,2628                   ,2531                   ,2139                   ,2122                   ,2685                   ,2754                   ,3389                   ,3572                   ,531                     ,604                     ,594                     ,393                     ,808                     ,926                     ,1256                   ,1335                   ,1314                   ,743                     ,6713                   ,6967                   ,4364                   ,4565                   ,6354                   ,6004                   ,5597                   ,5787                   ,9180                   ,5406                   ,8165                   ,15086                  ,13734                  ,13608                  ,13430                  ,14311                  ,24505                  ,23634                  ,20289                  ,21157                  ,5145                   ,"(D)",5523                   ,8503                   ,9394                   ,10537                  ,12606                  ,12663                  ,12932                  ,13785                  ,6749                   ,8934                   ,8405                   ,7895                   ,10200                  ,7625                   ,9100                   ,6880                   ,15812                  ,3363                   ,8612                   ,9559                   ,9037                   ,9358                   ,9614                   ,12278                  ,13323                  ,13643                  ,14717                  ,15286                  ,8909                   ,10816                  ,11314                  ,11840                  ,13673                  ,13829                  ,"(D)",22982                  ,25411                  ,25288                  
