"  Poland",8169                   ,8556                   ,9179                   ,10271                  ,12633                  ,17280                  ,20878                  ,23506                  ,28331                  ,35280                  ,2                       ,3                       ,3                       ,3                       ,3                       ,0                       ,0                       ,0                       ,"(*)","(*)","(D)",29                      ,28                      ,82                      ,"(D)",252                     ,"(D)","(D)",4                       ,3                       ,5501                   ,5632                   ,5973                   ,6716                   ,8667                   ,12390                  ,14310                  ,16778                  ,20086                  ,24347                  ,988                     ,1415                   ,1544                   ,1668                   ,1815                   ,2231                   ,2650                   ,2742                   ,3347                   ,4705                   ,777                     ,484                     ,644                     ,639                     ,698                     ,804                     ,985                     ,1068                   ,953                     ,1676                   ,192                     ,190                     ,197                     ,243                     ,272                     ,737                     ,828                     ,997                     ,1242                   ,1839                   ,82                      ,57                      ,94                      ,102                     ,97                      ,207                     ,233                     ,301                     ,369                     ,540                     ,"(D)",22                      ,24                      ,138                     ,"(D)",286                     ,372                     ,468                     ,302                     ,513                     ,"(D)",104                     ,13                      ,52                      ,"(D)","(D)",706                     ,738                     ,813                     ,"(D)",1267                   ,1425                   ,1418                   ,1631                   ,2749                   ,4587                   ,4832                   ,6155                   ,7447                   ,8245                   ,1468                   ,1445                   ,1748                   ,1898                   ,2127                   ,2271                   ,3634                   ,3903                   ,5456                   ,7309                   ,263                     ,481                     ,390                     ,348                     ,368                     ,380                     ,319                     ,365                     ,397                     ,477                     ,260                     ,318                     ,363                     ,370                     ,377                     ,665                     ,566                     ,668                     ,838                     ,892                     ,184                     ,232                     ,278                     ,286                     ,323                     ,464                     ,504                     ,520                     ,554                     ,776                     ,"(D)",416                     ,397                     ,569                     ,"(D)",858                     ,"(D)","(D)",996                     ,1478                   
"  Portugal",9098                   ,7731                   ,8061                   ,6994                   ,7967                   ,9164                   ,10265                  ,10602                  ,11656                  ,11775                  ,0                       ,0                       ,0                       ,0                       ,0                       ,"(*)","(*)","(*)","(*)","(*)",0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,4199                   ,2914                   ,3093                   ,3218                   ,3639                   ,4051                   ,4198                   ,4341                   ,4528                   ,4123                   ,592                     ,515                     ,446                     ,466                     ,496                     ,318                     ,329                     ,338                     ,340                     ,305                     ,588                     ,545                     ,622                     ,558                     ,624                     ,822                     ,871                     ,1012                   ,1330                   ,1504                   ,21                      ,22                      ,21                      ,30                      ,34                      ,61                      ,68                      ,77                      ,88                      ,115                     ,"(D)",64                      ,"(D)","(D)","(D)",269                     ,299                     ,353                     ,268                     ,304                     ,"(D)",408                     ,464                     ,"(D)","(D)","(D)",54                      ,90                      ,196                     ,172                     ,38                      ,44                      ,"(D)",36                      ,"(D)","(D)","(D)","(D)","(D)","(D)",803                     ,812                     ,897                     ,846                     ,969                     ,920                     ,1459                   ,1332                   ,1344                   ,1206                   ,3460                   ,3243                   ,3331                   ,3033                   ,3330                   ,3390                   ,4031                   ,4017                   ,4280                   ,4941                   ,"(D)","(D)","(D)",112                     ,118                     ,209                     ,237                     ,272                     ,254                     ,252                     ,229                     ,130                     ,123                     ,134                     ,254                     ,334                     ,314                     ,343                     ,400                     ,497                     ,161                     ,211                     ,203                     ,179                     ,183                     ,461                     ,465                     ,491                     ,546                     ,612                     ,"(D)","(D)","(D)",318                     ,444                     ,718                     ,1021                   ,1137                   ,1648                   ,1350                   
"  Russia",3066                   ,3106                   ,4955                   ,6139                   ,7741                   ,10654                  ,13662                  ,18529                  ,28027                  ,35125                  ,319                     ,365                     ,365                     ,342                     ,332                     ,523                     ,692                     ,1097                   ,3052                   ,3241                   ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(*)","(*)","(D)",1285                   ,1065                   ,2018                   ,2682                   ,3632                   ,5126                   ,7487                   ,10303                  ,15719                  ,18920                  ,220                     ,319                     ,424                     ,624                     ,774                     ,1163                   ,1850                   ,2189                   ,3244                   ,4263                   ,370                     ,309                     ,396                     ,516                     ,"(D)",1109                   ,1959                   ,2453                   ,2972                   ,3263                   ,"(D)",0                       ,0                       ,0                       ,0                       ,2                       ,2                       ,"(D)","(D)","(D)","(D)",24                      ,31                      ,36                      ,85                      ,"(D)",211                     ,"(D)",628                     ,"(D)","(D)",27                      ,29                      ,31                      ,"(D)",57                      ,107                     ,119                     ,132                     ,229                     ,"(D)","(D)","(D)","(D)","(D)",55                      ,59                      ,66                      ,"(D)","(D)",27                      ,36                      ,248                     ,351                     ,"(D)","(D)","(D)","(D)","(D)","(D)",1056                   ,1069                   ,1964                   ,2329                   ,2895                   ,3735                   ,4395                   ,5801                   ,7308                   ,9970                   ,120                     ,215                     ,122                     ,139                     ,131                     ,200                     ,154                     ,147                     ,169                     ,363                     ,34                      ,91                      ,99                      ,116                     ,36                      ,66                      ,74                      ,104                     ,"(D)","(D)",74                      ,84                      ,87                      ,87                      ,95                      ,197                     ,271                     ,313                     ,426                     ,684                     ,177                     ,216                     ,299                     ,444                     ,619                     ,806                     ,589                     ,765                     ,"(D)",1706                   
"  Spain",47682                  ,45978                  ,46890                  ,49003                  ,60655                  ,70100                  ,76074                  ,81257                  ,94354                  ,95062                  ,"(D)",21                      ,22                      ,23                      ,25                      ,"(D)","(D)","(D)","(D)","(D)","(D)",66                      ,73                      ,76                      ,85                      ,15                      ,"(D)","(D)","(D)","(D)",33554                  ,31160                  ,31269                  ,33349                  ,41039                  ,47625                  ,49904                  ,53589                  ,64278                  ,65418                  ,"(D)",2265                   ,2193                   ,1956                   ,2712                   ,3244                   ,3472                   ,3357                   ,4267                   ,5386                   ,"(D)",6331                   ,6293                   ,7327                   ,8346                   ,10315                  ,9925                   ,10911                  ,14119                  ,16316                  ,3140                   ,2602                   ,3111                   ,3019                   ,3355                   ,3496                   ,3146                   ,5958                   ,6206                   ,6292                   ,"(D)",1145                   ,954                     ,1121                   ,1395                   ,1068                   ,1123                   ,1319                   ,1670                   ,935                     ,"(D)",2802                   ,2494                   ,2403                   ,2144                   ,2843                   ,3091                   ,3397                   ,5544                   ,5966                   ,875                     ,812                     ,723                     ,857                     ,1367                   ,1565                   ,1834                   ,1989                   ,1600                   ,1265                   ,12772                  ,11561                  ,11651                  ,12557                  ,17127                  ,18902                  ,20605                  ,21136                  ,24380                  ,22652                  ,9650                   ,9849                   ,9772                   ,9410                   ,11779                  ,11515                  ,14439                  ,14711                  ,16325                  ,15703                  ,"(D)",1074                   ,970                     ,1076                   ,1316                   ,1537                   ,1688                   ,1841                   ,1979                   ,1860                   ,865                     ,1034                   ,1382                   ,1564                   ,1858                   ,2118                   ,2379                   ,2393                   ,3027                   ,2978                   ,1258                   ,1198                   ,1411                   ,1297                   ,1518                   ,3156                   ,3205                   ,3660                   ,1955                   ,2213                   ,"(D)",1578                   ,1990                   ,2208                   ,3035                   ,"(D)",4385                   ,4981                   ,6580                   ,6643                   
"  Sweden",29630                  ,35925                  ,33742                  ,40847                  ,48444                  ,44677                  ,51978                  ,51834                  ,58823                  ,56073                  ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,17223                  ,23349                  ,22404                  ,23526                  ,27937                  ,26855                  ,32131                  ,32104                  ,35901                  ,33960                  ,529                     ,"(D)","(D)","(D)","(D)",686                     ,735                     ,778                     ,860                     ,806                     ,2159                   ,2157                   ,2187                   ,2654                   ,2355                   ,2015                   ,2446                   ,2460                   ,2266                   ,3204                   ,202                     ,315                     ,298                     ,334                     ,509                     ,581                     ,613                     ,655                     ,1294                   ,1809                   ,775                     ,799                     ,1030                   ,1084                   ,1106                   ,1155                   ,1242                   ,1498                   ,1556                   ,1623                   ,779                     ,1391                   ,988                     ,921                     ,841                     ,1648                   ,1783                   ,1714                   ,1927                   ,1694                   ,205                     ,402                     ,602                     ,465                     ,459                     ,"(D)","(D)",346                     ,381                     ,315                     ,"(D)","(D)","(D)",16123                  ,20077                  ,17683                  ,21396                  ,20862                  ,24491                  ,21225                  ,8033                   ,8063                   ,7437                   ,7311                   ,8784                   ,10376                  ,11123                  ,11236                  ,14162                  ,14640                  ,1162                   ,1249                   ,1142                   ,"(D)","(D)",1809                   ,1806                   ,834                     ,958                     ,1145                   ,1062                   ,1333                   ,655                     ,706                     ,800                     ,657                     ,725                     ,1189                   ,1667                   ,1017                   ,598                     ,679                     ,640                     ,638                     ,751                     ,1953                   ,2034                   ,2012                   ,2636                   ,2511                   ,1551                   ,1252                   ,1464                   ,"(D)","(D)",3027                   ,4157                   ,4459                   ,3499                   ,2800                   
"  Switzerland",70914                  ,75511                  ,102951                 ,97816                  ,121826                 ,135897                 ,161197                 ,186611                 ,236371                 ,277885                 ,84                      ,89                      ,99                      ,103                     ,126                     ,"(D)","(D)","(D)","(D)","(D)",0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,11056                  ,11415                  ,10684                  ,8954                   ,11038                  ,14248                  ,21156                  ,30246                  ,40264                  ,49761                  ,"(D)",436                     ,"(D)",404                     ,675                     ,783                     ,1040                   ,1103                   ,1224                   ,1326                   ,2662                   ,2286                   ,2420                   ,2683                   ,4323                   ,5253                   ,10677                  ,17155                  ,22229                  ,26689                  ,81                      ,160                     ,165                     ,167                     ,241                     ,203                     ,214                     ,207                     ,231                     ,198                     ,567                     ,423                     ,465                     ,471                     ,512                     ,2473                   ,3709                   ,4762                   ,6503                   ,6447                   ,2651                   ,4859                   ,4576                   ,1270                   ,1007                   ,1085                   ,1048                   ,1762                   ,2781                   ,2868                   ,571                     ,574                     ,697                     ,669                     ,713                     ,715                     ,748                     ,813                     ,1146                   ,1207                   ,169                     ,167                     ,180                     ,134                     ,147                     ,"(D)",281                     ,317                     ,366                     ,"(D)",53247                  ,56717                  ,84650                  ,71885                  ,102545                 ,111117                 ,121666                 ,133630                 ,164347                 ,190266                 ,1568                   ,1088                   ,1536                   ,2034                   ,1686                   ,1875                   ,1906                   ,3244                   ,2957                   ,3607                   ,1624                   ,2807                   ,2399                   ,2040                   ,1873                   ,2058                   ,2797                   ,3821                   ,11222                  ,15949                  ,1090                   ,1149                   ,1165                   ,1776                   ,2385                   ,3425                   ,8631                   ,10293                  ,11215                  ,10404                  ,2245                   ,2247                   ,2419                   ,11024                  ,2171                   ,"(D)","(D)","(D)","(D)","(D)"
"  Turkey",8047                   ,6885                   ,5252                   ,5939                   ,7804                   ,10414                  ,12635                  ,18803                  ,22029                  ,25832                  ,7                       ,8                       ,7                       ,6                       ,6                       ,5                       ,5                       ,5                       ,5                       ,5                       ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",3512                   ,3166                   ,2533                   ,2897                   ,3938                   ,5057                   ,5840                   ,6540                   ,8981                   ,10230                  ,165                     ,137                     ,198                     ,205                     ,369                     ,"(D)","(D)",707                     ,1023                   ,1228                   ,771                     ,1068                   ,1085                   ,1098                   ,1371                   ,1859                   ,2259                   ,2484                   ,3797                   ,4340                   ,220                     ,157                     ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",3                       ,3                       ,3                       ,3                       ,3                       ,"(D)","(D)","(D)","(D)","(D)",1                       ,1                       ,1                       ,1                       ,1                       ,"(D)","(D)","(D)","(D)","(D)","(D)",31                      ,26                      ,25                      ,3                       ,5                       ,5                       ,5                       ,"(D)","(D)",550                     ,917                     ,458                     ,420                     ,857                     ,1192                   ,1206                   ,1076                   ,1340                   ,1471                   ,4158                   ,3173                   ,2156                   ,2553                   ,3422                   ,4799                   ,6159                   ,11504                  ,12011                  ,14425                  ,30                      ,34                      ,12                      ,10                      ,10                      ,74                      ,83                      ,91                      ,147                     ,163                     ,"(D)",48                      ,39                      ,42                      ,38                      ,"(D)","(D)","(D)",292                     ,308                     ,84                      ,100                     ,127                     ,68                      ,65                      ,94                      ,94                      ,97                      ,90                      ,104                     ,164                     ,"(D)","(D)","(D)","(D)",213                     ,272                     ,299                     ,"(D)","(D)"
"  United Kingdom",345643                 ,407651                 ,404377                 ,372646                 ,399926                 ,457359                 ,515924                 ,581073                 ,635073                 ,608083                 ,11744                  ,15550                  ,15303                  ,14267                  ,14175                  ,15325                  ,17358                  ,18735                  ,18276                  ,21644                  ,18390                  ,32013                  ,37381                  ,12075                  ,4375                   ,5212                   ,2637                   ,2492                   ,2897                   ,3196                   ,151394                 ,147712                 ,136636                 ,141113                 ,155277                 ,180244                 ,202898                 ,219833                 ,234920                 ,254176                 ,11445                  ,12388                  ,10689                  ,11252                  ,12238                  ,13771                  ,14106                  ,14440                  ,15369                  ,15688                  ,22835                  ,22043                  ,19704                  ,22537                  ,25320                  ,29819                  ,31285                  ,29857                  ,32095                  ,31693                  ,8012                   ,6699                   ,6593                   ,6086                   ,6530                   ,6521                   ,6387                   ,7850                   ,7874                   ,8632                   ,13344                  ,13374                  ,11502                  ,10630                  ,10380                  ,12322                  ,13860                  ,15776                  ,17459                  ,18320                  ,19243                  ,24708                  ,15150                  ,12226                  ,11872                  ,13643                  ,14822                  ,15527                  ,13450                  ,20781                  ,1850                   ,2194                   ,2013                   ,1821                   ,2566                   ,3081                   ,4188                   ,4467                   ,4962                   ,3697                   ,29938                  ,27301                  ,29703                  ,31986                  ,38907                  ,42455                  ,46513                  ,48405                  ,55179                  ,42599                  ,55690                  ,75253                  ,64493                  ,53444                  ,60522                  ,76382                  ,85721                  ,98086                  ,109286                 ,105876                 ,15403                  ,17064                  ,19352                  ,21004                  ,22382                  ,23711                  ,26178                  ,32176                  ,35411                  ,36694                  ,44552                  ,63690                  ,63324                  ,61370                  ,65448                  ,65924                  ,78675                  ,95085                  ,109184                 ,58120                  ,20757                  ,20328                  ,24011                  ,23733                  ,26380                  ,27811                  ,30264                  ,32700                  ,35104                  ,34129                  ,27714                  ,36040                  ,43877                  ,45638                  ,51367                  ,62750                  ,72193                  ,81967                  ,89994                  ,94248                  
"  Other",6401                   ,7753                   ,9164                   ,10759                  ,13503                  ,18891                  ,23954                  ,32278                  ,42578                  ,52117                  ,1810                   ,2980                   ,2911                   ,3636                   ,4247                   ,5994                   ,7998                   ,13070                  ,18009                  ,22685                  ,166                     ,136                     ,282                     ,325                     ,"(D)","(D)","(D)","(D)","(D)","(D)",2008                   ,2347                   ,3501                   ,4140                   ,6034                   ,8729                   ,10868                  ,12711                  ,15261                  ,19516                  ,312                     ,"(D)",354                     ,"(D)","(D)",538                     ,750                     ,757                     ,781                     ,1318                   ,134                     ,151                     ,153                     ,320                     ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",3353                   ,4118                   ,5264                   ,6146                   ,7329                   ,"(D)",54                      ,26                      ,86                      ,226                     ,277                     ,311                     ,401                     ,423                     ,478                     ,4                       ,5                       ,6                       ,6                       ,7                       ,"(D)","(D)",419                     ,323                     ,355                     ,"(D)","(D)","(D)","(D)",898                     ,554                     ,555                     ,585                     ,696                     ,"(D)",167                     ,215                     ,"(D)","(D)",719                     ,918                     ,1099                   ,1258                   ,1963                   ,2906                   ,1684                   ,1477                   ,1599                   ,1771                   ,1983                   ,2566                   ,3174                   ,3776                   ,"(D)","(D)",152                     ,211                     ,218                     ,98                      ,109                     ,"(D)","(D)",361                     ,404                     ,466                     ,"(D)",175                     ,170                     ,156                     ,178                     ,"(D)","(D)","(D)",781                     ,927                     ,208                     ,196                     ,219                     ,223                     ,204                     ,"(D)","(D)","(D)","(D)","(D)","(D)",230                     ,264                     ,409                     ,"(D)","(D)","(D)","(D)","(D)","(D)"
"Latin America and Other Western Hemisphere",251575                 ,294606                 ,303938                 ,309909                 ,328986                 ,353095                 ,421133                 ,477908                 ,548754                 ,593975                 ,10909                  ,12022                  ,12341                  ,12928                  ,15192                  ,19960                  ,24749                  ,29336                  ,39262                  ,42935                  ,3557                   ,5006                   ,7789                   ,8892                   ,9847                   ,8212                   ,14417                  ,12663                  ,9218                   ,8343                   ,132509                 ,149588                 ,146501                 ,149479                 ,151858                 ,159417                 ,189315                 ,216335                 ,248367                 ,278887                 ,17112                  ,17487                  ,18417                  ,19866                  ,20930                  ,22493                  ,28185                  ,32265                  ,37474                  ,49977                  ,24616                  ,26230                  ,27568                  ,27320                  ,28131                  ,30310                  ,35878                  ,41212                  ,47802                  ,53975                  ,4774                   ,4103                   ,3918                   ,3653                   ,4126                   ,4247                   ,5159                   ,5703                   ,5385                   ,6283                   ,7897                   ,8624                   ,7992                   ,6342                   ,7715                   ,8399                   ,10322                  ,11023                  ,13015                  ,15444                  ,14087                  ,15284                  ,15145                  ,20471                  ,19973                  ,17080                  ,18116                  ,18869                  ,22748                  ,25840                  ,2692                   ,2978                   ,2980                   ,2753                   ,3215                   ,3491                   ,3919                   ,5300                   ,6496                   ,6952                   ,33334                  ,42070                  ,44642                  ,44401                  ,43627                  ,44908                  ,52439                  ,61264                  ,68714                  ,70294                  ,42487                  ,60827                  ,66954                  ,65920                  ,73927                  ,81342                  ,94608                  ,107121                 ,122309                 ,130754                 ,9553                   ,11939                  ,11822                  ,10963                  ,10472                  ,10204                  ,8129                   ,8155                   ,12076                  ,14516                  ,24983                  ,28663                  ,29185                  ,31359                  ,34129                  ,36674                  ,41143                  ,45605                  ,53850                  ,42914                  ,6510                   ,5169                   ,4569                   ,3794                   ,4318                   ,4198                   ,5987                   ,7406                   ,8373                   ,9689                   ,21067                  ,21393                  ,24778                  ,26575                  ,29242                  ,33088                  ,42786                  ,51287                  ,55300                  ,65937                  
"  South America",116736                 ,126863                 ,123597                 ,114112                 ,121521                 ,135890                 ,173331                 ,197213                 ,234948                 ,268700                 ,8513                   ,9296                   ,9385                   ,9295                   ,10275                  ,13881                  ,16986                  ,19449                  ,28294                  ,29300                  ,2589                   ,3899                   ,5477                   ,6266                   ,6659                   ,5237                   ,11331                  ,9467                   ,6477                   ,4955                   ,60610                  ,61009                  ,59877                  ,55726                  ,62634                  ,73737                  ,95639                  ,109934                 ,132237                 ,156583                 ,11622                  ,11532                  ,11863                  ,12576                  ,13947                  ,15285                  ,19977                  ,22515                  ,26495                  ,37016                  ,14470                  ,14955                  ,14698                  ,14203                  ,15438                  ,16832                  ,20310                  ,23709                  ,29689                  ,34683                  ,2328                   ,2416                   ,2204                   ,1845                   ,1980                   ,2043                   ,"(D)","(D)",2974                   ,3320                   ,5109                   ,5612                   ,4923                   ,3721                   ,"(D)",5088                   ,"(D)","(D)",7833                   ,"(D)",4095                   ,2390                   ,1983                   ,2608                   ,"(D)",3796                   ,4618                   ,5389                   ,6114                   ,6791                   ,1131                   ,1285                   ,1105                   ,1017                   ,1117                   ,1292                   ,"(D)",2285                   ,3039                   ,"(D)",9077                   ,10293                  ,11595                  ,10255                  ,11615                  ,15881                  ,22943                  ,27215                  ,32823                  ,35976                  ,18930                  ,26580                  ,22987                  ,20776                  ,21283                  ,22479                  ,25734                  ,30040                  ,34803                  ,36481                  ,7788                   ,9687                   ,9324                   ,7885                   ,7119                   ,6427                   ,3680                   ,4477                   ,6416                   ,8175                   ,5698                   ,7395                   ,6686                   ,5260                   ,4841                   ,4898                   ,5206                   ,6558                   ,8358                   ,9295                   ,4085                   ,2575                   ,2361                   ,2384                   ,2295                   ,1883                   ,4426                   ,5263                   ,6053                   ,6511                   ,8524                   ,6424                   ,7500                   ,6520                   ,6415                   ,7350                   ,10328                  ,12024                  ,12309                  ,17400                  
"    Argentina",23123                  ,24991                  ,24339                  ,17235                  ,18105                  ,21178                  ,23555                  ,27278                  ,31448                  ,39688                  ,1121                   ,1994                   ,2329                   ,2121                   ,2413                   ,2899                   ,4128                   ,4779                   ,4456                   ,5221                   ,899                     ,1147                   ,1235                   ,585                     ,491                     ,551                     ,607                     ,769                     ,"(D)","(D)",13029                  ,12559                  ,12179                  ,8937                   ,10345                  ,13003                  ,13826                  ,16184                  ,19432                  ,24581                  ,3130                   ,3243                   ,3407                   ,3287                   ,3583                   ,4504                   ,4104                   ,4874                   ,5772                   ,8951                   ,3226                   ,3459                   ,3407                   ,2347                   ,2502                   ,3152                   ,3744                   ,4295                   ,5089                   ,5860                   ,305                     ,332                     ,266                     ,131                     ,155                     ,97                      ,"(D)",151                     ,62                      ,"(D)",197                     ,167                     ,193                     ,143                     ,"(D)",174                     ,208                     ,274                     ,280                     ,289                     ,98                      ,76                      ,56                      ,54                      ,64                      ,32                      ,36                      ,87                      ,94                      ,88                      ,39                      ,46                      ,39                      ,37                      ,45                      ,"(D)",31                      ,34                      ,37                      ,38                      ,2294                   ,1997                   ,1788                   ,1193                   ,1445                   ,2330                   ,2768                   ,3180                   ,4182                   ,4678                   ,2851                   ,3491                   ,2992                   ,2088                   ,2314                   ,2482                   ,2398                   ,2441                   ,3071                   ,4411                   ,1661                   ,1852                   ,1871                   ,1191                   ,785                     ,858                     ,684                     ,708                     ,897                     ,1148                   ,1323                   ,1859                   ,1838                   ,1031                   ,771                     ,538                     ,606                     ,751                     ,1049                   ,1127                   ,901                     ,580                     ,474                     ,375                     ,372                     ,132                     ,362                     ,387                     ,480                     ,528                     ,1339                   ,1509                   ,1421                   ,908                     ,614                     ,713                     ,943                     ,1259                   ,"(D)","(D)"
"    Brazil",56066                  ,62773                  ,59457                  ,58352                  ,64079                  ,69308                  ,95020                  ,106501                 ,124076                 ,145809                 ,495                     ,576                     ,686                     ,752                     ,760                     ,576                     ,639                     ,587                     ,1336                   ,2454                   ,997                     ,2072                   ,2306                   ,3949                   ,4185                   ,2314                   ,7926                   ,"(D)","(D)","(D)",35590                  ,36401                  ,34681                  ,34005                  ,39471                  ,45935                  ,62444                  ,71002                  ,84945                  ,103917                 ,5618                   ,5839                   ,5992                   ,5988                   ,7551                   ,8185                   ,12697                  ,14769                  ,16825                  ,22691                  ,7674                   ,7746                   ,7301                   ,8212                   ,9157                   ,9577                   ,11923                  ,13970                  ,17484                  ,20896                  ,1529                   ,1713                   ,1505                   ,1410                   ,1445                   ,1583                   ,2093                   ,2912                   ,2807                   ,3171                   ,4517                   ,5035                   ,4353                   ,3289                   ,3959                   ,4519                   ,5323                   ,5287                   ,6964                   ,8894                   ,3991                   ,2307                   ,1919                   ,2546                   ,"(D)",3728                   ,4545                   ,5266                   ,5983                   ,6027                   ,995                     ,1119                   ,929                     ,853                     ,963                     ,1137                   ,1387                   ,2087                   ,2799                   ,"(D)",5114                   ,6172                   ,7114                   ,6683                   ,7914                   ,10313                  ,14985                  ,16707                  ,19254                  ,24150                  ,6498                   ,12301                  ,11217                  ,10305                  ,10863                  ,11691                  ,13236                  ,15717                  ,18423                  ,16033                  ,4199                   ,5499                   ,4908                   ,4196                   ,3678                   ,3092                   ,1992                   ,2425                   ,3764                   ,4838                   ,2429                   ,2814                   ,2654                   ,2346                   ,2295                   ,2691                   ,2579                   ,3445                   ,4234                   ,4776                   ,1776                   ,891                     ,829                     ,719                     ,628                     ,896                     ,2566                   ,2953                   ,3368                   ,3972                   ,4083                   ,2220                   ,2176                   ,2079                   ,2200                   ,2114                   ,3638                   ,"(D)","(D)","(D)"
