"  Portugal",951                     ,724                     ,535                     ,2226                   ,2766                   ,2413                   ,2451                   ,2297                   ,3146                   ,2429                   ,1                       ,0                       ,0                       ,0                       ,0                       ,"(*)","(*)","(*)","(*)","(*)","(*)",0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,205                     ,121                     ,172                     ,225                     ,295                     ,288                     ,272                     ,279                     ,340                     ,248                     ,28                      ,34                      ,35                      ,32                      ,38                      ,26                      ,30                      ,28                      ,33                      ,36                      ,39                      ,23                      ,40                      ,47                      ,46                      ,54                      ,52                      ,53                      ,134                     ,112                     ,3                       ,3                       ,3                       ,4                       ,3                       ,-2                      ,"(*)",-1                      ,-1                      ,-3                      ,"(D)",9                       ,"(D)","(D)","(D)",24                      ,36                      ,41                      ,15                      ,12                      ,"(D)",27                      ,19                      ,"(D)","(D)","(D)",-1                      ,3                       ,2                       ,100                     ,3                       ,4                       ,"(D)",3                       ,"(D)","(D)","(D)","(D)","(D)","(D)",35                      ,12                      ,5                       ,14                      ,11                      ,8                       ,-1                      ,-16                     ,8                       ,-49                     ,178                     ,188                     ,244                     ,208                     ,279                     ,236                     ,244                     ,134                     ,282                     ,401                     ,"(D)","(D)","(D)",7                       ,2                       ,25                      ,29                      ,34                      ,13                      ,7                       ,13                      ,22                      ,3                       ,1                       ,-2                      ,67                      ,41                      ,10                      ,30                      ,-26                     ,14                      ,18                      ,9                       ,2                       ,6                       ,70                      ,56                      ,76                      ,46                      ,55                      ,"(D)","(D)","(D)",1782                   ,2186                   ,1727                   ,1809                   ,1764                   ,2435                   ,1745                   
"  Russia",-699                    ,-346                    ,2                       ,260                     ,430                     ,710                     ,976                     ,1258                   ,3901                   ,3831                   ,-140                    ,-87                     ,-67                     ,-35                     ,-50                     ,-116                    ,-155                    ,-96                     ,943                     ,1092                   ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,-3                      ,-3                      ,"(D)",-363                    ,-44                     ,108                     ,223                     ,383                     ,468                     ,604                     ,711                     ,1105                   ,899                     ,-63                     ,-1                      ,11                      ,40                      ,43                      ,98                      ,155                     ,171                     ,290                     ,298                     ,-211                    ,18                      ,-13                     ,23                      ,"(D)",98                      ,122                     ,218                     ,269                     ,207                     ,"(D)",0                       ,0                       ,0                       ,0                       ,"(*)","(*)","(D)","(D)","(D)","(D)",-6                      ,-6                      ,-6                      ,-7                      ,"(D)",12                      ,"(D)",40                      ,"(D)","(D)",3                       ,3                       ,4                       ,"(D)",3                       ,9                       ,10                      ,14                      ,5                       ,"(D)","(D)","(D)","(D)","(D)","(*)","(*)","(*)","(D)","(D)",1                       ,-11                     ,-13                     ,-7                      ,"(D)","(D)","(D)","(D)","(D)","(D)",-88                     ,-50                     ,-9                      ,41                      ,112                     ,159                     ,112                     ,249                     ,257                     ,158                     ,-30                     ,-2                      ,-20                     ,-3                      ,11                      ,23                      ,"(*)",-1                      ,-2                      ,20                      ,-5                      ,175                     ,77                      ,88                      ,-6                      ,-8                      ,9                       ,7                       ,"(D)","(D)",-11                     ,-16                     ,-13                     ,-13                     ,-13                     ,18                      ,29                      ,12                      ,41                      ,32                      ,-64                     ,-321                    ,-73                     ,-40                     ,-8                      ,166                     ,378                     ,378                     ,"(D)",1615                   
"  Spain",2522                   ,2583                   ,2845                   ,3865                   ,5249                   ,4704                   ,6378                   ,6674                   ,9269                   ,8468                   ,"(D)",7                       ,8                       ,7                       ,10                      ,"(D)","(D)","(D)","(D)","(D)","(D)",9                       ,13                      ,10                      ,10                      ,1                       ,"(D)","(D)","(D)","(D)",1712                   ,1245                   ,1001                   ,1010                   ,1480                   ,504                     ,1335                   ,1611                   ,2686                   ,915                     ,"(D)",72                      ,65                      ,100                     ,134                     ,120                     ,122                     ,126                     ,142                     ,147                     ,"(D)",396                     ,451                     ,496                     ,549                     ,-255                    ,791                     ,565                     ,856                     ,975                     ,208                     ,278                     ,124                     ,175                     ,69                      ,69                      ,172                     ,474                     ,334                     ,170                     ,"(D)",109                     ,107                     ,117                     ,159                     ,169                     ,92                      ,205                     ,181                     ,34                      ,"(D)",81                      ,9                       ,-23                     ,-47                     ,-17                     ,73                      ,-132                    ,159                     ,-46                     ,66                      ,51                      ,61                      ,9                       ,67                      ,65                      ,170                     ,37                      ,54                      ,25                      ,367                     ,19                      ,-73                     ,-168                    ,261                     ,3                       ,-378                    ,-60                     ,121                     ,-634                    ,409                     ,416                     ,544                     ,437                     ,721                     ,623                     ,1002                   ,1006                   ,785                     ,761                     ,"(D)",35                      ,8                       ,-40                     ,6                       ,-39                     ,48                      ,32                      ,65                      ,-17                     ,94                      ,-46                     ,64                      ,-13                     ,439                     ,478                     ,676                     ,546                     ,411                     ,567                     ,74                      ,74                      ,82                      ,-51                     ,23                      ,212                     ,196                     ,341                     ,92                      ,70                      ,"(D)",842                     ,1125                   ,2504                   ,2560                   ,"(D)",3109                   ,3186                   ,5230                   ,6136                   
"  Sweden",1751                   ,2505                   ,1081                   ,2978                   ,3665                   ,5289                   ,2463                   ,2331                   ,6477                   ,5239                   ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,988                     ,1330                   ,294                     ,657                     ,1099                   ,1600                   ,-368                    ,-372                    ,2085                   ,689                     ,61                      ,"(D)","(D)","(D)","(D)",-3                      ,"(*)",16                      ,17                      ,6                       ,489                     ,10                      ,69                      ,1008                   ,415                     ,1212                   ,-806                    ,-677                    ,3830                   ,772                     ,28                      ,30                      ,20                      ,23                      ,45                      ,81                      ,52                      ,99                      ,210                     ,130                     ,23                      ,23                      ,31                      ,14                      ,7                       ,8                       ,52                      ,72                      ,60                      ,86                      ,37                      ,821                     ,36                      ,34                      ,14                      ,27                      ,48                      ,60                      ,117                     ,-11                     ,2                       ,4                       ,-82                     ,-27                     ,-37                     ,"(D)","(D)",-15                     ,"(*)",-2                      ,"(D)","(D)","(D)",-409                    ,683                     ,226                     ,196                     ,-127                    ,-2530                  ,-614                    ,238                     ,530                     ,197                     ,136                     ,246                     ,1172                   ,1228                   ,1281                   ,-193                    ,662                     ,112                     ,54                      ,86                      ,"(D)","(D)",97                      ,-46                     ,-17                     ,10                      ,53                      ,40                      ,23                      ,149                     ,147                     ,440                     ,320                     ,219                     ,497                     ,688                     ,309                     ,23                      ,48                      ,41                      ,32                      ,113                     ,113                     ,162                     ,167                     ,562                     ,206                     ,350                     ,520                     ,314                     ,"(D)","(D)",1987                   ,1267                   ,775                     ,3325                   ,3320                   
"  Switzerland",10982                  ,12142                  ,5643                   ,15294                  ,19466                  ,26041                  ,40000                  ,44460                  ,48856                  ,54500                  ,3                       ,"(*)",5                       ,4                       ,7                       ,"(D)","(D)","(D)","(D)","(D)",0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,1150                   ,1335                   ,741                     ,964                     ,1331                   ,2063                   ,2620                   ,4036                   ,7274                   ,7983                   ,"(D)",-13                     ,"(D)",16                      ,23                      ,68                      ,105                     ,59                      ,67                      ,101                     ,344                     ,376                     ,317                     ,444                     ,498                     ,797                     ,1220                   ,2024                   ,3962                   ,3772                   ,12                      ,2                       ,3                       ,1                       ,2                       ,31                      ,14                      ,-5                      ,7                       ,7                       ,74                      ,49                      ,64                      ,43                      ,67                      ,90                      ,360                     ,422                     ,813                     ,766                     ,327                     ,331                     ,172                     ,42                      ,142                     ,109                     ,136                     ,266                     ,520                     ,463                     ,17                      ,32                      ,1                       ,36                      ,53                      ,103                     ,100                     ,277                     ,710                     ,996                     ,26                      ,24                      ,32                      ,26                      ,28                      ,"(D)",42                      ,59                      ,67                      ,"(D)",3937                   ,3227                   ,-3459                  ,1425                   ,2432                   ,5696                   ,7494                   ,8264                   ,8877                   ,9337                   ,-8                      ,96                      ,-1235                  ,-1083                  ,-18                     ,187                     ,271                     ,370                     ,227                     ,405                     ,338                     ,636                     ,633                     ,758                     ,881                     ,712                     ,1158                   ,1398                   ,1554                   ,3994                   ,-6                      ,-79                     ,207                     ,169                     ,438                     ,679                     ,781                     ,112                     ,215                     ,174                     ,5568                   ,6928                   ,8751                   ,13058                  ,14396                  ,"(D)","(D)","(D)","(D)","(D)"
"  Turkey",107                     ,109                     ,-112                    ,112                     ,272                     ,237                     ,326                     ,962                     ,1551                   ,1574                   ,"(*)","(*)","(*)","(*)","(*)",-1                      ,-1                      ,-1                      ,-1                      ,-1                      ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",72                      ,73                      ,-49                     ,63                      ,202                     ,119                     ,218                     ,475                     ,760                     ,838                     ,-3                      ,3                       ,-22                     ,24                      ,40                      ,"(D)","(D)",61                      ,66                      ,81                      ,14                      ,45                      ,-40                     ,-9                      ,14                      ,-28                     ,50                      ,83                      ,256                     ,219                     ,"(*)",8                       ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(*)","(*)","(*)","(*)","(*)","(D)","(D)","(D)","(D)","(D)",-2                      ,-2                      ,-2                      ,"(*)","(*)","(D)","(D)","(D)","(D)","(D)","(D)",1                       ,1                       ,1                       ,"(*)","(*)","(*)","(*)","(D)","(D)",9                       ,4                       ,9                       ,17                      ,78                      ,15                      ,14                      ,58                      ,63                      ,37                      ,23                      ,30                      ,-33                     ,57                      ,92                      ,74                      ,72                      ,448                     ,754                     ,749                     ,-4                      ,-4                      ,-1                      ,-1                      ,"(*)",9                       ,10                      ,11                      ,14                      ,15                      ,"(D)",4                       ,7                       ,7                       ,4                       ,"(D)","(D)","(D)",-17                     ,-47                     ,-1                      ,-2                      ,-3                      ,"(*)",-1                      ,14                      ,3                       ,3                       ,18                      ,1                       ,17                      ,"(D)","(D)","(D)","(D)",12                      ,14                      ,15                      ,"(D)","(D)"
"  United Kingdom",22988                  ,27278                  ,9386                   ,13203                  ,25359                  ,27373                  ,45761                  ,55807                  ,24553                  ,844                     ,1633                   ,3748                   ,2959                   ,1596                   ,2814                   ,3448                   ,5058                   ,5336                   ,5126                   ,6512                   ,1616                   ,1350                   ,-175                    ,-428                    ,133                     ,711                     ,543                     ,867                     ,744                     ,1305                   ,3607                   ,6092                   ,2168                   ,2256                   ,4898                   ,3867                   ,4725                   ,7520                   ,10271                  ,8696                   ,869                     ,829                     ,935                     ,1002                   ,1117                   ,712                     ,1014                   ,853                     ,1213                   ,1535                   ,1397                   ,1597                   ,816                     ,1119                   ,2076                   ,1691                   ,1704                   ,1819                   ,1861                   ,2004                   ,99                      ,80                      ,-67                     ,-47                     ,44                      ,249                     ,28                      ,137                     ,80                      ,202                     ,682                     ,324                     ,342                     ,455                     ,311                     ,154                     ,-125                    ,739                     ,699                     ,763                     ,-118                    ,644                     ,6                       ,117                     ,215                     ,17                      ,329                     ,430                     ,715                     ,967                     ,27                      ,-14                     ,27                      ,-119                    ,-116                    ,165                     ,210                     ,115                     ,141                     ,105                     ,298                     ,1506                   ,-906                    ,-1061                  ,333                     ,-1148                  ,-1859                  ,-418                    ,2177                   ,-81                     ,2513                   ,1921                   ,1362                   ,1172                   ,1644                   ,2216                   ,1719                   ,3001                   ,3268                   ,2509                   ,281                     ,-664                    ,-11866                 ,-675                    ,-343                    ,364                     ,2549                   ,990                     ,365                     ,-2603                  ,4169                   ,5198                   ,1266                   ,1802                   ,6837                   ,7052                   ,9096                   ,11160                  ,-11918                 ,-26690                 ,407                     ,729                     ,585                     ,-434                    ,801                     ,1254                   ,1908                   ,2335                   ,2107                   ,2014                   ,8763                   ,8902                   ,13087                  ,7915                   ,8575                   ,8461                   ,20163                  ,24597                  ,14588                  ,9102                   
"  Other",560                     ,1782                   ,1555                   ,2000                   ,3387                   ,5093                   ,8021                   ,11787                  ,15466                  ,19702                  ,164                     ,904                     ,605                     ,579                     ,1400                   ,2192                   ,3652                   ,5728                   ,7949                   ,9913                   ,-31                     ,-23                     ,-99                     ,22                      ,"(D)","(D)","(D)","(D)","(D)","(D)",-18                     ,54                      ,199                     ,221                     ,380                     ,631                     ,747                     ,1180                   ,1348                   ,1227                   ,-23                     ,"(D)","(*)","(D)","(D)",37                      ,45                      ,68                      ,42                      ,36                      ,1                       ,5                       ,6                       ,66                      ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",446                     ,395                     ,711                     ,708                     ,482                     ,"(D)","(*)",-2                      ,"(*)",19                      ,23                      ,17                      ,20                      ,27                      ,27                      ,-1                      ,-2                      ,-2                      ,-2                      ,-2                      ,"(D)","(D)",-30                     ,54                      ,40                      ,"(D)","(D)","(D)","(D)",-7                      ,-1                      ,-5                      ,4                       ,1                       ,"(D)",-11                     ,"(*)","(D)","(D)",-10                     ,23                      ,22                      ,71                      ,-32                     ,-25                     ,2                       ,8                       ,111                     ,54                      ,103                     ,189                     ,245                     ,296                     ,"(D)","(D)",2                       ,"(*)",-21                     ,-90                     ,-70                     ,"(D)","(D)",31                      ,-53                     ,-296                    ,"(D)",69                      ,50                      ,38                      ,45                      ,"(D)","(D)","(D)",231                     ,221                     ,9                       ,-2                      ,"(*)","(*)",2                       ,"(D)","(D)","(D)","(D)","(D)","(D)",772                     ,710                     ,1176                   ,"(D)","(D)","(D)","(D)","(D)","(D)"
"Latin America and Other Western Hemisphere",27172                  ,32851                  ,29644                  ,36338                  ,55397                  ,76154                  ,106306                 ,119991                 ,170947                 ,168683                 ,1295                   ,1689                   ,1757                   ,1781                   ,1585                   ,4865                   ,5961                   ,7379                   ,13411                  ,8463                   ,367                     ,39                      ,536                     ,-1873                  ,165                     ,189                     ,437                     ,808                     ,510                     ,725                     ,4237                   ,5765                   ,3097                   ,2764                   ,5883                   ,7524                   ,10531                  ,12133                  ,16479                  ,17625                  ,501                     ,305                     ,345                     ,75                      ,784                     ,751                     ,779                     ,1069                   ,941                     ,1990                   ,1749                   ,1905                   ,1545                   ,246                     ,1806                   ,2224                   ,2890                   ,3179                   ,4759                   ,5179                   ,135                     ,170                     ,145                     ,121                     ,244                     ,362                     ,425                     ,450                     ,619                     ,690                     ,80                      ,425                     ,84                      ,158                     ,339                     ,374                     ,306                     ,303                     ,352                     ,532                     ,-739                    ,-301                    ,-646                    ,-654                    ,221                     ,-80                     ,460                     ,579                     ,747                     ,245                     ,51                      ,174                     ,125                     ,113                     ,131                     ,139                     ,176                     ,291                     ,594                     ,566                     ,247                     ,864                     ,-937                    ,140                     ,405                     ,991                     ,1493                   ,2269                   ,3710                   ,3704                   ,1505                   ,3916                   ,3026                   ,7629                   ,7302                   ,6964                   ,5447                   ,7523                   ,14812                  ,15387                  ,-6                      ,-235                    ,-1572                  ,-1711                  ,236                     ,746                     ,292                     ,764                     ,1388                   ,1845                   ,6083                   ,6252                   ,6613                   ,6053                   ,8939                   ,11576                  ,15292                  ,21561                  ,25850                  ,13413                  ,565                     ,417                     ,-28                     ,207                     ,335                     ,370                     ,680                     ,538                     ,550                     ,620                     ,13126                  ,15008                  ,16215                  ,21489                  ,30953                  ,43919                  ,67666                  ,69285                  ,97948                  ,110606                 
"  South America",3163                   ,5496                   ,188                     ,-4763                  ,4289                   ,9831                   ,13400                  ,17716                  ,26942                  ,26032                  ,882                     ,1275                   ,1167                   ,1262                   ,1442                   ,3472                   ,4404                   ,4777                   ,9826                   ,4389                   ,234                     ,-76                     ,371                     ,-1906                  ,353                     ,102                     ,413                     ,590                     ,501                     ,445                     ,1185                   ,2548                   ,551                     ,-399                    ,2172                   ,3942                   ,4995                   ,6396                   ,10456                  ,13189                  ,302                     ,64                      ,-40                     ,88                      ,275                     ,289                     ,266                     ,433                     ,180                     ,1239                   ,847                     ,791                     ,605                     ,-851                    ,723                     ,1314                   ,1240                   ,1710                   ,3050                   ,3817                   ,57                      ,168                     ,158                     ,107                     ,186                     ,219                     ,"(D)","(D)",429                     ,568                     ,-3                      ,445                     ,91                      ,108                     ,"(D)",334                     ,"(D)","(D)",269                     ,"(D)",-537                    ,-24                     ,12                      ,-148                    ,"(D)",-44                     ,150                     ,101                     ,220                     ,56                      ,-69                     ,48                      ,15                      ,17                      ,-1                      ,45                      ,"(D)",200                     ,387                     ,"(D)",-155                    ,"(*)",-1170                  ,-333                    ,-245                    ,252                     ,447                     ,1238                   ,2651                   ,2954                   ,-158                    ,252                     ,-332                    ,-407                    ,87                      ,486                     ,625                     ,747                     ,1025                   ,1222                   ,-269                    ,-431                    ,-1686                  ,-2230                  ,-425                    ,124                     ,-112                    ,92                      ,525                     ,913                     ,338                     ,729                     ,252                     ,683                     ,246                     ,417                     ,471                     ,695                     ,2306                   ,185                     ,265                     ,126                     ,-164                    ,40                      ,115                     ,96                      ,418                     ,234                     ,361                     ,445                     ,685                     ,1072                   ,28                      ,-1806                  ,300                     ,1193                   ,2186                   ,4184                   ,1943                   ,5244                   
"    Argentina",332                     ,-121                    ,-445                    ,-2675                  ,744                     ,1431                   ,2296                   ,2944                   ,2687                   ,2550                   ,172                     ,418                     ,626                     ,735                     ,423                     ,572                     ,852                     ,1207                   ,603                     ,-104                    ,26                      ,-347                    ,-107                    ,-245                    ,100                     ,5                       ,112                     ,59                      ,"(D)","(D)",108                     ,-114                    ,-322                    ,-978                    ,231                     ,422                     ,889                     ,688                     ,1016                   ,1709                   ,118                     ,-7                      ,1                       ,-91                     ,37                      ,54                      ,99                      ,87                      ,166                     ,588                     ,-33                     ,-22                     ,35                      ,-719                    ,63                      ,141                     ,344                     ,324                     ,346                     ,603                     ,5                       ,6                       ,6                       ,-13                     ,-24                     ,6                       ,"(D)",8                       ,-1                      ,"(D)",-8                      ,21                      ,16                      ,4                       ,"(D)",18                      ,20                      ,33                      ,28                      ,19                      ,-2                      ,3                       ,"(*)","(*)","(*)",2                       ,3                       ,5                       ,6                       ,6                       ,-29                     ,-34                     ,-29                     ,-28                     ,-33                     ,"(D)",5                       ,5                       ,6                       ,6                       ,-66                     ,-147                    ,-391                    ,9                       ,26                      ,90                      ,118                     ,122                     ,237                     ,155                     ,-102                    ,-110                    ,-165                    ,-216                    ,129                     ,179                     ,127                     ,97                      ,136                     ,190                     ,-6                      ,-341                    ,-528                    ,-949                    ,-107                    ,-216                    ,-259                    ,42                      ,84                      ,159                     ,-15                     ,98                      ,-110                    ,95                      ,-341                    ,40                      ,85                      ,93                      ,107                     ,80                      ,-39                     ,-12                     ,-10                     ,-31                     ,-32                     ,-7                      ,16                      ,-7                      ,1                       ,-8                      ,188                     ,288                     ,171                     ,-1088                  ,341                     ,435                     ,473                     ,766                     ,"(D)","(D)"
"    Brazil",1084                   ,3565                   ,-1376                  ,-3863                  ,557                     ,2392                   ,3065                   ,5312                   ,10669                  ,12023                  ,77                      ,-8                      ,-181                    ,-85                     ,-36                     ,-22                     ,-59                     ,-71                     ,314                     ,-413                    ,75                      ,221                     ,44                      ,-1815                  ,11                      ,-170                    ,-134                    ,"(D)","(D)","(D)",707                     ,2152                   ,-17                     ,-23                     ,1112                   ,2101                   ,2195                   ,3626                   ,6170                   ,8370                   ,98                      ,-11                     ,-119                    ,-5                      ,52                      ,88                      ,-19                     ,157                     ,-235                    ,266                     ,635                     ,566                     ,233                     ,-277                    ,419                     ,687                     ,440                     ,834                     ,1935                   ,2225                   ,67                      ,192                     ,147                     ,119                     ,204                     ,202                     ,252                     ,242                     ,424                     ,560                     ,63                      ,439                     ,47                      ,105                     ,228                     ,299                     ,153                     ,84                      ,247                     ,280                     ,-535                    ,-27                     ,12                      ,-149                    ,"(D)",-48                     ,146                     ,95                      ,213                     ,16                      ,-45                     ,73                      ,34                      ,38                      ,27                      ,35                      ,60                      ,184                     ,358                     ,"(D)",-63                     ,137                     ,-876                    ,-296                    ,-293                    ,3                       ,96                      ,831                     ,1736                   ,2466                   ,-33                     ,241                     ,-231                    ,-233                    ,-104                    ,57                      ,170                     ,262                     ,464                     ,478                     ,-390                    ,-24                     ,-1008                  ,-1195                  ,-508                    ,163                     ,94                      ,56                      ,315                     ,520                     ,191                     ,350                     ,148                     ,347                     ,376                     ,159                     ,220                     ,342                     ,1835                   ,-177                    ,256                     ,99                      ,91                      ,26                      ,32                      ,21                      ,200                     ,199                     ,333                     ,400                     ,201                     ,533                     ,-220                    ,-885                    ,-327                    ,83                      ,380                     ,"(D)","(D)","(D)"
"    Chile",539                     ,435                     ,233                     ,380                     ,697                     ,1100                   ,1319                   ,1573                   ,8109                   ,4130                   ,261                     ,95                      ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",88                      ,91                      ,102                     ,113                     ,211                     ,324                     ,407                     ,"(D)",150                     ,182                     ,208                     ,180                     ,208                     ,246                     ,271                     ,218                     ,493                     ,554                     ,3                       ,1                       ,-2                      ,4                       ,7                       ,10                      ,"(D)","(D)","(D)","(D)",52                      ,81                      ,114                     ,53                      ,109                     ,140                     ,96                      ,96                      ,151                     ,165                     ,14                      ,12                      ,12                      ,5                       ,5                       ,"(D)","(D)","(D)","(D)","(D)",-9                      ,"(*)",-1                      ,-3                      ,"(*)",-3                      ,7                       ,9                       ,12                      ,19                      ,"(*)","(*)","(*)","(*)","(*)","(D)","(D)","(D)","(D)","(D)","(D)",3                       ,3                       ,3                       ,1                       ,"(*)","(*)","(*)","(*)","(D)","(D)","(D)",16                      ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",23                      ,29                      ,24                      ,34                      ,41                      ,97                      ,93                      ,110                     ,125                     ,117                     ,-100                    ,-129                    ,-186                    ,-33                     ,47                      ,49                      ,17                      ,-53                     ,56                      ,109                     ,103                     ,243                     ,144                     ,93                      ,110                     ,75                      ,-21                     ,68                      ,70                      ,38                      ,8                       ,9                       ,7                       ,3                       ,11                      ,18                      ,15                      ,13                      ,21                      ,25                      ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",48                      
