"Data on activities of multinational enterprises"
"U.S. Direct Investment Abroad,All Majority-owned Foreign Affiliates (data for 2009 and forward),Net Income" 
"Bureau of Economic Analysis" 
"By Country and Industry (NAICS) (Millions of Dollars) <br/>"
"","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Information","Information","Information","Information","Information","Information","Information","Information","Information","Information","Information","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries"
"  Greece",284                     ,-161                    ,-248                    ,110                     ,132                     ,175                     ,57                      ,99                      ,420                     ,77                      ,372                     ,-1                      ,-1                      ,-1                      ,-1                      ,-1                      ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,240                     ,60                      ,140                     ,117                     ,253                     ,84                      ,71                      ,77                      ,374                     ,115                     ,262                     ,29                      ,22                      ,26                      ,6                       ,14                      ,16                      ,"(D)","(D)",27                      ,20                      ,"(D)",99                      ,61                      ,138                     ,93                      ,224                     ,61                      ,37                      ,48                      ,59                      ,57                      ,129                     ,"(D)","(D)",5                       ,4                       ,"(D)","(D)","(D)",3                       ,13                      ,2                       ,4                       ,2                       ,2                       ,"(D)","(D)",2                       ,1                       ,1                       ,1                       ,2                       ,2                       ,2                       ,"(D)","(D)","(D)",28                      ,37                      ,"(D)","(D)",8                       ,"(D)",8                       ,8                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(*)","(*)","(*)","(*)","(*)",0                       ,-1                      ,-1                      ,-1                      ,-1                      ,-1                      ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,118                     ,-170                    ,-227                    ,9                       ,98                      ,92                      ,7                       ,51                      ,33                      ,-41                     ,60                      ,"(D)","(D)","(D)","(D)",-7                      ,3                       ,3                       ,1                       ,"(D)",2                       ,4                       ,8                       ,8                       ,8                       ,8                       ,9                       ,9                       ,14                      ,15                      ,29                      ,12                      ,"(D)",-52                     ,-127                    ,-198                    ,-16                     ,-192                    ,24                      ,-10                     ,-20                     ,5                       ,17                      ,-22                     ,30                      ,94                      ,51                      ,9                       ,-13                     ,-20                     ,-20                     ,-13                     ,-8                      ,-8                      ,-6                      ,"(D)","(D)","(D)","(D)",-15                     ,-17                     ,-9                      ,-10                     ,"(D)",-21                     ,"(D)"
"  Hungary",2213                   ,1952                   ,2931                   ,464                     ,2158                   ,689                     ,"(D)",4225                   ,2217                   ,1246                   ,1758                   ,"(D)","(D)","(D)","(D)","(D)",2                       ,14                      ,"(D)",-1                      ,-34                     ,"(D)",1655                   ,1383                   ,2110                   ,-250                    ,806                     ,683                     ,"(D)","(D)",1245                   ,635                     ,783                     ,48                      ,36                      ,12                      ,8                       ,9                       ,"(D)",8                       ,9                       ,18                      ,18                      ,11                      ,74                      ,44                      ,40                      ,14                      ,15                      ,10                      ,6                       ,10                      ,14                      ,5                       ,5                       ,24                      ,53                      ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",-22                     ,"(D)","(D)","(D)","(D)","(D)",37                      ,-53                     ,31                      ,9                       ,118                     ,183                     ,22                      ,58                      ,183                     ,-397                    ,100                     ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",14                      ,"(D)",5                       ,5                       ,11                      ,362                     ,374                     ,-879                    ,214                     ,175                     ,232                     ,218                     ,268                     ,289                     ,270                     ,129                     ,161                     ,174                     ,122                     ,96                      ,-11                     ,3                       ,85                      ,81                      ,157                     ,160                     ,-8                      ,"(D)",-12                     ,-6                      ,"(*)","(D)","(D)","(D)",1                       ,1                       ,6                       ,-14                     ,-81                     ,15                      ,321                     ,260                     ,264                     ,159                     ,122                     ,149                     ,176                     ,58                      ,200                     ,114                     ,89                      ,95                      ,71                      ,-177                    ,53                      ,66                      ,43                      ,52                      ,83                      ,160                     ,-12                     ,29                      ,70                      ,42                      ,"(D)",30                      ,72                      ,58                      ,85                      ,68                      ,"(D)","(D)","(D)","(D)","(D)",-146                    ,"(D)","(D)",641                     ,176                     ,"(D)"
"  Ireland",69580                  ,95344                  ,119203                 ,119624                 ,106789                 ,115282                 ,133960                 ,149403                 ,157058                 ,216796                 ,229818                 ,"(D)",-5                      ,-5                      ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",24647                  ,31923                  ,40823                  ,44649                  ,35629                  ,33044                  ,33301                  ,33466                  ,33195                  ,39499                  ,36043                  ,191                     ,143                     ,"(D)",47                      ,32                      ,37                      ,20                      ,73                      ,30                      ,110                     ,19                      ,14335                  ,12684                  ,22058                  ,23847                  ,14169                  ,13149                  ,12247                  ,12530                  ,13541                  ,19259                  ,15601                  ,-6                      ,-8                      ,-9                      ,-9                      ,-8                      ,13                      ,13                      ,13                      ,23                      ,26                      ,29                      ,38                      ,68                      ,"(D)",28                      ,"(D)",38                      ,37                      ,35                      ,53                      ,42                      ,37                      ,5413                   ,13317                  ,"(D)","(D)",14963                  ,15304                  ,15736                  ,15896                  ,16679                  ,17101                  ,18272                  ,63                      ,14                      ,5                       ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1                       ,-6                      ,-9                      ,-9                      ,-10                     ,24                      ,31                      ,27                      ,42                      ,42                      ,76                      ,980                     ,30                      ,3040                   ,2004                   ,470                     ,-689                    ,3299                   ,3163                   ,5369                   ,9876                   ,7628                   ,6                       ,47                      ,10                      ,1                       ,56                      ,20                      ,65                      ,84                      ,48                      ,142                     ,98                      ,7210                   ,7453                   ,12788                  ,11369                  ,12412                  ,13401                  ,12160                  ,16368                  ,9028                   ,32379                  ,34242                  ,4303                   ,4756                   ,4685                   ,5369                   ,5104                   ,9143                   ,5742                   ,6545                   ,8434                   ,18333                  ,12824                  ,927                     ,567                     ,860                     ,-132                    ,-309                    ,"(D)",4755                   ,7026                   ,13888                  ,3012                   ,6087                   ,"(D)",50574                  ,57002                  ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"  Italy",3451                   ,2857                   ,4716                   ,2250                   ,3806                   ,2236                   ,4280                   ,5307                   ,6667                   ,5163                   ,8000                   ,11                      ,1                       ,-2                      ,-3                      ,14                      ,56                      ,9                       ,14                      ,11                      ,12                      ,15                      ,1356                   ,1543                   ,2058                   ,1152                   ,2407                   ,1257                   ,2223                   ,2446                   ,3156                   ,1816                   ,3341                   ,239                     ,199                     ,222                     ,232                     ,231                     ,197                     ,136                     ,136                     ,94                      ,115                     ,368                     ,707                     ,381                     ,595                     ,300                     ,636                     ,289                     ,397                     ,670                     ,760                     ,1191                   ,1862                   ,-112                    ,-242                    ,7                       ,-14                     ,-56                     ,-81                     ,138                     ,186                     ,173                     ,167                     ,149                     ,691                     ,648                     ,306                     ,734                     ,1070                   ,773                     ,1133                   ,895                     ,922                     ,-109                    ,363                     ,4                       ,68                      ,99                      ,-321                    ,325                     ,-232                    ,-247                    ,-184                    ,343                     ,208                     ,268                     ,-14                     ,6                       ,-19                     ,8                       ,-20                     ,34                      ,169                     ,219                     ,30                      ,-408                    ,"(D)",-191                    ,93                      ,88                      ,30                      ,52                      ,132                     ,148                     ,181                     ,436                     ,309                     ,226                     ,422                     ,766                     ,790                     ,664                     ,748                     ,224                     ,302                     ,825                     ,480                     ,546                     ,786                     ,31                      ,17                      ,190                     ,-439                    ,-799                    ,-137                    ,503                     ,522                     ,774                     ,589                     ,760                     ,180                     ,-3                      ,162                     ,431                     ,230                     ,265                     ,344                     ,113                     ,86                      ,245                     ,166                     ,594                     ,-203                    ,191                     ,30                      ,-43                     ,162                     ,19                      ,170                     ,250                     ,280                     ,150                     ,159                     ,182                     ,428                     ,297                     ,387                     ,427                     ,306                     ,357                     ,376                     ,528                     ,285                     ,699                     ,554                     ,900                     ,119                     ,862                     ,-17                     ,574                     ,860                     ,1536                   ,1146                   ,2496                   
"  Luxembourg",66745                  ,95084                  ,77336                  ,95184                  ,112671                 ,124432                 ,101514                 ,100704                 ,116655                 ,148501                 ,128690                 ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",385                     ,548                     ,448                     ,460                     ,551                     ,341                     ,2383                   ,4827                   ,5085                   ,2726                   ,354                     ,0                       ,0                       ,0                       ,0                       ,0                       ,-1                      ,"(*)","(*)","(*)","(*)","(*)","(D)","(D)","(D)","(D)","(D)",300                     ,"(D)",3264                   ,2680                   ,"(D)",86                      ,"(D)",-5                      ,"(D)",2                       ,2                       ,18                      ,132                     ,56                      ,59                      ,"(D)","(D)",36                      ,"(D)","(D)",5                       ,9                       ,54                      ,5                       ,"(D)","(D)","(D)",5                       ,"(D)","(D)","(D)","(D)","(D)",123                     ,"(D)","(D)",1197                   ,520                     ,470                     ,0                       ,0                       ,0                       ,0                       ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",-53                     ,99                      ,69                      ,81                      ,-11                     ,"(D)","(D)","(D)","(D)",676                     ,1038                   ,607                     ,344                     ,1201                   ,-687                    ,388                     ,"(D)",49                      ,72                      ,"(D)",198                     ,208                     ,146                     ,120                     ,89                      ,-420                    ,-379                    ,-508                    ,-732                    ,-498                    ,-170                    ,-286                    ,639                     ,633                     ,513                     ,494                     ,1038                   ,908                     ,9468                   ,2066                   ,2582                   ,9148                   ,13857                  ,13035                  ,16389                  ,13062                  ,14264                  ,12000                  ,8511                   ,"(D)","(D)",36                      ,69                      ,25                      ,175                     ,144                     ,246                     ,-19                     ,62                      ,-18                     ,55014                  ,91401                  ,72931                  ,83841                  ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"  Netherlands",116302                 ,149665                 ,157483                 ,164905                 ,134093                 ,152619                 ,172717                 ,177259                 ,246978                 ,217689                 ,236698                 ,97                      ,53                      ,223                     ,594                     ,401                     ,56                      ,-375                    ,-241                    ,-51                     ,24                      ,150                     ,9206                   ,8145                   ,7290                   ,8778                   ,8467                   ,7916                   ,30900                  ,36139                  ,40948                  ,10738                  ,12260                  ,787                     ,1147                   ,737                     ,481                     ,275                     ,227                     ,513                     ,548                     ,646                     ,275                     ,648                     ,2651                   ,2088                   ,1756                   ,3400                   ,2343                   ,2438                   ,2623                   ,6443                   ,6149                   ,6237                   ,6110                   ,79                      ,120                     ,205                     ,44                      ,132                     ,126                     ,121                     ,240                     ,224                     ,46                      ,-273                    ,2184                   ,736                     ,665                     ,753                     ,2290                   ,1103                   ,"(D)","(D)","(D)",693                     ,476                     ,1289                   ,676                     ,564                     ,1136                   ,1181                   ,1845                   ,2441                   ,1579                   ,1353                   ,937                     ,1167                   ,1105                   ,1234                   ,357                     ,250                     ,135                     ,457                     ,"(D)","(D)","(D)",140                     ,291                     ,-19                     ,191                     ,459                     ,316                     ,340                     ,450                     ,310                     ,-462                    ,295                     ,518                     ,338                     ,2004                   ,2890                   ,3504                   ,3504                   ,3000                   ,2730                   ,3184                   ,4252                   ,5121                   ,8252                   ,5483                   ,206                     ,324                     ,-127                    ,-54                     ,334                     ,595                     ,1208                   ,1228                   ,1760                   ,345                     ,-312                    ,403                     ,808                     ,1301                   ,863                     ,568                     ,1190                   ,-1516                  ,5921                   ,3244                   ,8710                   ,10011                  ,970                     ,3431                   ,3955                   ,6851                   ,8589                   ,12431                  ,8354                   ,9515                   ,17699                  ,17721                  ,22963                  ,2850                   ,2363                   ,1128                   ,574                     ,377                     ,-50                     ,626                     ,789                     ,4897                   ,2150                   ,2472                   ,100567                 ,131652                 ,140209                 ,143794                 ,112357                 ,127751                 ,130336                 ,119656                 ,173360                 ,169750                 ,183669                 
"  Norway",7514                   ,13313                  ,13461                  ,22548                  ,10752                  ,10797                  ,5276                   ,15087                  ,9220                   ,9387                   ,9941                   ,4360                   ,5114                   ,6363                   ,5857                   ,5109                   ,3919                   ,1496                   ,"(D)",1588                   ,2012                   ,5004                   ,1196                   ,1654                   ,1389                   ,1424                   ,918                     ,1463                   ,1338                   ,440                     ,1352                   ,982                     ,647                     ,10                      ,"(D)",17                      ,22                      ,30                      ,17                      ,11                      ,13                      ,50                      ,-24                     ,10                      ,35                      ,56                      ,"(D)",101                     ,79                      ,122                     ,52                      ,129                     ,188                     ,153                     ,139                     ,"(D)","(D)","(D)","(D)","(D)",47                      ,"(D)","(D)","(D)","(D)","(D)",897                     ,"(D)","(D)",760                     ,"(D)",924                     ,"(D)",-141                    ,517                     ,374                     ,34                      ,37                      ,16                      ,45                      ,35                      ,28                      ,4                       ,-2                      ,18                      ,54                      ,58                      ,46                      ,6                       ,6                       ,"(*)",3                       ,"(D)",23                      ,15                      ,11                      ,5                       ,10                      ,"(D)",1                       ,"(D)","(D)","(D)","(D)",0                       ,0                       ,0                       ,1                       ,"(D)",6                       ,73                      ,57                      ,48                      ,448                     ,151                     ,58                      ,123                     ,159                     ,79                      ,109                     ,89                      ,1                       ,"(D)",20                      ,"(D)","(D)",18                      ,9                       ,17                      ,"(D)",-3                      ,3                       ,404                     ,200                     ,40                      ,98                      ,100                     ,94                      ,297                     ,"(D)",-188                    ,-140                    ,-119                    ,101                     ,-14                     ,96                      ,439                     ,543                     ,228                     ,124                     ,144                     ,71                      ,10                      ,13                      ,107                     ,6                       ,37                      ,113                     ,113                     ,-58                     ,50                      ,72                      ,-34                     ,"(D)",-36                     ,1273                   ,"(D)",5468                   ,"(D)","(D)",5074                   ,1839                   ,"(D)","(D)","(D)",4341                   
"  Poland",1439                   ,2089                   ,2610                   ,1961                   ,2469                   ,2803                   ,2162                   ,2211                   ,2038                   ,2258                   ,2213                   ,-7                      ,-7                      ,"(D)","(D)",-211                    ,-141                    ,-140                    ,-32                     ,-29                     ,-31                     ,-13                     ,641                     ,1269                   ,1547                   ,941                     ,1533                   ,1523                   ,1102                   ,1411                   ,1391                   ,1559                   ,1350                   ,227                     ,258                     ,192                     ,335                     ,135                     ,185                     ,123                     ,150                     ,169                     ,265                     ,97                      ,155                     ,178                     ,210                     ,209                     ,214                     ,219                     ,116                     ,124                     ,148                     ,135                     ,144                     ,-6                      ,11                      ,61                      ,29                      ,65                      ,67                      ,43                      ,71                      ,88                      ,151                     ,200                     ,4                       ,"(D)",10                      ,18                      ,16                      ,37                      ,41                      ,46                      ,92                      ,104                     ,125                     ,-68                     ,-46                     ,"(D)",23                      ,-15                     ,-1                      ,11                      ,-1                      ,-8                      ,-12                     ,-10                     ,6                       ,-4                      ,37                      ,"(D)","(D)",45                      ,19                      ,134                     ,-80                     ,-5                      ,49                      ,-29                     ,458                     ,507                     ,-75                     ,573                     ,600                     ,403                     ,528                     ,583                     ,578                     ,364                     ,308                     ,375                     ,449                     ,457                     ,517                     ,407                     ,347                     ,415                     ,233                     ,283                     ,260                     ,-9                      ,"(D)",28                      ,18                      ,-14                     ,-23                     ,3                       ,2                       ,5                       ,-2                      ,39                      ,78                      ,84                      ,108                     ,64                      ,47                      ,1                       ,29                      ,-14                     ,-29                     ,-29                     ,78                      ,244                     ,258                     ,408                     ,369                     ,512                     ,436                     ,224                     ,219                     ,238                     ,185                     ,157                     ,91                      ,"(D)",65                      ,52                      ,100                     ,-5                      ,18                      ,62                      ,74                      ,66                      ,91                      ,93                      ,14                      ,"(D)","(D)",-15                     ,604                     ,578                     ,149                     ,156                     ,227                     ,251                     
"  Portugal",2213                   ,3541                   ,5676                   ,5518                   ,5120                   ,720                     ,"(D)",457                     ,444                     ,572                     ,667                     ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(*)",192                     ,249                     ,207                     ,268                     ,168                     ,147                     ,129                     ,132                     ,131                     ,138                     ,231                     ,32                      ,27                      ,29                      ,71                      ,"(D)",31                      ,11                      ,-4                      ,3                       ,"(*)",13                      ,118                     ,138                     ,162                     ,146                     ,97                      ,34                      ,54                      ,16                      ,12                      ,21                      ,46                      ,7                       ,12                      ,6                       ,6                       ,6                       ,12                      ,3                       ,6                       ,9                       ,9                       ,4                       ,-1                      ,-1                      ,"(D)","(D)",3                       ,6                       ,10                      ,41                      ,11                      ,11                      ,"(D)",21                      ,19                      ,"(D)",25                      ,18                      ,"(D)",9                       ,9                       ,"(D)",23                      ,24                      ,1                       ,-5                      ,-3                      ,-5                      ,-5                      ,-3                      ,-3                      ,"(D)","(D)",-2                      ,-3                      ,-41                     ,36                      ,-64                     ,-21                     ,7                       ,35                      ,21                      ,29                      ,36                      ,37                      ,37                      ,259                     ,403                     ,83                      ,130                     ,212                     ,133                     ,112                     ,104                     ,136                     ,94                      ,164                     ,9                       ,4                       ,3                       ,11                      ,4                       ,5                       ,2                       ,-4                      ,"(D)",2                       ,2                       ,7                       ,5                       ,"(D)",-2                      ,"(D)",-2                      ,"(D)",-2                      ,8                       ,-3                      ,"(D)",-64                     ,90                      ,11                      ,6                       ,30                      ,19                      ,51                      ,29                      ,3                       ,9                       ,57                      ,59                      ,59                      ,64                      ,61                      ,70                      ,60                      ,41                      ,61                      ,43                      ,31                      ,-26                     ,1751                   ,2732                   ,"(D)",5045                   ,"(D)",356                     ,"(D)",137                     ,"(D)",303                     ,"(D)"
"  Russia",2194                   ,4738                   ,5396                   ,4907                   ,3197                   ,2056                   ,-1453                  ,-47                     ,1374                   ,2119                   ,667                     ,462                     ,"(D)","(D)",995                     ,"(D)","(D)",-86                     ,-138                    ,-620                    ,151                     ,189                     ,277                     ,1308                   ,1345                   ,1687                   ,1512                   ,940                     ,116                     ,685                     ,1167                   ,1135                   ,275                     ,186                     ,36                      ,-67                     ,-58                     ,-145                    ,-162                    ,-115                    ,-9                      ,9                       ,15                      ,-272                    ,132                     ,428                     ,372                     ,204                     ,355                     ,382                     ,255                     ,333                     ,286                     ,222                     ,192                     ,"(D)","(D)","(D)","(D)","(D)",16                      ,-21                     ,91                      ,78                      ,79                      ,136                     ,27                      ,"(D)","(D)",13                      ,37                      ,18                      ,-16                     ,269                     ,76                      ,103                     ,182                     ,-25                     ,-6                      ,6                       ,21                      ,-10                     ,-89                     ,-9                      ,11                      ,178                     ,111                     ,50                      ,1                       ,1                       ,1                       ,1                       ,"(D)","(*)",1                       ,1                       ,1                       ,"(D)",45                      ,"(D)",55                      ,-73                     ,-31                     ,-167                    ,-445                    ,"(D)","(D)","(D)","(D)","(D)",76                      ,274                     ,310                     ,420                     ,233                     ,339                     ,2                       ,412                     ,496                     ,545                     ,254                     ,"(D)",-5                      ,"(D)","(D)","(D)","(D)","(D)","(D)",-5                      ,-5                      ,3                       ,33                      ,35                      ,83                      ,75                      ,87                      ,250                     ,31                      ,52                      ,112                     ,101                     ,61                      ,377                     ,442                     ,489                     ,622                     ,237                     ,178                     ,319                     ,441                     ,374                     ,201                     ,385                     ,59                      ,"(D)",175                     ,110                     ,99                      ,115                     ,98                      ,109                     ,124                     ,167                     ,205                     ,"(D)",1998                   ,1882                   ,"(D)",532                     ,-268                    ,"(D)","(D)",-274                    ,-175                    ,-706                    
"  Spain",5659                   ,12200                  ,7556                   ,735                     ,5994                   ,4738                   ,6397                   ,6563                   ,6235                   ,8816                   ,7735                   ,13                      ,16                      ,18                      ,12                      ,12                      ,7                       ,6                       ,5                       ,6                       ,6                       ,8                       ,435                     ,3019                   ,3448                   ,406                     ,1817                   ,1645                   ,2765                   ,3109                   ,2920                   ,2883                   ,3279                   ,90                      ,58                      ,37                      ,157                     ,70                      ,175                     ,184                     ,111                     ,84                      ,106                     ,524                     ,890                     ,1280                   ,1915                   ,1050                   ,987                     ,1311                   ,1037                   ,1622                   ,1315                   ,1679                   ,1801                   ,-219                    ,42                      ,-11                     ,-62                     ,-109                    ,-167                    ,123                     ,176                     ,124                     ,-10                     ,-370                    ,-38                     ,-7                      ,101                     ,204                     ,181                     ,97                      ,158                     ,198                     ,191                     ,185                     ,211                     ,120                     ,253                     ,289                     ,283                     ,160                     ,64                      ,-12                     ,39                      ,31                      ,44                      ,26                      ,-47                     ,50                      ,49                      ,6                       ,12                      ,46                      ,36                      ,32                      ,20                      ,28                      ,30                      ,-543                    ,116                     ,-485                    ,-1449                  ,-117                    ,-71                     ,903                     ,277                     ,338                     ,290                     ,428                     ,831                     ,406                     ,496                     ,545                     ,533                     ,468                     ,217                     ,311                     ,423                     ,341                     ,631                     ,"(D)",7                       ,-18                     ,-52                     ,-119                    ,-50                     ,-80                     ,-92                     ,-87                     ,-86                     ,-62                     ,23                      ,38                      ,52                      ,142                     ,137                     ,137                     ,81                      ,59                      ,18                      ,86                      ,124                     ,46                      ,181                     ,302                     ,-184                    ,-85                     ,276                     ,724                     ,572                     ,332                     ,1252                   ,-3                      ,137                     ,-37                     ,7                       ,226                     ,-77                     ,-68                     ,-37                     ,88                      ,249                     ,214                     ,175                     ,"(D)",8569                   ,3251                   ,-361                    ,3775                   ,2323                   ,2720                   ,2511                   ,2376                   ,4120                   ,3584                   
"  Sweden",-733                    ,1019                   ,2981                   ,4885                   ,3100                   ,2666                   ,3016                   ,5066                   ,5388                   ,4461                   ,12252                  ,0                       ,0                       ,0                       ,0                       ,0                       ,-5                      ,-4                      ,-4                      ,-4                      ,-4                      ,-4                      ,185                     ,1203                   ,1083                   ,1674                   ,297                     ,1768                   ,1404                   ,1554                   ,1242                   ,1910                   ,862                     ,-66                     ,20                      ,37                      ,48                      ,40                      ,40                      ,"(D)",13                      ,35                      ,11                      ,"(D)",576                     ,410                     ,231                     ,692                     ,-507                    ,104                     ,236                     ,692                     ,525                     ,768                     ,554                     ,19                      ,31                      ,68                      ,35                      ,40                      ,42                      ,39                      ,62                      ,50                      ,23                      ,36                      ,"(D)",152                     ,81                      ,67                      ,-62                     ,169                     ,189                     ,117                     ,60                      ,80                      ,50                      ,83                      ,123                     ,120                     ,155                     ,98                      ,161                     ,189                     ,254                     ,342                     ,330                     ,382                     ,11                      ,14                      ,30                      ,16                      ,13                      ,-5                      ,-13                     ,-5                      ,-9                      ,-10                     ,-4                      ,-830                    ,49                      ,49                      ,62                      ,95                      ,51                      ,76                      ,9                       ,52                      ,170                     ,105                     ,1304                   ,1866                   ,1315                   ,1327                   ,1266                   ,646                     ,537                     ,335                     ,160                     ,145                     ,160                     ,"(D)",27                      ,29                      ,35                      ,-28                     ,11                      ,18                      ,-31                     ,-28                     ,-28                     ,-42                     ,45                      ,41                      ,22                      ,50                      ,37                      ,132                     ,216                     ,316                     ,628                     ,163                     ,-8                      ,-1418                  ,203                     ,763                     ,329                     ,212                     ,186                     ,-7                      ,741                     ,1019                   ,670                     ,1099                   ,419                     ,286                     ,309                     ,183                     ,285                     ,277                     ,167                     ,222                     ,241                     ,-161                    ,173                     ,"(D)",-2608                  ,-542                    ,1288                   ,1031                   ,-348                    ,685                     ,1933                   ,2130                   ,1766                   ,10011                  
