"Data on activities of multinational enterprises"
"U.S. Direct Investment Abroad,All Majority-owned Foreign Affiliates (data for 2009 and forward),Total Sales" 
"Bureau of Economic Analysis" 
"By Country and Industry (NAICS) (Millions of Dollars) <br/>"
"","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Information","Information","Information","Information","Information","Information","Information","Information","Information","Information","Information","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries"
"  Netherlands",200554                 ,196966                 ,223992                 ,219513                 ,229420                 ,271919                 ,254230                 ,264460                 ,288417                 ,312943                 ,304165                 ,1376                   ,1355                   ,2339                   ,2753                   ,2692                   ,1485                   ,922                     ,1041                   ,1630                   ,1828                   ,1629                   ,87491                  ,81555                  ,94566                  ,101332                 ,102264                 ,129454                 ,116274                 ,116416                 ,119781                 ,126531                 ,123062                 ,19188                  ,11973                  ,13114                  ,13488                  ,13774                  ,14730                  ,13172                  ,13569                  ,13833                  ,13603                  ,12662                  ,24301                  ,20640                  ,24337                  ,25844                  ,27953                  ,28403                  ,27234                  ,30882                  ,29789                  ,34066                  ,29596                  ,2534                   ,2370                   ,2866                   ,2689                   ,2780                   ,2029                   ,1968                   ,1801                   ,1576                   ,1838                   ,2352                   ,4125                   ,4532                   ,5108                   ,5047                   ,5096                   ,5290                   ,6271                   ,5306                   ,5727                   ,5272                   ,5256                   ,9362                   ,9447                   ,6888                   ,10506                  ,13641                  ,40269                  ,38970                  ,37327                  ,39080                  ,37404                  ,37401                  ,1721                   ,1781                   ,1564                   ,1572                   ,1503                   ,782                     ,996                     ,982                     ,1014                   ,1122                   ,1246                   ,3752                   ,4209                   ,"(D)",6533                   ,7119                   ,5980                   ,5691                   ,6109                   ,6882                   ,7829                   ,8025                   ,66075                  ,65907                  ,76297                  ,63640                  ,71955                  ,74137                  ,74633                  ,77416                  ,80637                  ,89715                  ,81483                  ,5632                   ,6553                   ,3666                   ,3745                   ,4229                   ,4492                   ,4119                   ,4025                   ,4670                   ,3980                   ,4147                   ,10266                  ,10154                  ,10622                  ,11153                  ,10009                  ,13403                  ,13985                  ,14379                  ,16944                  ,20648                  ,17951                  ,11354                  ,11979                  ,13665                  ,15968                  ,15531                  ,19181                  ,17008                  ,17679                  ,26042                  ,27383                  ,31894                  ,7052                   ,7447                   ,8634                   ,7350                   ,7443                   ,9752                   ,9484                   ,9194                   ,9438                   ,10534                  ,11386                  ,11307                  ,12016                  ,14202                  ,13571                  ,15298                  ,20014                  ,17804                  ,24311                  ,29274                  ,32325                  ,32613                  
"  Norway",47514                  ,50755                  ,60790                  ,58591                  ,60313                  ,55694                  ,36805                  ,27974                  ,30959                  ,33435                  ,32863                  ,23854                  ,25604                  ,32034                  ,30941                  ,30549                  ,24263                  ,14602                  ,9731                   ,10910                  ,11872                  ,10360                  ,16945                  ,18498                  ,21166                  ,19719                  ,20773                  ,22557                  ,14503                  ,10036                  ,11218                  ,12609                  ,12602                  ,391                     ,"(D)",486                     ,478                     ,477                     ,471                     ,372                     ,747                     ,805                     ,998                     ,1126                   ,843                     ,"(D)",870                     ,899                     ,889                     ,1188                   ,1090                   ,1081                   ,1103                   ,1238                   ,1216                   ,"(D)","(D)","(D)","(D)","(D)",1364                   ,1105                   ,"(D)","(D)","(D)","(D)",6262                   ,6123                   ,6084                   ,5957                   ,7161                   ,8235                   ,5791                   ,2259                   ,2082                   ,2283                   ,2535                   ,422                     ,388                     ,456                     ,373                     ,405                     ,454                     ,"(D)","(D)","(D)",554                     ,"(D)",135                     ,152                     ,163                     ,157                     ,157                     ,259                     ,200                     ,256                     ,275                     ,249                     ,245                     ,"(D)","(D)","(D)","(D)","(D)",0                       ,0                       ,0                       ,"(D)","(D)","(D)",2713                   ,2797                   ,"(D)",3243                   ,3590                   ,4104                   ,3703                   ,4008                   ,4558                   ,4594                   ,4776                   ,334                     ,678                     ,757                     ,767                     ,734                     ,683                     ,548                     ,815                     ,686                     ,743                     ,911                     ,481                     ,592                     ,537                     ,529                     ,1104                   ,1064                   ,698                     ,715                     ,688                     ,714                     ,1323                   ,496                     ,502                     ,507                     ,802                     ,912                     ,657                     ,409                     ,423                     ,439                     ,410                     ,445                     ,1381                   ,972                     ,1009                   ,1347                   ,1273                   ,953                     ,897                     ,948                     ,1080                   ,967                     ,939                     ,1310                   ,1111                   ,"(D)",1241                   ,1378                   ,1412                   ,1444                   ,1297                   ,1380                   ,1525                   ,1508                   
"  Poland",33340                  ,35429                  ,39913                  ,38936                  ,39313                  ,41579                  ,39742                  ,41639                  ,43657                  ,46103                  ,46863                  ,2                       ,2                       ,7                       ,"(D)","(D)",95                      ,45                      ,26                      ,29                      ,31                      ,23                      ,19939                  ,22469                  ,25362                  ,24259                  ,24560                  ,26504                  ,24738                  ,26528                  ,29849                  ,31109                  ,32260                  ,4645                   ,4646                   ,5153                   ,6044                   ,6028                   ,6132                   ,6002                   ,6041                   ,6407                   ,7756                   ,6818                   ,1682                   ,2076                   ,1950                   ,1953                   ,2079                   ,2573                   ,2172                   ,2076                   ,2315                   ,2310                   ,2095                   ,1478                   ,1425                   ,1758                   ,2098                   ,1637                   ,1972                   ,1591                   ,1417                   ,1527                   ,1899                   ,3199                   ,477                     ,560                     ,629                     ,917                     ,599                     ,570                     ,"(D)",1704                   ,1642                   ,1758                   ,2640                   ,512                     ,622                     ,818                     ,666                     ,770                     ,833                     ,774                     ,770                     ,872                     ,958                     ,1054                   ,945                     ,1074                   ,1204                   ,550                     ,948                     ,1793                   ,1642                   ,1375                   ,2297                   ,2521                   ,2593                   ,5597                   ,7517                   ,8607                   ,7065                   ,7294                   ,7750                   ,7654                   ,8935                   ,10033                  ,8587                   ,8364                   ,6715                   ,6824                   ,7978                   ,7675                   ,7567                   ,7644                   ,6804                   ,6270                   ,5996                   ,6463                   ,5124                   ,451                     ,"(D)",1057                   ,1437                   ,1546                   ,1324                   ,934                     ,844                     ,981                     ,995                     ,1135                   ,617                     ,816                     ,897                     ,946                     ,1032                   ,972                     ,873                     ,862                     ,903                     ,856                     ,828                     ,3278                   ,2525                   ,2464                   ,2564                   ,2605                   ,2294                   ,3510                   ,3491                   ,1472                   ,1385                   ,1605                   ,889                     ,716                     ,782                     ,782                     ,826                     ,809                     ,853                     ,1319                   ,1512                   ,1767                   ,1745                   ,1449                   ,"(D)",1366                   ,"(D)","(D)",1937                   ,1985                   ,2299                   ,2914                   ,3496                   ,4142                   
"  Portugal",10459                  ,11476                  ,11411                  ,10558                  ,10310                  ,9946                   ,9603                   ,9835                   ,10838                  ,11651                  ,11373                  ,"(*)","(*)","(*)","(*)","(*)",0                       ,0                       ,0                       ,0                       ,0                       ,"(*)",4009                   ,4027                   ,4219                   ,4149                   ,3933                   ,3767                   ,3386                   ,3450                   ,4096                   ,4325                   ,4259                   ,287                     ,293                     ,311                     ,404                     ,419                     ,475                     ,260                     ,"(D)","(D)","(D)","(D)",1568                   ,1189                   ,1202                   ,1117                   ,1087                   ,985                     ,957                     ,815                     ,915                     ,1068                   ,1060                   ,155                     ,384                     ,415                     ,387                     ,385                     ,400                     ,324                     ,291                     ,284                     ,312                     ,261                     ,171                     ,151                     ,157                     ,153                     ,171                     ,202                     ,211                     ,249                     ,"(D)","(D)",291                     ,168                     ,331                     ,382                     ,357                     ,158                     ,127                     ,131                     ,129                     ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",810                     ,795                     ,893                     ,872                     ,904                     ,993                     ,892                     ,1042                   ,1352                   ,1309                   ,1369                   ,3814                   ,4173                   ,3888                   ,3233                   ,3101                   ,2368                   ,2226                   ,2204                   ,2154                   ,2343                   ,2335                   ,309                     ,286                     ,297                     ,257                     ,275                     ,282                     ,273                     ,259                     ,153                     ,112                     ,161                     ,190                     ,251                     ,254                     ,259                     ,249                     ,203                     ,197                     ,200                     ,208                     ,231                     ,243                     ,540                     ,590                     ,607                     ,576                     ,584                     ,535                     ,851                     ,1138                   ,1510                   ,1590                   ,1604                   ,717                     ,781                     ,833                     ,824                     ,831                     ,821                     ,751                     ,764                     ,724                     ,787                     ,464                     ,880                     ,1369                   ,1314                   ,1260                   ,1338                   ,1971                   ,1920                   ,1820                   ,1993                   ,2264                   ,2307                   
"  Russia",28012                  ,34191                  ,43719                  ,51467                  ,55840                  ,56447                  ,41215                  ,40330                  ,44796                  ,47875                  ,47288                  ,2081                   ,"(D)","(D)","(D)","(D)","(D)","(D)",1538                   ,1965                   ,2679                   ,3314                   ,14439                  ,18569                  ,23213                  ,27787                  ,29104                  ,27721                  ,20164                  ,19621                  ,22281                  ,24883                  ,23529                  ,4130                   ,2858                   ,3255                   ,3177                   ,3313                   ,3093                   ,2934                   ,2633                   ,3193                   ,3138                   ,3238                   ,3158                   ,5560                   ,6408                   ,7201                   ,7697                   ,7702                   ,5089                   ,4963                   ,5330                   ,5328                   ,4527                   ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",929                     ,1305                   ,1458                   ,1602                   ,339                     ,518                     ,749                     ,968                     ,963                     ,941                     ,811                     ,898                     ,992                     ,1128                   ,1280                   ,377                     ,400                     ,509                     ,569                     ,1330                   ,2685                   ,2233                   ,2243                   ,2807                   ,4315                   ,3722                   ,"(D)","(D)","(D)","(D)","(D)",79                      ,78                      ,"(D)","(D)","(D)","(D)",1865                   ,2474                   ,1424                   ,4645                   ,4200                   ,2654                   ,1270                   ,1233                   ,1582                   ,1562                   ,"(D)",7078                   ,8116                   ,10585                  ,12726                  ,16159                  ,15709                  ,10322                  ,10064                  ,12303                  ,12346                  ,11968                  ,"(D)","(D)","(D)","(D)","(D)","(D)",71                      ,70                      ,71                      ,71                      ,"(D)",299                     ,302                     ,592                     ,807                     ,924                     ,2574                   ,2254                   ,2346                   ,978                     ,938                     ,849                     ,1560                   ,1642                   ,1980                   ,2168                   ,2341                   ,1885                   ,1482                   ,1489                   ,1544                   ,1513                   ,1566                   ,921                     ,"(D)",1298                   ,1588                   ,1452                   ,1923                   ,2034                   ,2307                   ,2336                   ,1904                   ,1921                   ,"(D)",2031                   ,2609                   ,2918                   ,3188                   ,"(D)","(D)",2895                   ,3317                   ,3541                   ,"(D)"
"  Spain",84921                  ,84004                  ,88740                  ,75999                  ,77874                  ,85384                  ,82107                  ,84674                  ,83668                  ,94595                  ,92507                  ,144                     ,158                     ,174                     ,98                      ,100                     ,"(D)","(D)","(D)","(D)","(D)",61                      ,54884                  ,54692                  ,58431                  ,42101                  ,50039                  ,55448                  ,52624                  ,52613                  ,49657                  ,56471                  ,54668                  ,4777                   ,4465                   ,4673                   ,3957                   ,3693                   ,4145                   ,3619                   ,3340                   ,3335                   ,3872                   ,3838                   ,15099                  ,13975                  ,13856                  ,11837                  ,11578                  ,12228                  ,10619                  ,10487                  ,10890                  ,12130                  ,11593                  ,4525                   ,5513                   ,6398                   ,5587                   ,6323                   ,8098                   ,7019                   ,6639                   ,7447                   ,8526                   ,7298                   ,750                     ,752                     ,1719                   ,1501                   ,1756                   ,1678                   ,1594                   ,1656                   ,1824                   ,2170                   ,2619                   ,4588                   ,4104                   ,4826                   ,4646                   ,4661                   ,4633                   ,4517                   ,863                     ,845                     ,934                     ,1038                   ,1075                   ,1159                   ,1149                   ,1169                   ,1095                   ,2509                   ,2444                   ,2357                   ,1541                   ,1534                   ,1603                   ,17530                  ,18067                  ,18300                  ,8424                   ,15480                  ,17182                  ,18614                  ,20062                  ,16139                  ,16826                  ,15648                  ,15074                  ,14669                  ,14810                  ,18974                  ,13429                  ,13484                  ,13619                  ,14312                  ,15454                  ,17023                  ,16564                  ,1209                   ,1284                   ,1536                   ,1206                   ,1145                   ,1320                   ,1226                   ,1520                   ,1653                   ,1426                   ,1671                   ,1896                   ,1840                   ,1870                   ,2288                   ,2317                   ,2158                   ,1986                   ,1738                   ,2032                   ,2244                   ,2209                   ,4989                   ,4329                   ,4269                   ,3752                   ,3510                   ,4822                   ,5188                   ,5476                   ,5199                   ,7121                   ,5767                   ,2154                   ,2118                   ,2335                   ,2173                   ,1944                   ,1965                   ,1870                   ,3517                   ,3837                   ,4309                   ,4796                   ,4571                   ,4912                   ,5314                   ,5407                   ,5390                   ,"(D)","(D)","(D)","(D)","(D)",6770                   
"  Sweden",41704                  ,30713                  ,36284                  ,36134                  ,35045                  ,37735                  ,34236                  ,34683                  ,32824                  ,34701                  ,35516                  ,0                       ,0                       ,0                       ,0                       ,0                       ,"(D)","(D)","(D)","(D)","(D)","(D)",23506                  ,12077                  ,13964                  ,13216                  ,14225                  ,15778                  ,14016                  ,14554                  ,14647                  ,14724                  ,14447                  ,808                     ,791                     ,970                     ,945                     ,926                     ,727                     ,482                     ,394                     ,505                     ,484                     ,452                     ,1816                   ,1825                   ,2022                   ,1660                   ,1912                   ,2450                   ,2610                   ,2847                   ,2828                   ,3145                   ,3190                   ,1029                   ,1160                   ,1542                   ,1199                   ,1228                   ,978                     ,847                     ,887                     ,972                     ,1492                   ,1350                   ,1562                   ,1774                   ,1708                   ,1611                   ,1597                   ,1360                   ,1432                   ,1530                   ,1292                   ,1095                   ,1202                   ,987                     ,865                     ,1062                   ,1179                   ,745                     ,996                     ,922                     ,821                     ,1176                   ,1182                   ,1154                   ,298                     ,329                     ,385                     ,309                     ,315                     ,374                     ,452                     ,485                     ,476                     ,488                     ,456                     ,"(D)",1662                   ,2371                   ,2381                   ,2725                   ,2699                   ,2414                   ,2290                   ,2112                   ,1801                   ,2676                   ,10526                  ,11513                  ,14078                  ,13484                  ,11189                  ,12189                  ,10860                  ,10392                  ,7592                   ,8808                   ,8656                   ,850                     ,835                     ,952                     ,967                     ,968                     ,955                     ,862                     ,480                     ,611                     ,557                     ,954                     ,994                     ,827                     ,956                     ,953                     ,1053                   ,1627                   ,1950                   ,2298                   ,2844                   ,2852                   ,2758                   ,1955                   ,1448                   ,1714                   ,1953                   ,1975                   ,1740                   ,1392                   ,1622                   ,1747                   ,2022                   ,2889                   ,2387                   ,2461                   ,2765                   ,2891                   ,2902                   ,2860                   ,2673                   ,2777                   ,2980                   ,2982                   ,2987                   ,1485                   ,1552                   ,1854                   ,2669                   ,2732                   ,"(D)","(D)","(D)","(D)","(D)","(D)"
"  Switzerland",251072                 ,268723                 ,305415                 ,292243                 ,284983                 ,337624                 ,311613                 ,314670                 ,353127                 ,411121                 ,398473                 ,"(D)","(D)","(D)","(D)","(D)","(D)",308                     ,321                     ,312                     ,253                     ,322                     ,50249                  ,51996                  ,64225                  ,56131                  ,55614                  ,71440                  ,69164                  ,77441                  ,91203                  ,101392                 ,96604                  ,952                     ,1028                   ,1102                   ,1272                   ,1188                   ,1262                   ,801                     ,1615                   ,1773                   ,1468                   ,2024                   ,29116                  ,29305                  ,34316                  ,32990                  ,31118                  ,38332                  ,35966                  ,37691                  ,42783                  ,46561                  ,47367                  ,238                     ,286                     ,710                     ,631                     ,621                     ,646                     ,497                     ,459                     ,435                     ,391                     ,"(D)",4456                   ,2892                   ,5735                   ,4821                   ,4780                   ,7804                   ,8394                   ,10855                  ,15063                  ,18412                  ,14044                  ,3473                   ,4992                   ,7126                   ,4369                   ,4899                   ,8420                   ,7957                   ,7746                   ,10232                  ,11666                  ,11027                  ,1225                   ,1494                   ,1588                   ,1320                   ,1242                   ,955                     ,1401                   ,1479                   ,1618                   ,2885                   ,3587                   ,603                     ,642                     ,858                     ,495                     ,451                     ,482                     ,438                     ,436                     ,438                     ,448                     ,445                     ,164208                 ,175922                 ,206100                 ,198048                 ,189056                 ,208335                 ,186240                 ,173205                 ,189043                 ,228072                 ,224507                 ,4143                   ,4335                   ,4961                   ,4708                   ,5434                   ,6659                   ,5790                   ,5689                   ,6107                   ,6728                   ,3204                   ,4824                   ,4832                   ,5383                   ,6215                   ,6112                   ,7702                   ,7724                   ,7724                   ,7853                   ,8793                   ,10496                  ,10835                  ,12977                  ,4172                   ,4187                   ,4628                   ,4979                   ,4511                   ,5048                   ,5517                   ,5027                   ,4715                   ,12138                  ,13874                  ,15183                  ,15877                  ,16958                  ,17659                  ,16784                  ,18405                  ,18362                  ,19396                  ,17360                  ,"(D)","(D)","(D)","(D)","(D)","(D)",21091                  ,26837                  ,34729                  ,41460                  ,41265                  
"  Turkey",18663                  ,21422                  ,22999                  ,24535                  ,25361                  ,26706                  ,25730                  ,27318                  ,27509                  ,29215                  ,25395                  ,4                       ,4                       ,7                       ,6                       ,7                       ,8                       ,8                       ,"(D)","(D)","(D)","(D)",9520                   ,10715                  ,10843                  ,10986                  ,11247                  ,11477                  ,11961                  ,12002                  ,13197                  ,11766                  ,10877                  ,881                     ,1106                   ,1279                   ,1190                   ,1243                   ,1138                   ,1293                   ,1155                   ,1133                   ,1211                   ,935                     ,4035                   ,4470                   ,4590                   ,4817                   ,5015                   ,5036                   ,4606                   ,4448                   ,4724                   ,4686                   ,4175                   ,"(D)","(D)","(D)","(D)","(D)",235                     ,218                     ,"(D)","(D)","(D)",383                     ,120                     ,161                     ,169                     ,179                     ,208                     ,236                     ,215                     ,280                     ,565                     ,791                     ,601                     ,"(D)",53                      ,18                      ,21                      ,22                      ,31                      ,"(D)","(D)","(D)",209                     ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1308                   ,1945                   ,1354                   ,1162                   ,1259                   ,1461                   ,1351                   ,1420                   ,"(D)","(D)",1780                   ,7444                   ,8643                   ,9953                   ,10830                  ,11259                  ,11399                  ,10313                  ,12481                  ,11282                  ,14222                  ,10878                  ,41                      ,45                      ,49                      ,50                      ,123                     ,172                     ,279                     ,276                     ,320                     ,322                     ,"(D)",124                     ,168                     ,179                     ,189                     ,217                     ,"(D)","(D)",171                     ,273                     ,285                     ,283                     ,742                     ,687                     ,670                     ,910                     ,"(D)",887                     ,789                     ,739                     ,834                     ,798                     ,850                     ,171                     ,215                     ,252                     ,375                     ,458                     ,"(D)",349                     ,725                     ,653                     ,"(D)",741                     ,617                     ,947                     ,1046                   ,1189                   ,"(D)",1286                   ,"(D)","(D)","(D)","(D)",1451                   
"  United Kingdom",591671                 ,590095                 ,654363                 ,658308                 ,633447                 ,676048                 ,623415                 ,605920                 ,649769                 ,702658                 ,723912                 ,14028                  ,15066                  ,16838                  ,21966                  ,22208                  ,17130                  ,12665                  ,10402                  ,11688                  ,11865                  ,9202                   ,192761                 ,206369                 ,245973                 ,253287                 ,233563                 ,218025                 ,206085                 ,193203                 ,194717                 ,207534                 ,203132                 ,14339                  ,13468                  ,15638                  ,15615                  ,16351                  ,16797                  ,14731                  ,13548                  ,14949                  ,15034                  ,12938                  ,24611                  ,24214                  ,26321                  ,24837                  ,24827                  ,28372                  ,27067                  ,25499                  ,26895                  ,28986                  ,28859                  ,6534                   ,6652                   ,7915                   ,9665                   ,10037                  ,9983                   ,9662                   ,8919                   ,9474                   ,10196                  ,9871                   ,13929                  ,15437                  ,16932                  ,17168                  ,17384                  ,18375                  ,18160                  ,15677                  ,16225                  ,18157                  ,16489                  ,18465                  ,19754                  ,20162                  ,26128                  ,19763                  ,20837                  ,26491                  ,29348                  ,31569                  ,35970                  ,35773                  ,2690                   ,2797                   ,2860                   ,2760                   ,2934                   ,3274                   ,3287                   ,2769                   ,2624                   ,3625                   ,3325                   ,30278                  ,33702                  ,38552                  ,35510                  ,38508                  ,43684                  ,42714                  ,41640                  ,34571                  ,36712                  ,35079                  ,95256                  ,99175                  ,116175                 ,111256                 ,109320                 ,128182                 ,95301                  ,90872                  ,109061                 ,117633                 ,120721                 ,53322                  ,52544                  ,57180                  ,60376                  ,62619                  ,71040                  ,64388                  ,70167                  ,70849                  ,77440                  ,75558                  ,34531                  ,28419                  ,29754                  ,29153                  ,27224                  ,34058                  ,37033                  ,40122                  ,42316                  ,44777                  ,59350                  ,129361                 ,119680                 ,114598                 ,104254                 ,100432                 ,112394                 ,110702                 ,106117                 ,115128                 ,127093                 ,134811                 ,35133                  ,33061                  ,32926                  ,35179                  ,35481                  ,42887                  ,42981                  ,43741                  ,47635                  ,51392                  ,50910                  ,37279                  ,35781                  ,40919                  ,42837                  ,42600                  ,52330                  ,54259                  ,51296                  ,58375                  ,64925                  ,70229                  
"  Other",41556                  ,50148                  ,61698                  ,58952                  ,62637                  ,66327                  ,50984                  ,49965                  ,56816                  ,65177                  ,66283                  ,15833                  ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",15011                  ,18028                  ,20164                  ,18674                  ,20173                  ,23484                  ,20841                  ,21034                  ,22703                  ,23805                  ,22142                  ,1154                   ,1339                   ,"(D)",2177                   ,1816                   ,"(D)","(D)",2144                   ,2268                   ,2506                   ,2253                   ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",2418                   ,2422                   ,2619                   ,2232                   ,4397                   ,5826                   ,6291                   ,4801                   ,5022                   ,5088                   ,4094                   ,4012                   ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",539                     ,603                     ,732                     ,920                     ,455                     ,"(D)","(D)","(D)","(D)",571                     ,464                     ,380                     ,412                     ,460                     ,600                     ,798                     ,980                     ,1067                   ,1110                   ,1904                   ,1505                   ,1548                   ,1509                   ,1415                   ,1397                   ,"(D)",2490                   ,3409                   ,4269                   ,4381                   ,4518                   ,7458                   ,"(D)",7122                   ,7888                   ,7570                   ,6722                   ,"(D)",5375                   ,"(D)",6022                   ,6163                   ,6742                   ,6535                   ,7280                   ,7999                   ,9858                   ,10966                  ,131                     ,142                     ,211                     ,214                     ,293                     ,"(D)","(D)",326                     ,358                     ,347                     ,574                     ,512                     ,623                     ,558                     ,622                     ,628                     ,"(D)","(D)",1035                   ,1067                   ,1426                   ,1689                   ,1726                   ,1356                   ,1513                   ,1739                   ,"(D)",3497                   ,2433                   ,2125                   ,2285                   ,2331                   ,2357                   ,698                     ,"(D)",917                     ,936                     ,959                     ,"(D)","(D)",2311                   ,2483                   ,"(D)",2741                   ,"(D)","(D)","(D)","(D)",3001                   ,"(D)",2844                   ,"(D)","(D)","(D)","(D)"
"Latin America and Other Western Hemisphere",561451                 ,625184                 ,714408                 ,742637                 ,772051                 ,840014                 ,758674                 ,711003                 ,761066                 ,773721                 ,782784                 ,34166                  ,41736                  ,48948                  ,50871                  ,51340                  ,53274                  ,43790                  ,36845                  ,40980                  ,39851                  ,38487                  ,247970                 ,278160                 ,322196                 ,327742                 ,339309                 ,347161                 ,306137                 ,293291                 ,324419                 ,330615                 ,319170                 ,45351                  ,47213                  ,57086                  ,63991                  ,64177                  ,62569                  ,51437                  ,50512                  ,53684                  ,58572                  ,56797                  ,52900                  ,58779                  ,64080                  ,67712                  ,70496                  ,74968                  ,66219                  ,62300                  ,66915                  ,62557                  ,59554                  ,5459                   ,6642                   ,7964                   ,7916                   ,7806                   ,10144                  ,8672                   ,9763                   ,11022                  ,11460                  ,12158                  ,12549                  ,15975                  ,20011                  ,20001                  ,22594                  ,22578                  ,19423                  ,17445                  ,21836                  ,23879                  ,21869                  ,17874                  ,17727                  ,17667                  ,21566                  ,23430                  ,17836                  ,16904                  ,13247                  ,15174                  ,11816                  ,11383                  ,6333                   ,7194                   ,8348                   ,8153                   ,8269                   ,9580                   ,8485                   ,8159                   ,8875                   ,10301                  ,9854                   ,63711                  ,76951                  ,89081                  ,91766                  ,95939                  ,97220                  ,89448                  ,88187                  ,100189                 ,104467                 ,102589                 ,91992                  ,100511                 ,118732                 ,128198                 ,124085                 ,125169                 ,111759                 ,101628                 ,102546                 ,116258                 ,116214                 ,"(D)",52582                  ,59747                  ,64058                  ,71853                  ,72597                  ,65158                  ,62311                  ,65136                  ,60568                  ,61424                  ,14699                  ,18377                  ,21898                  ,22905                  ,22639                  ,23289                  ,21523                  ,21091                  ,22572                  ,24637                  ,24002                  ,83228                  ,82856                  ,83998                  ,85284                  ,95104                  ,126210                 ,118800                 ,113863                 ,121725                 ,115870                 ,137027                 ,9614                   ,11473                  ,15088                  ,16929                  ,18074                  ,26453                  ,31294                  ,26721                  ,27241                  ,29920                  ,19397                  ,"(D)",39488                  ,43801                  ,46650                  ,49647                  ,65862                  ,60213                  ,55254                  ,56448                  ,56002                  ,67061                  
