"  Ireland",8098                   ,8778                   ,9731                   ,11467                  ,12903                  ,13751                  ,20703                  ,22756                  ,26926                  ,39805                  ,"(D)","(D)","(D)","(D)","(D)",174                     ,"(D)","(D)","(D)","(D)","(*)","(*)","(*)","(*)","(*)",0                       ,0                       ,0                       ,0                       ,0                       ,7116                   ,7365                   ,7988                   ,8836                   ,10478                  ,11208                  ,13912                  ,14130                  ,15360                  ,15395                  ,215                     ,212                     ,260                     ,293                     ,346                     ,444                     ,359                     ,284                     ,287                     ,329                     ,2501                   ,2880                   ,3473                   ,4021                   ,4517                   ,4942                   ,6938                   ,7024                   ,9010                   ,9314                   ,58                      ,56                      ,64                      ,46                      ,44                      ,49                      ,37                      ,39                      ,47                      ,39                      ,39                      ,37                      ,22                      ,25                      ,58                      ,64                      ,67                      ,73                      ,76                      ,71                      ,2844                   ,2744                   ,2655                   ,2814                   ,3635                   ,3523                   ,4289                   ,4338                   ,3443                   ,3177                   ,71                      ,69                      ,60                      ,67                      ,94                      ,138                     ,136                     ,"(D)","(D)","(D)",66                      ,47                      ,73                      ,66                      ,50                      ,56                      ,46                      ,46                      ,21                      ,19                      ,264                     ,289                     ,270                     ,264                     ,362                     ,306                     ,389                     ,329                     ,381                     ,373                     ,"(D)",327                     ,451                     ,503                     ,538                     ,545                     ,285                     ,349                     ,419                     ,485                     ,68                      ,140                     ,380                     ,375                     ,364                     ,429                     ,725                     ,803                     ,1251                   ,1192                   ,52                      ,58                      ,107                     ,148                     ,164                     ,131                     ,122                     ,77                      ,188                     ,263                     ,"(D)","(D)","(D)","(D)","(D)",958                     ,"(D)","(D)","(D)","(D)"
"  Italy",10561                  ,10557                  ,12234                  ,13778                  ,15540                  ,16750                  ,15208                  ,16750                  ,17730                  ,17158                  ,"(D)",70                      ,"(D)",7                       ,8                       ,5                       ,6                       ,6                       ,7                       ,7                       ,"(D)",73                      ,"(D)",108                     ,"(D)","(D)","(*)","(D)","(D)","(D)",7945                   ,7508                   ,7791                   ,8883                   ,10005                  ,10788                  ,9604                   ,10451                  ,11153                  ,10229                  ,274                     ,263                     ,277                     ,338                     ,435                     ,456                     ,526                     ,502                     ,552                     ,673                     ,2028                   ,1996                   ,2240                   ,2655                   ,3023                   ,3248                   ,2836                   ,3227                   ,3233                   ,2906                   ,494                     ,543                     ,512                     ,575                     ,663                     ,762                     ,574                     ,654                     ,570                     ,553                     ,531                     ,525                     ,595                     ,723                     ,763                     ,815                     ,861                     ,1020                   ,1250                   ,1130                   ,1113                   ,925                     ,944                     ,969                     ,676                     ,689                     ,545                     ,536                     ,531                     ,459                     ,426                     ,391                     ,359                     ,385                     ,476                     ,457                     ,442                     ,477                     ,399                     ,423                     ,968                     ,963                     ,829                     ,901                     ,1204                   ,1234                   ,1128                   ,1113                   ,1143                   ,1000                   ,721                     ,759                     ,778                     ,885                     ,866                     ,856                     ,742                     ,871                     ,919                     ,887                     ,183                     ,209                     ,271                     ,327                     ,"(D)",526                     ,672                     ,735                     ,846                     ,1046                   ,123                     ,71                      ,69                      ,122                     ,135                     ,153                     ,137                     ,170                     ,225                     ,43                      ,182                     ,158                     ,152                     ,161                     ,521                     ,507                     ,564                     ,625                     ,749                     ,1011                   ,1295                   ,1708                   ,3078                   ,3284                   ,"(D)","(D)",3483                   ,"(D)","(D)","(D)"
"  Luxembourg",583                     ,576                     ,552                     ,1441                   ,1561                   ,1213                   ,980                     ,1122                   ,1118                   ,1094                   ,0                       ,0                       ,0                       ,0                       ,"(D)","(D)","(D)","(D)","(D)","(D)",0                       ,0                       ,0                       ,0                       ,0                       ,"(*)","(*)","(*)","(*)","(*)",489                     ,483                     ,461                     ,608                     ,818                     ,811                     ,740                     ,771                     ,834                     ,906                     ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",17                      ,26                      ,33                      ,31                      ,43                      ,"(D)","(D)","(D)","(D)","(D)","(D)",2                       ,2                       ,2                       ,3                       ,"(D)","(D)","(D)","(D)",13                      ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(D)",7                       ,6                       ,7                       ,0                       ,"(*)","(*)","(*)","(*)","(*)",0                       ,0                       ,0                       ,0                       ,0                       ,1                       ,1                       ,1                       ,1                       ,1                       ,41                      ,"(D)",42                      ,33                      ,"(D)","(D)",45                      ,"(D)","(D)","(D)",1                       ,1                       ,1                       ,2                       ,2                       ,"(D)","(D)",81                      ,75                      ,29                      ,4                       ,4                       ,3                       ,21                      ,3                       ,10                      ,11                      ,10                      ,13                      ,12                      ,"(D)",25                      ,22                      ,22                      ,26                      ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",23                      ,756                     ,677                     ,303                     ,157                     ,210                     ,142                     ,93                      
"  Netherlands",15173                  ,15964                  ,18559                  ,20400                  ,20850                  ,20891                  ,18837                  ,22400                  ,23477                  ,22993                  ,1280                   ,1665                   ,2972                   ,3087                   ,2968                   ,2598                   ,1573                   ,1752                   ,1896                   ,1729                   ,"(D)","(D)",1860                   ,2071                   ,119                     ,105                     ,26                      ,"(D)","(D)","(D)",8756                   ,7802                   ,8848                   ,10106                  ,11718                  ,12179                  ,12018                  ,14562                  ,14621                  ,14148                  ,703                     ,597                     ,670                     ,721                     ,1358                   ,1390                   ,1350                   ,1601                   ,1663                   ,1501                   ,4177                   ,3852                   ,4900                   ,5377                   ,5971                   ,6120                   ,6258                   ,7108                   ,6631                   ,6607                   ,341                     ,313                     ,288                     ,603                     ,676                     ,592                     ,446                     ,541                     ,531                     ,544                     ,317                     ,311                     ,311                     ,366                     ,422                     ,431                     ,388                     ,285                     ,336                     ,307                     ,360                     ,359                     ,302                     ,304                     ,163                     ,150                     ,209                     ,1228                   ,1389                   ,1249                   ,34                      ,74                      ,37                      ,"(D)","(D)",207                     ,200                     ,191                     ,"(D)","(D)",436                     ,448                     ,405                     ,449                     ,518                     ,486                     ,510                     ,575                     ,725                     ,744                     ,688                     ,1006                   ,889                     ,1012                   ,926                     ,897                     ,927                     ,1031                   ,725                     ,795                     ,1169                   ,1771                   ,1624                   ,1591                   ,1490                   ,1629                   ,1316                   ,1582                   ,1855                   ,1676                   ,414                     ,160                     ,173                     ,337                     ,506                     ,382                     ,288                     ,346                     ,637                     ,902                     ,272                     ,466                     ,471                     ,332                     ,576                     ,441                     ,480                     ,485                     ,577                     ,629                     ,"(D)","(D)",1721                   ,1864                   ,2547                   ,2660                   ,2208                   ,"(D)","(D)","(D)"
"  Norway",10100                  ,9665                   ,10469                  ,15243                  ,15648                  ,17257                  ,16578                  ,17798                  ,21509                  ,24398                  ,8448                   ,7769                   ,8571                   ,12675                  ,13021                  ,14552                  ,13887                  ,15875                  ,19206                  ,22034                  ,1                       ,1                       ,1                       ,1                       ,1                       ,"(D)","(D)","(D)","(D)","(D)",559                     ,518                     ,612                     ,973                     ,948                     ,1030                   ,1452                   ,903                     ,1101                   ,1202                   ,"(D)",58                      ,54                      ,"(D)",70                      ,"(D)","(D)","(D)","(D)","(D)",103                     ,98                      ,97                      ,119                     ,77                      ,93                      ,81                      ,85                      ,92                      ,84                      ,8                       ,8                       ,8                       ,9                       ,10                      ,"(D)","(D)","(D)","(D)","(D)",53                      ,59                      ,71                      ,114                     ,111                     ,107                     ,210                     ,79                      ,165                     ,84                      ,10                      ,11                      ,11                      ,11                      ,13                      ,8                       ,7                       ,8                       ,9                       ,8                       ,"(D)",2                       ,2                       ,10                      ,10                      ,"(D)","(*)","(*)","(*)","(*)","(*)","(*)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",131                     ,138                     ,132                     ,191                     ,104                     ,77                      ,140                     ,149                     ,65                      ,44                      ,120                     ,192                     ,198                     ,234                     ,227                     ,228                     ,183                     ,9                       ,10                      ,10                      ,23                      ,19                      ,16                      ,17                      ,13                      ,14                      ,44                      ,58                      ,77                      ,75                      ,26                      ,39                      ,55                      ,59                      ,117                     ,114                     ,63                      ,63                      ,124                     ,105                     ,793                     ,990                     ,885                     ,1095                   ,1218                   ,"(D)","(D)","(D)","(D)","(D)"
"  Poland",2978                   ,3380                   ,3285                   ,3847                   ,4029                   ,5577                   ,5731                   ,5794                   ,8976                   ,9518                   ,3                       ,3                       ,1                       ,1                       ,1                       ,0                       ,0                       ,0                       ,0                       ,"(*)",5                       ,6                       ,6                       ,"(D)","(D)",556                     ,596                     ,"(D)","(D)","(D)",1938                   ,2180                   ,2332                   ,2715                   ,2947                   ,3851                   ,3994                   ,4374                   ,5746                   ,6335                   ,304                     ,349                     ,352                     ,428                     ,432                     ,507                     ,547                     ,618                     ,699                     ,934                     ,241                     ,174                     ,196                     ,204                     ,225                     ,253                     ,214                     ,215                     ,262                     ,558                     ,39                      ,53                      ,58                      ,63                      ,78                      ,206                     ,227                     ,295                     ,570                     ,740                     ,28                      ,8                       ,12                      ,12                      ,13                      ,49                      ,48                      ,51                      ,63                      ,74                      ,3                       ,3                       ,3                       ,22                      ,"(D)",12                      ,12                      ,44                      ,55                      ,232                     ,"(D)",3                       ,2                       ,62                      ,"(D)","(D)",192                     ,216                     ,240                     ,"(D)",636                     ,720                     ,702                     ,763                     ,893                     ,1268                   ,1158                   ,1339                   ,1652                   ,1471                   ,108                     ,115                     ,151                     ,100                     ,65                      ,87                      ,129                     ,131                     ,1360                   ,1408                   ,525                     ,666                     ,363                     ,329                     ,283                     ,263                     ,144                     ,201                     ,215                     ,210                     ,27                      ,28                      ,33                      ,45                      ,43                      ,74                      ,89                      ,112                     ,195                     ,60                      ,26                      ,47                      ,49                      ,32                      ,36                      ,79                      ,99                      ,118                     ,127                     ,96                      ,345                     ,333                     ,349                     ,"(D)","(D)",668                     ,680                     ,"(D)","(D)","(D)"
"  Portugal",1426                   ,1738                   ,1788                   ,1365                   ,1634                   ,1934                   ,1770                   ,1792                   ,2187                   ,1944                   ,1                       ,1                       ,1                       ,"(*)","(*)","(*)","(*)","(*)","(*)","(*)",1                       ,1                       ,1                       ,1                       ,1                       ,0                       ,0                       ,0                       ,0                       ,0                       ,583                     ,648                     ,584                     ,680                     ,807                     ,804                     ,706                     ,738                     ,946                     ,976                     ,100                     ,95                      ,93                      ,106                     ,134                     ,115                     ,115                     ,113                     ,129                     ,153                     ,93                      ,89                      ,86                      ,103                     ,116                     ,112                     ,77                      ,86                      ,129                     ,186                     ,15                      ,15                      ,14                      ,25                      ,28                      ,21                      ,33                      ,38                      ,47                      ,38                      ,"(D)",3                       ,3                       ,"(D)","(D)",27                      ,32                      ,39                      ,45                      ,59                      ,120                     ,169                     ,105                     ,119                     ,139                     ,"(D)",12                      ,23                      ,121                     ,96                      ,5                       ,6                       ,5                       ,5                       ,6                       ,"(D)","(D)","(D)","(D)","(D)",153                     ,169                     ,170                     ,183                     ,215                     ,197                     ,255                     ,244                     ,261                     ,212                     ,237                     ,231                     ,292                     ,313                     ,367                     ,506                     ,485                     ,369                     ,397                     ,198                     ,"(D)","(D)","(D)",18                      ,19                      ,19                      ,20                      ,27                      ,25                      ,21                      ,9                       ,19                      ,25                      ,31                      ,71                      ,99                      ,62                      ,75                      ,95                      ,17                      ,29                      ,32                      ,30                      ,26                      ,14                      ,68                      ,68                      ,81                      ,107                     ,104                     ,"(D)","(D)","(D)",295                     ,354                     ,438                     ,429                     ,503                     ,616                     ,627                     
"  Russia",1889                   ,1966                   ,2122                   ,2248                   ,2533                   ,3405                   ,4679                   ,5442                   ,6897                   ,7961                   ,305                     ,262                     ,301                     ,375                     ,997                     ,1378                   ,2556                   ,2685                   ,3054                   ,2972                   ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(D)","(D)","(D)",915                     ,1053                   ,1210                   ,1237                   ,1066                   ,1421                   ,1626                   ,2008                   ,2938                   ,3707                   ,279                     ,269                     ,264                     ,313                     ,344                     ,419                     ,473                     ,438                     ,881                     ,1068                   ,126                     ,128                     ,131                     ,122                     ,46                      ,110                     ,198                     ,246                     ,306                     ,425                     ,"(D)",0                       ,0                       ,0                       ,0                       ,"(*)","(*)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",59                      ,63                      ,52                      ,"(D)",76                      ,72                      ,3                       ,4                       ,4                       ,3                       ,3                       ,4                       ,5                       ,9                       ,11                      ,23                      ,"(D)",3                       ,3                       ,3                       ,3                       ,10                      ,10                      ,12                      ,"(D)","(D)",3                       ,41                      ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",101                     ,99                      ,103                     ,102                     ,78                      ,119                     ,123                     ,149                     ,160                     ,225                     ,182                     ,188                     ,116                     ,105                     ,88                      ,103                     ,9                       ,6                       ,7                       ,9                       ,"(D)",1                       ,3                       ,4                       ,5                       ,4                       ,4                       ,5                       ,6                       ,"(D)",16                      ,18                      ,17                      ,16                      ,17                      ,32                      ,41                      ,85                      ,105                     ,104                     ,"(D)",345                     ,371                     ,409                     ,281                     ,350                     ,320                     ,"(D)","(D)","(D)"
"  Spain",9109                   ,8622                   ,8437                   ,10179                  ,12583                  ,14854                  ,13100                  ,15114                  ,14412                  ,14572                  ,42                      ,47                      ,49                      ,59                      ,69                      ,96                      ,"(D)","(D)","(D)","(D)",149                     ,134                     ,125                     ,150                     ,169                     ,14                      ,"(D)","(D)","(D)","(D)",6642                   ,6109                   ,5814                   ,7192                   ,8937                   ,10919                  ,9674                   ,10006                  ,9672                   ,9499                   ,433                     ,363                     ,363                     ,351                     ,571                     ,686                     ,647                     ,583                     ,634                     ,753                     ,2063                   ,1983                   ,2043                   ,2550                   ,3393                   ,3939                   ,3880                   ,4168                   ,3228                   ,2842                   ,705                     ,715                     ,754                     ,798                     ,819                     ,817                     ,740                     ,872                     ,942                     ,1098                   ,120                     ,90                      ,57                      ,72                      ,85                      ,39                      ,37                      ,49                      ,92                      ,64                      ,350                     ,274                     ,249                     ,292                     ,270                     ,292                     ,229                     ,237                     ,436                     ,408                     ,164                     ,153                     ,143                     ,219                     ,313                     ,352                     ,378                     ,404                     ,320                     ,257                     ,1871                   ,1723                   ,1382                   ,1902                   ,2374                   ,3541                   ,2436                   ,2501                   ,2497                   ,2656                   ,987                     ,896                     ,911                     ,936                     ,933                     ,791                     ,757                     ,813                     ,778                     ,662                     ,151                     ,73                      ,138                     ,146                     ,149                     ,61                      ,93                      ,97                      ,72                      ,70                      ,116                     ,134                     ,163                     ,198                     ,188                     ,329                     ,281                     ,237                     ,290                     ,160                     ,63                      ,96                      ,119                     ,123                     ,159                     ,281                     ,288                     ,326                     ,206                     ,208                     ,960                     ,1132                   ,1118                   ,1375                   ,1980                   ,2363                   ,1975                   ,2849                   ,2524                   ,3173                   
"  Sweden",4734                   ,4523                   ,5123                   ,11918                  ,14698                  ,11336                  ,8349                   ,5527                   ,5449                   ,4120                   ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,2900                   ,3264                   ,3655                   ,4378                   ,5002                   ,6671                   ,3847                   ,3549                   ,3938                   ,3115                   ,"(D)","(D)","(D)","(D)","(D)",273                     ,"(D)",245                     ,251                     ,156                     ,615                     ,570                     ,532                     ,685                     ,778                     ,786                     ,537                     ,569                     ,632                     ,"(D)",61                      ,73                      ,71                      ,86                      ,113                     ,92                      ,78                      ,129                     ,164                     ,165                     ,146                     ,126                     ,121                     ,139                     ,143                     ,141                     ,125                     ,138                     ,125                     ,107                     ,61                      ,96                      ,71                      ,69                      ,33                      ,116                     ,83                      ,54                      ,80                      ,113                     ,36                      ,"(D)","(D)",28                      ,26                      ,"(D)","(D)",15                      ,15                      ,15                      ,"(D)","(D)","(D)","(D)","(D)","(D)",2112                   ,"(D)",1813                   ,1545                   ,315                     ,305                     ,290                     ,380                     ,361                     ,238                     ,203                     ,228                     ,258                     ,225                     ,471                     ,411                     ,588                     ,"(D)","(D)",1118                   ,1275                   ,52                      ,63                      ,88                      ,133                     ,141                     ,129                     ,150                     ,173                     ,29                      ,31                      ,29                      ,29                      ,23                      ,47                      ,64                      ,57                      ,72                      ,73                      ,238                     ,244                     ,257                     ,267                     ,227                     ,868                     ,337                     ,404                     ,"(D)","(D)",3041                   ,2749                   ,1412                   ,894                     ,442                     
"  Switzerland",3962                   ,4365                   ,5837                   ,6702                   ,5698                   ,6825                   ,6668                   ,9917                   ,11055                  ,10938                  ,36                      ,17                      ,16                      ,11                      ,"(D)",52                      ,64                      ,"(D)","(D)","(D)",0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,1465                   ,1596                   ,1455                   ,1604                   ,2063                   ,2618                   ,2459                   ,4194                   ,4301                   ,3981                   ,112                     ,108                     ,119                     ,149                     ,163                     ,189                     ,156                     ,156                     ,155                     ,158                     ,312                     ,337                     ,374                     ,517                     ,931                     ,1158                   ,1114                   ,2584                   ,2612                   ,1854                   ,20                      ,24                      ,23                      ,25                      ,58                      ,57                      ,66                      ,263                     ,76                      ,54                      ,166                     ,85                      ,89                      ,109                     ,116                     ,169                     ,170                     ,209                     ,243                     ,254                     ,201                     ,369                     ,292                     ,149                     ,161                     ,174                     ,194                     ,217                     ,314                     ,314                     ,118                     ,110                     ,143                     ,148                     ,149                     ,145                     ,122                     ,139                     ,158                     ,156                     ,35                      ,"(D)",35                      ,"(D)",41                      ,"(D)",49                      ,54                      ,69                      ,70                      ,995                     ,943                     ,1021                   ,1267                   ,1535                   ,1572                   ,1692                   ,2168                   ,2410                   ,2550                   ,226                     ,269                     ,1717                   ,1911                   ,144                     ,134                     ,114                     ,862                     ,1396                   ,1522                   ,301                     ,423                     ,543                     ,623                     ,674                     ,339                     ,293                     ,293                     ,282                     ,240                     ,159                     ,176                     ,185                     ,280                     ,370                     ,514                     ,496                     ,651                     ,752                     ,778                     ,781                     ,941                     ,901                     ,1006                   ,"(D)",1596                   ,1550                   ,"(D)","(D)","(D)"
"  Turkey",1353                   ,1247                   ,1129                   ,1152                   ,1172                   ,1139                   ,1198                   ,1657                   ,2029                   ,1714                   ,13                      ,14                      ,10                      ,7                       ,8                       ,2                       ,2                       ,2                       ,2                       ,2                       ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",891                     ,757                     ,763                     ,807                     ,831                     ,837                     ,863                     ,951                     ,1259                   ,1140                   ,84                      ,44                      ,116                     ,"(D)",100                     ,"(D)","(D)","(D)",174                     ,156                     ,171                     ,228                     ,225                     ,212                     ,226                     ,262                     ,267                     ,264                     ,333                     ,356                     ,99                      ,87                      ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(*)","(*)","(*)","(*)","(*)","(*)","(*)","(D)","(D)","(D)","(*)","(*)","(*)","(*)","(*)","(D)","(D)","(D)","(D)","(D)","(D)",4                       ,3                       ,3                       ,"(*)","(*)","(*)","(*)","(D)","(D)",52                      ,54                      ,47                      ,62                      ,99                      ,99                      ,89                      ,90                      ,130                     ,113                     ,204                     ,221                     ,135                     ,155                     ,184                     ,159                     ,182                     ,543                     ,593                     ,392                     ,2                       ,2                       ,1                       ,1                       ,1                       ,7                       ,8                       ,9                       ,5                       ,5                       ,"(D)",3                       ,3                       ,3                       ,4                       ,"(D)","(D)","(D)",25                      ,21                      ,18                      ,18                      ,18                      ,8                       ,9                       ,11                      ,15                      ,15                      ,19                      ,20                      ,75                      ,"(D)","(D)","(D)","(D)",33                      ,41                      ,44                      ,"(D)","(D)"
"  United Kingdom",119420                 ,126784                 ,120763                 ,118028                 ,118713                 ,127381                 ,112022                 ,133682                 ,139719                 ,106076                 ,22651                  ,20694                  ,19422                  ,19686                  ,20905                  ,20470                  ,16145                  ,19095                  ,17960                  ,13812                  ,23684                  ,23221                  ,20137                  ,14905                  ,11583                  ,10455                  ,8086                   ,9555                   ,10191                  ,8159                   ,39774                  ,36531                  ,31758                  ,34900                  ,36945                  ,46733                  ,39034                  ,42681                  ,42426                  ,29438                  ,"(D)",2923                   ,2480                   ,2415                   ,2732                   ,6341                   ,6237                   ,6534                   ,6844                   ,2928                   ,"(D)",8217                   ,8320                   ,9829                   ,9820                   ,10867                  ,9820                   ,9406                   ,9295                   ,7052                   ,2151                   ,2112                   ,1977                   ,1863                   ,1949                   ,1899                   ,1513                   ,1668                   ,1711                   ,1317                   ,2056                   ,1854                   ,1747                   ,1720                   ,1748                   ,1696                   ,1577                   ,1885                   ,2157                   ,1706                   ,"(D)",2003                   ,1797                   ,1566                   ,1594                   ,1308                   ,1463                   ,1311                   ,1454                   ,1182                   ,467                     ,462                     ,462                     ,370                     ,523                     ,439                     ,583                     ,588                     ,590                     ,318                     ,7334                   ,8420                   ,4438                   ,5236                   ,5826                   ,11077                  ,6398                   ,7922                   ,7375                   ,3409                   ,3214                   ,6186                   ,5967                   ,3529                   ,3574                   ,3553                   ,2944                   ,2895                   ,3003                   ,2650                   ,10100                  ,12659                  ,15747                  ,15533                  ,12632                  ,10680                  ,9512                   ,16506                  ,16172                  ,12403                  ,2592                   ,2759                   ,3063                   ,3163                   ,4420                   ,4700                   ,4343                   ,5213                   ,5952                   ,1561                   ,"(D)",3053                   ,2930                   ,3357                   ,3557                   ,3646                   ,3262                   ,3833                   ,3827                   ,3239                   ,"(D)",21681                  ,21740                  ,22956                  ,25098                  ,27145                  ,28695                  ,33905                  ,40187                  ,34814                  
