"Data on activities of multinational enterprises"
"U.S. Direct Investment Abroad,All Majority-owned Foreign Affiliates (data for 2009 and forward),Total Assets" 
"Bureau of Economic Analysis" 
"By Country and Industry (NAICS) (Millions of Dollars) <br/>"
"","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","All Industries Total","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Mining","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Manufacturing","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Wholesale Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Retail Trade","Information","Information","Information","Information","Information","Information","Information","Information","Information","Information","Information","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Finance and insurance","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries","Other Industries"
"  Italy",155293                 ,155883                 ,169229                 ,173422                 ,179956                 ,180436                 ,168758                 ,167274                 ,189095                 ,182698                 ,206590                 ,426                     ,349                     ,408                     ,462                     ,488                     ,595                     ,628                     ,600                     ,625                     ,567                     ,803                     ,56989                  ,53131                  ,58832                  ,60793                  ,67417                  ,70009                  ,68480                  ,65115                  ,76038                  ,68304                  ,71727                  ,4080                   ,3667                   ,3550                   ,3206                   ,3446                   ,3149                   ,2914                   ,2801                   ,3181                   ,3436                   ,3223                   ,19210                  ,16483                  ,16586                  ,15055                  ,17737                  ,17064                  ,15481                  ,14090                  ,16267                  ,14865                  ,16823                  ,2544                   ,2331                   ,2727                   ,2622                   ,2651                   ,3013                   ,2558                   ,2640                   ,3110                   ,3126                   ,3483                   ,8711                   ,8087                   ,17029                  ,20971                  ,23895                  ,21321                  ,21727                  ,18766                  ,20945                  ,19829                  ,14765                  ,2958                   ,3204                   ,3473                   ,3526                   ,3397                   ,3781                   ,3787                   ,3228                   ,4175                   ,3728                   ,9936                   ,1904                   ,1923                   ,2157                   ,2199                   ,1749                   ,5698                   ,6114                   ,6710                   ,8601                   ,3349                   ,3283                   ,4474                   ,3693                   ,3180                   ,3080                   ,3227                   ,2933                   ,3211                   ,3646                   ,4854                   ,4334                   ,4835                   ,17904                  ,16816                  ,18627                  ,19404                  ,19229                  ,19354                  ,17978                  ,19154                  ,17528                  ,16660                  ,18098                  ,1163                   ,1546                   ,6031                   ,5833                   ,5707                   ,5426                   ,4791                   ,4849                   ,5629                   ,5393                   ,5055                   ,6678                   ,5815                   ,6188                   ,6019                   ,5855                   ,6449                   ,5315                   ,5488                   ,5817                   ,5951                   ,6945                   ,37343                  ,45275                  ,44248                  ,47618                  ,50625                  ,43959                  ,35767                  ,34879                  ,41869                  ,37447                  ,47001                  ,10515                  ,10406                  ,9327                   ,9727                   ,9680                   ,10533                  ,10168                  ,9511                   ,9307                   ,10021                  ,11405                  ,24276                  ,22544                  ,25569                  ,23568                  ,20956                  ,24112                  ,25632                  ,27678                  ,32281                  ,38356                  ,45555                  
"  Luxembourg",1166277               ,1237307               ,1449593               ,1690470               ,1915632               ,2126665               ,2312495               ,2372452               ,2554288               ,2805688               ,2877553               ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",10744                  ,13832                  ,16661                  ,23568                  ,26544                  ,32723                  ,39007                  ,50302                  ,68129                  ,48989                  ,41981                  ,0                       ,0                       ,0                       ,0                       ,0                       ,"(D)","(*)","(*)","(*)","(*)",5                       ,"(D)","(D)","(D)","(D)","(D)","(D)",13626                  ,22731                  ,24112                  ,"(D)",13576                  ,"(D)","(D)","(D)","(D)","(D)",451                     ,2085                   ,1843                   ,3141                   ,3657                   ,3129                   ,1442                   ,1508                   ,1941                   ,2863                   ,2854                   ,3281                   ,3146                   ,"(D)",3076                   ,"(D)","(D)","(D)","(D)","(D)",1238                   ,1402                   ,"(D)",2859                   ,2967                   ,4143                   ,4246                   ,4110                   ,0                       ,0                       ,0                       ,0                       ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1067                   ,"(D)","(D)","(D)",10485                  ,12344                  ,13279                  ,14396                  ,13581                  ,17657                  ,20516                  ,25288                  ,173                     ,"(D)","(D)","(D)","(D)",1700                   ,1726                   ,"(D)","(D)","(D)","(D)",8316                   ,9612                   ,10340                  ,9327                   ,8421                   ,14844                  ,14982                  ,13126                  ,14114                  ,14272                  ,13904                  ,324357                 ,299249                 ,329203                 ,400920                 ,444562                 ,506400                 ,491897                 ,466801                 ,494627                 ,507463                 ,558635                 ,"(D)","(D)",4649                   ,2161                   ,1886                   ,6328                   ,7635                   ,6046                   ,5545                   ,4843                   ,4906                   ,811224                 ,897617                 ,1075632               ,1236068               ,1409644               ,"(D)","(D)",1809475               ,1940911               ,2189122               ,2211367               
"  Netherlands",1609707               ,1686369               ,1757390               ,1950387               ,2252039               ,2629151               ,2782614               ,2901245               ,3175048               ,3023535               ,3218121               ,3918                   ,4438                   ,4307                   ,7369                   ,7590                   ,8150                   ,8379                   ,9316                   ,9449                   ,10463                  ,10679                  ,126012                 ,132861                 ,140139                 ,154009                 ,165785                 ,189709                 ,232032                 ,287458                 ,331522                 ,223133                 ,242656                 ,20432                  ,21369                  ,25617                  ,11516                  ,11092                  ,13663                  ,17892                  ,18171                  ,34699                  ,30566                  ,28668                  ,38396                  ,35926                  ,42404                  ,62276                  ,63807                  ,61358                  ,65172                  ,70657                  ,67189                  ,67055                  ,80519                  ,1963                   ,1779                   ,2410                   ,2813                   ,2972                   ,3105                   ,7846                   ,8863                   ,6584                   ,10053                  ,13649                  ,11519                  ,14193                  ,16785                  ,16852                  ,18107                  ,25337                  ,37283                  ,64230                  ,71562                  ,16169                  ,13797                  ,11164                  ,11376                  ,13684                  ,17898                  ,20720                  ,29587                  ,29373                  ,32983                  ,52222                  ,51273                  ,53291                  ,20152                  ,22796                  ,10677                  ,10369                  ,14535                  ,"(D)","(D)","(D)","(D)",3944                   ,1939                   ,2997                   ,3425                   ,3509                   ,4406                   ,4772                   ,3991                   ,4287                   ,3716                   ,6528                   ,5206                   ,6578                   ,79154                  ,73102                  ,63472                  ,63128                  ,76628                  ,61032                  ,70960                  ,78719                  ,85948                  ,113831                 ,136335                 ,10675                  ,10720                  ,4187                   ,3954                   ,4821                   ,7032                   ,9087                   ,8061                   ,11236                  ,8988                   ,10130                  ,32800                  ,22932                  ,22809                  ,23869                  ,31695                  ,73026                  ,75527                  ,61432                  ,64431                  ,63258                  ,53218                  ,342069                 ,327550                 ,264948                 ,288818                 ,281337                 ,339612                 ,316355                 ,318267                 ,410119                 ,398639                 ,407095                 ,18544                  ,19624                  ,18409                  ,19610                  ,19645                  ,29819                  ,22348                  ,23390                  ,39751                  ,40297                  ,44519                  ,996536                 ,1095141               ,1239119               ,1389628               ,1664540               ,1920771               ,2047926               ,2114603               ,2222591               ,2164924               ,2313491               
"  Norway",99701                  ,111354                 ,117911                 ,160708                 ,164480                 ,152858                 ,134952                 ,134391                 ,119044                 ,111076                 ,115863                 ,46913                  ,52326                  ,51449                  ,53935                  ,57729                  ,49586                  ,41502                  ,35355                  ,24741                  ,22299                  ,23673                  ,14300                  ,15797                  ,18660                  ,18267                  ,19070                  ,17365                  ,15343                  ,13009                  ,13251                  ,12437                  ,12597                  ,356                     ,"(D)","(D)","(D)","(D)","(D)","(D)",1067                   ,1083                   ,855                     ,928                     ,866                     ,800                     ,1830                   ,"(D)",1970                   ,2719                   ,3112                   ,2887                   ,3444                   ,1626                   ,1556                   ,"(D)","(D)","(D)","(D)","(D)",1416                   ,1488                   ,"(D)",1034                   ,"(D)","(D)",7114                   ,6604                   ,8229                   ,7899                   ,8105                   ,8293                   ,6548                   ,4042                   ,3706                   ,3923                   ,3944                   ,571                     ,582                     ,608                     ,615                     ,775                     ,573                     ,572                     ,"(D)",829                     ,784                     ,919                     ,98                      ,133                     ,119                     ,124                     ,126                     ,458                     ,520                     ,674                     ,700                     ,584                     ,515                     ,"(D)","(D)","(D)","(D)","(D)",0                       ,0                       ,0                       ,"(D)","(D)","(D)",2218                   ,2325                   ,2453                   ,3279                   ,2624                   ,2588                   ,2147                   ,2598                   ,2492                   ,2466                   ,2539                   ,97                      ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",301                     ,306                     ,390                     ,2271                   ,2785                   ,2755                   ,2479                   ,8049                   ,8019                   ,4346                   ,2455                   ,2415                   ,2380                   ,3884                   ,4599                   ,5188                   ,4843                   ,6914                   ,9609                   ,7607                   ,4939                   ,5409                   ,4983                   ,3902                   ,4044                   ,1282                   ,1248                   ,1362                   ,1455                   ,1462                   ,2058                   ,1924                   ,1840                   ,1773                   ,1908                   ,1984                   ,28021                  ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",69089                  ,65377                  ,66750                  
"  Poland",61379                  ,59421                  ,58755                  ,63769                  ,73504                  ,66871                  ,65586                  ,60848                  ,66146                  ,63460                  ,66379                  ,3                       ,3                       ,"(D)","(D)",221                     ,378                     ,338                     ,254                     ,200                     ,197                     ,172                     ,18234                  ,19317                  ,19556                  ,20090                  ,20826                  ,20880                  ,21301                  ,19794                  ,24673                  ,24792                  ,29451                  ,3323                   ,3691                   ,3931                   ,4553                   ,4061                   ,3794                   ,3503                   ,3455                   ,4091                   ,5288                   ,5959                   ,3621                   ,3380                   ,2891                   ,3154                   ,2941                   ,3562                   ,3290                   ,2916                   ,3387                   ,2902                   ,2916                   ,1564                   ,1356                   ,1516                   ,1577                   ,1685                   ,1637                   ,1475                   ,1317                   ,1577                   ,1644                   ,3883                   ,371                     ,405                     ,403                     ,584                     ,445                     ,434                     ,1506                   ,908                     ,1114                   ,1221                   ,1911                   ,634                     ,734                     ,746                     ,762                     ,615                     ,633                     ,"(D)",610                     ,628                     ,654                     ,689                     ,506                     ,566                     ,660                     ,359                     ,709                     ,1148                   ,1325                   ,1308                   ,2225                   ,2552                   ,2639                   ,3755                   ,4360                   ,4648                   ,4066                   ,4747                   ,4775                   ,5032                   ,5023                   ,6434                   ,5371                   ,5643                   ,4804                   ,5206                   ,5936                   ,6125                   ,6423                   ,5938                   ,5774                   ,5431                   ,5543                   ,5711                   ,2258                   ,490                     ,586                     ,714                     ,1077                   ,1196                   ,1053                   ,503                     ,492                     ,511                     ,505                     ,577                     ,1421                   ,1280                   ,2028                   ,1688                   ,1725                   ,1475                   ,1407                   ,1441                   ,1705                   ,1499                   ,1622                   ,33327                  ,30507                  ,27646                  ,30062                  ,38611                  ,31094                  ,29728                  ,25748                  ,25153                  ,22526                  ,21789                  ,719                     ,726                     ,785                     ,2075                   ,2094                   ,2134                   ,1786                   ,2264                   ,2224                   ,2250                   ,2534                   ,2381                   ,1795                   ,"(D)","(D)",2408                   ,3919                   ,4748                   ,5423                   ,6137                   ,5980                   ,7976                   
"  Portugal",42718                  ,33886                  ,44092                  ,49075                  ,55250                  ,23779                  ,20363                  ,19451                  ,18935                  ,19748                  ,19562                  ,"(*)","(*)","(*)","(*)","(*)",0                       ,0                       ,0                       ,0                       ,0                       ,2                       ,4694                   ,4568                   ,4134                   ,4100                   ,3956                   ,3291                   ,3130                   ,3164                   ,4118                   ,4004                   ,3912                   ,414                     ,389                     ,329                     ,444                     ,457                     ,397                     ,244                     ,201                     ,237                     ,240                     ,255                     ,1641                   ,1199                   ,1241                   ,1222                   ,1165                   ,810                     ,816                     ,734                     ,865                     ,876                     ,934                     ,177                     ,327                     ,312                     ,322                     ,337                     ,337                     ,307                     ,285                     ,302                     ,299                     ,182                     ,155                     ,161                     ,133                     ,"(D)","(D)",148                     ,207                     ,"(D)","(D)",273                     ,217                     ,257                     ,339                     ,341                     ,241                     ,202                     ,166                     ,181                     ,"(D)","(D)","(D)",253                     ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",802                     ,993                     ,659                     ,592                     ,605                     ,626                     ,592                     ,733                     ,1207                   ,1169                   ,1209                   ,2676                   ,2770                   ,2707                   ,2493                   ,2584                   ,1949                   ,1805                   ,1740                   ,1904                   ,2006                   ,1650                   ,253                     ,251                     ,239                     ,240                     ,204                     ,189                     ,183                     ,169                     ,"(D)","(D)",76                      ,244                     ,230                     ,227                     ,224                     ,235                     ,232                     ,225                     ,250                     ,250                     ,260                     ,257                     ,8887                   ,9495                   ,11263                  ,11235                  ,13962                  ,11331                  ,11704                  ,11056                  ,9358                   ,8854                   ,8884                   ,1214                   ,1063                   ,1017                   ,"(D)","(D)",1050                   ,1055                   ,869                     ,913                     ,920                     ,944                     ,24749                  ,15509                  ,24505                  ,"(D)","(D)",5736                   ,2261                   ,2203                   ,"(D)","(D)",3838                   
"  Russia",42665                  ,47818                  ,61059                  ,72106                  ,76553                  ,64042                  ,58874                  ,66062                  ,61860                  ,57939                  ,67624                  ,4946                   ,5995                   ,6799                   ,6576                   ,"(D)","(D)","(D)","(D)","(D)","(D)",8479                   ,15781                  ,17928                  ,28206                  ,34607                  ,35157                  ,26364                  ,23314                  ,25925                  ,25802                  ,23427                  ,26313                  ,6497                   ,6338                   ,6399                   ,7134                   ,6862                   ,4529                   ,3973                   ,4025                   ,4377                   ,3289                   ,3523                   ,1712                   ,2141                   ,2846                   ,3328                   ,3060                   ,3192                   ,2482                   ,2651                   ,2608                   ,2755                   ,3171                   ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",1346                   ,1697                   ,1570                   ,1947                   ,243                     ,429                     ,526                     ,818                     ,820                     ,832                     ,713                     ,745                     ,696                     ,901                     ,1175                   ,235                     ,243                     ,275                     ,496                     ,869                     ,696                     ,643                     ,626                     ,1216                   ,1250                   ,1345                   ,34                      ,"(D)","(D)","(D)",34                      ,41                      ,41                      ,"(D)","(D)","(D)","(D)",957                     ,1144                   ,789                     ,2042                   ,2629                   ,1784                   ,1503                   ,"(D)","(D)","(D)","(D)",2839                   ,3066                   ,3876                   ,5358                   ,6652                   ,5504                   ,4839                   ,6959                   ,6939                   ,6335                   ,6679                   ,"(D)","(D)","(D)","(D)","(D)",40                      ,37                      ,"(D)",38                      ,38                      ,"(D)",178                     ,261                     ,326                     ,731                     ,794                     ,2733                   ,2696                   ,2699                   ,1237                   ,1017                   ,1024                   ,10311                  ,12222                  ,14291                  ,17370                  ,18157                  ,13296                  ,10956                  ,12627                  ,11571                  ,11232                  ,12799                  ,727                     ,1023                   ,996                     ,1063                   ,1062                   ,1083                   ,1178                   ,1267                   ,1296                   ,1020                   ,1663                   ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"  Spain",185459                 ,172603                 ,169096                 ,142652                 ,155682                 ,159594                 ,154006                 ,162744                 ,173549                 ,180316                 ,185260                 ,121                     ,130                     ,137                     ,138                     ,145                     ,110                     ,107                     ,275                     ,286                     ,289                     ,290                     ,56908                  ,55880                  ,56153                  ,49876                  ,58018                  ,58424                  ,54335                  ,58578                  ,62264                  ,64126                  ,69107                  ,3683                   ,4010                   ,3766                   ,4992                   ,4849                   ,3601                   ,3516                   ,3510                   ,3796                   ,3550                   ,5326                   ,17069                  ,16109                  ,17703                  ,16132                  ,16697                  ,18464                  ,16355                  ,16481                  ,18170                  ,17529                  ,17285                  ,6018                   ,7084                   ,6441                   ,6165                   ,7096                   ,7198                   ,6553                   ,6325                   ,6260                   ,6410                   ,6115                   ,853                     ,758                     ,1325                   ,1052                   ,1308                   ,1220                   ,2163                   ,1556                   ,1687                   ,1927                   ,2382                   ,4731                   ,4320                   ,3718                   ,4152                   ,4009                   ,3985                   ,3989                   ,529                     ,542                     ,552                     ,634                     ,1316                   ,1311                   ,1260                   ,1379                   ,1467                   ,1878                   ,1925                   ,1933                   ,1652                   ,1607                   ,1614                   ,12322                  ,12665                  ,10870                  ,7259                   ,12288                  ,11286                  ,11683                  ,12515                  ,11922                  ,15668                  ,15887                  ,13771                  ,12746                  ,12843                  ,14652                  ,12684                  ,11710                  ,11260                  ,10905                  ,11998                  ,12860                  ,12245                  ,863                     ,1134                   ,1155                   ,1014                   ,840                     ,871                     ,767                     ,865                     ,1079                   ,829                     ,1047                   ,2158                   ,1931                   ,2073                   ,2050                   ,1954                   ,2144                   ,2116                   ,2119                   ,2265                   ,2041                   ,2282                   ,44077                  ,35484                  ,32569                  ,25930                  ,24073                  ,31437                  ,30845                  ,29450                  ,33575                  ,39091                  ,32764                  ,3872                   ,3691                   ,3871                   ,3663                   ,3740                   ,4215                   ,4024                   ,6269                   ,6350                   ,6642                   ,7070                   ,63689                  ,61606                  ,60295                  ,45329                  ,54228                  ,50683                  ,50553                  ,54282                  ,55733                  ,54439                  ,60456                  
"  Sweden",126477                 ,117341                 ,121894                 ,130428                 ,148119                 ,138512                 ,124991                 ,124916                 ,125637                 ,118911                 ,157465                 ,0                       ,0                       ,0                       ,0                       ,0                       ,"(D)","(D)","(D)","(D)","(D)","(D)",33262                  ,22633                  ,24860                  ,25359                  ,30862                  ,34032                  ,23319                  ,24872                  ,26892                  ,23250                  ,22251                  ,"(D)","(D)",1533                   ,1484                   ,1516                   ,"(D)","(D)","(D)","(D)","(D)","(D)",13849                  ,10668                  ,10843                  ,11344                  ,11047                  ,14674                  ,7754                   ,7619                   ,8744                   ,8006                   ,7707                   ,921                     ,1172                   ,1246                   ,1046                   ,1042                   ,1150                   ,909                     ,1918                   ,1841                   ,1900                   ,1987                   ,"(D)",2078                   ,1730                   ,1720                   ,1563                   ,1060                   ,1490                   ,1440                   ,"(D)",1183                   ,1784                   ,1756                   ,1227                   ,1447                   ,1210                   ,1054                   ,1280                   ,1632                   ,1954                   ,2602                   ,2342                   ,2136                   ,700                     ,728                     ,750                     ,765                     ,438                     ,450                     ,415                     ,435                     ,229                     ,222                     ,204                     ,"(D)",957                     ,1494                   ,1639                   ,2152                   ,1965                   ,1756                   ,1890                   ,2216                   ,1895                   ,2347                   ,13211                  ,19599                  ,20165                  ,18573                  ,13651                  ,10575                  ,5862                   ,6149                   ,5297                   ,6065                   ,13025                  ,758                     ,935                     ,1299                   ,1378                   ,1388                   ,1401                   ,1372                   ,793                     ,426                     ,786                     ,986                     ,1415                   ,1060                   ,1331                   ,1501                   ,1924                   ,2404                   ,6431                   ,6482                   ,6656                   ,6383                   ,8766                   ,37250                  ,33953                  ,33053                  ,32737                  ,40810                  ,24794                  ,24266                  ,16885                  ,21394                  ,20702                  ,21941                  ,4517                   ,4860                   ,5032                   ,5365                   ,5484                   ,5544                   ,5370                   ,5878                   ,6534                   ,5887                   ,6359                   ,36064                  ,34301                  ,36154                  ,45516                  ,54001                  ,"(D)","(D)","(D)","(D)","(D)","(D)"
"  Switzerland",535067                 ,535946                 ,622317                 ,684381                 ,714945                 ,766307                 ,856690                 ,926017                 ,1076215               ,1060287               ,1219817               ,"(D)","(D)","(D)","(D)",1754                   ,"(D)",1882                   ,"(D)",1370                   ,1577                   ,"(D)",64401                  ,62006                  ,72173                  ,75443                  ,82118                  ,91429                  ,98545                  ,116233                 ,189880                 ,196611                 ,311509                 ,695                     ,538                     ,600                     ,1594                   ,1545                   ,1638                   ,1024                   ,1331                   ,1145                   ,1112                   ,1636                   ,31028                  ,25552                  ,31203                  ,35029                  ,34156                  ,43763                  ,33262                  ,45526                  ,93686                  ,94151                  ,211720                 ,183                     ,253                     ,"(D)",710                     ,901                     ,1479                   ,506                     ,504                     ,2085                   ,2032                   ,603                     ,5310                   ,3917                   ,5600                   ,6553                   ,11614                  ,11524                  ,20342                  ,19865                  ,25422                  ,27755                  ,18701                  ,4516                   ,7183                   ,5614                   ,6919                   ,7371                   ,9885                   ,9964                   ,15458                  ,18619                  ,17882                  ,15646                  ,8122                   ,8495                   ,8548                   ,8843                   ,9054                   ,1403                   ,2958                   ,3214                   ,3695                   ,3995                   ,9725                   ,1410                   ,1563                   ,1601                   ,1375                   ,1484                   ,1517                   ,1410                   ,1389                   ,1600                   ,1690                   ,2528                   ,95827                  ,96084                  ,112116                 ,118618                 ,131226                 ,142064                 ,138201                 ,142560                 ,171738                 ,172612                 ,185097                 ,"(D)","(D)","(D)","(D)","(D)",17969                  ,18175                  ,17527                  ,18842                  ,16527                  ,14948                  ,10450                  ,11299                  ,11965                  ,14321                  ,15140                  ,16590                  ,15567                  ,14090                  ,15185                  ,13231                  ,15575                  ,90044                  ,89373                  ,124448                 ,137582                 ,140173                 ,139177                 ,190182                 ,196104                 ,196728                 ,198602                 ,190930                 ,5623                   ,5850                   ,6178                   ,7218                   ,8638                   ,9821                   ,17341                  ,24087                  ,26274                  ,22730                  ,35140                  ,"(D)",262182                 ,"(D)",314782                 ,"(D)","(D)",376798                 ,"(D)",456197                 ,438397                 ,"(D)"
"  Turkey",17416                  ,22386                  ,19362                  ,22280                  ,20351                  ,21140                  ,20962                  ,21135                  ,21527                  ,20445                  ,22507                  ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",6524                   ,7438                   ,7510                   ,8743                   ,8541                   ,9048                   ,9309                   ,8922                   ,9311                   ,8492                   ,8762                   ,647                     ,1430                   ,1524                   ,1258                   ,1190                   ,1202                   ,1468                   ,1320                   ,1460                   ,1374                   ,1273                   ,2192                   ,2373                   ,2608                   ,3623                   ,3556                   ,3779                   ,3388                   ,3223                   ,3063                   ,3011                   ,2834                   ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",461                     ,"(D)",451                     ,124                     ,128                     ,128                     ,157                     ,175                     ,144                     ,198                     ,228                     ,535                     ,657                     ,642                     ,"(D)",38                      ,39                      ,46                      ,48                      ,35                      ,"(D)","(D)",817                     ,212                     ,"(D)","(D)","(D)","(D)","(D)",5                       ,"(D)","(D)","(D)","(D)","(D)","(D)",569                     ,730                     ,592                     ,616                     ,656                     ,930                     ,844                     ,"(D)",892                     ,803                     ,1169                   ,2796                   ,2937                   ,3069                   ,4123                   ,4464                   ,4057                   ,4187                   ,5052                   ,4124                   ,4156                   ,4083                   ,20                      ,21                      ,22                      ,23                      ,83                      ,104                     ,131                     ,124                     ,149                     ,140                     ,"(D)",118                     ,134                     ,118                     ,126                     ,152                     ,580                     ,503                     ,122                     ,296                     ,298                     ,543                     ,4361                   ,5697                   ,6663                   ,7058                   ,4921                   ,5420                   ,5013                   ,4393                   ,5420                   ,4869                   ,5837                   ,334                     ,650                     ,602                     ,684                     ,719                     ,572                     ,471                     ,1111                   ,1116                   ,1221                   ,1216                   ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1390                   
"  United Kingdom",4491386               ,4596903               ,4829393               ,4839978               ,4968672               ,5340599               ,4991909               ,5098577               ,5575597               ,5370193               ,5554431               ,36428                  ,41877                  ,44684                  ,48767                  ,56658                  ,61802                  ,52822                  ,41088                  ,39206                  ,34471                  ,26988                  ,195303                 ,196422                 ,194600                 ,213884                 ,214686                 ,222415                 ,226706                 ,221989                 ,265595                 ,286654                 ,297101                 ,16939                  ,19892                  ,23718                  ,22984                  ,28781                  ,28489                  ,28559                  ,27308                  ,43528                  ,46424                  ,47310                  ,38252                  ,34586                  ,35255                  ,34446                  ,34376                  ,40649                  ,44577                  ,39932                  ,44987                  ,47236                  ,50324                  ,10308                  ,10906                  ,11920                  ,11224                  ,10956                  ,11798                  ,10599                  ,13351                  ,30365                  ,31910                  ,31450                  ,18176                  ,22447                  ,22962                  ,29845                  ,29619                  ,26545                  ,29663                  ,33004                  ,27751                  ,28572                  ,27547                  ,17613                  ,18530                  ,18420                  ,33644                  ,25352                  ,26039                  ,26709                  ,27517                  ,30485                  ,34791                  ,36594                  ,3184                   ,3206                   ,3110                   ,3222                   ,3643                   ,3881                   ,3993                   ,4041                   ,4462                   ,5059                   ,4963                   ,26484                  ,26888                  ,23222                  ,22286                  ,22453                  ,25970                  ,26106                  ,25768                  ,25497                  ,27993                  ,29256                  ,64395                  ,59111                  ,53387                  ,57704                  ,71208                  ,78526                  ,91593                  ,97404                  ,114987                 ,107636                 ,114625                 ,38655                  ,42038                  ,46601                  ,49449                  ,51608                  ,55542                  ,52861                  ,50659                  ,54032                  ,54934                  ,62145                  ,81407                  ,62010                  ,64006                  ,67656                  ,68336                  ,94017                  ,91352                  ,95221                  ,105140                 ,114196                 ,180784                 ,3254752               ,3349583               ,3551732               ,3473832               ,3402816               ,3670529               ,3295349               ,3320206               ,3538183               ,3317920               ,3347830               ,49519                  ,49474                  ,47879                  ,55147                  ,57003                  ,62102                  ,69148                  ,74241                  ,123784                 ,118640                 ,127229                 ,770928                 ,796388                 ,826505                 ,873539                 ,1046357               ,1095666               ,1112078               ,1197769               ,1334670               ,1335743               ,1397729               
