"  Norway",1687                   ,1413                   ,1787                   ,4449                   ,1992                   ,2265                   ,3915                   ,3175                   ,3401                   ,5380                   ,1418                   ,1121                   ,1601                   ,4157                   ,1797                   ,1986                   ,3445                   ,2933                   ,2954                   ,4829                   ,0                       ,0                       ,0                       ,0                       ,0                       ,"(*)","(*)","(*)","(*)","(*)",49                      ,119                     ,69                      ,119                     ,86                      ,110                     ,313                     ,94                      ,137                     ,125                     ,4                       ,"(D)",0                       ,0                       ,0                       ,"(D)","(D)",5                       ,"(D)","(D)",13                      ,22                      ,15                      ,14                      ,8                       ,8                       ,7                       ,6                       ,8                       ,10                      ,1                       ,1                       ,1                       ,1                       ,2                       ,3                       ,7                       ,"(D)","(D)","(D)",5                       ,21                      ,7                       ,"(D)",14                      ,13                      ,33                      ,18                      ,18                      ,"(D)","(D)",2                       ,1                       ,1                       ,4                       ,2                       ,2                       ,4                       ,1                       ,1                       ,"(*)","(*)","(*)",2                       ,2                       ,1                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(D)","(D)","(*)","(D)",1                       ,"(*)",2                       ,2                       ,30                      ,33                      ,18                      ,17                      ,27                      ,22                      ,38                      ,43                      ,28                      ,9                       ,"(D)","(D)","(D)",8                       ,9                       ,"(D)","(D)",1                       ,2                       ,2                       ,"(D)",4                       ,8                       ,"(D)",9                       ,9                       ,10                      ,28                      ,38                      ,"(D)","(D)",14                      ,5                       ,5                       ,5                       ,12                      ,19                      ,20                      ,59                      ,48                      ,105                     ,"(D)","(D)","(D)",58                      ,"(D)","(D)",56                      ,184                     ,"(D)"
"  Poland",866                     ,892                     ,678                     ,647                     ,504                     ,923                     ,1029                   ,891                     ,1746                   ,1764                   ,"(*)",0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(D)","(D)",5                       ,5                       ,1                       ,"(D)","(D)","(D)","(D)",6                       ,424                     ,489                     ,484                     ,526                     ,409                     ,584                     ,733                     ,534                     ,962                     ,1414                   ,109                     ,60                      ,66                      ,77                      ,55                      ,102                     ,94                      ,74                      ,123                     ,173                     ,51                      ,39                      ,34                      ,32                      ,31                      ,37                      ,16                      ,16                      ,34                      ,83                      ,7                       ,"(D)",20                      ,8                       ,12                      ,26                      ,19                      ,59                      ,175                     ,184                     ,1                       ,1                       ,2                       ,2                       ,2                       ,8                       ,8                       ,7                       ,12                      ,14                      ,"(D)","(*)","(*)","(*)","(*)",1                       ,2                       ,5                       ,7                       ,"(D)",1                       ,1                       ,1                       ,"(D)","(D)","(D)",44                      ,32                      ,"(D)","(D)",169                     ,132                     ,78                      ,102                     ,103                     ,153                     ,221                     ,150                     ,211                     ,407                     ,21                      ,18                      ,33                      ,33                      ,19                      ,19                      ,36                      ,31                      ,67                      ,72                      ,353                     ,294                     ,72                      ,20                      ,24                      ,29                      ,"(D)","(D)","(D)","(D)","(D)","(D)",6                       ,14                      ,14                      ,"(D)",5                       ,"(D)","(D)",22                      ,"(D)",18                      ,13                      ,5                       ,9                       ,19                      ,21                      ,15                      ,22                      ,24                      ,53                      ,64                      ,65                      ,43                      ,28                      ,143                     ,134                     ,185                     ,"(D)","(D)"
"  Portugal",365                     ,225                     ,320                     ,210                     ,238                     ,449                     ,268                     ,388                     ,384                     ,291                     ,"(*)",0                       ,0                       ,0                       ,0                       ,"(*)","(*)","(*)","(*)","(*)",0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,103                     ,98                      ,87                      ,"(D)",124                     ,102                     ,90                      ,151                     ,174                     ,153                     ,6                       ,6                       ,6                       ,15                      ,29                      ,22                      ,16                      ,13                      ,17                      ,17                      ,13                      ,9                       ,10                      ,19                      ,13                      ,7                       ,11                      ,9                       ,23                      ,75                      ,"(D)",13                      ,12                      ,12                      ,14                      ,1                       ,1                       ,1                       ,1                       ,1                       ,0                       ,1                       ,"(*)","(*)","(*)",8                       ,3                       ,6                       ,6                       ,7                       ,5                       ,12                      ,9                       ,"(D)","(D)","(D)",1                       ,9                       ,8                       ,1                       ,2                       ,2                       ,2                       ,1                       ,2                       ,"(*)","(*)","(*)","(*)","(*)",40                      ,"(D)","(D)",23                      ,28                      ,20                      ,31                      ,"(D)",82                      ,22                      ,74                      ,65                      ,98                      ,47                      ,58                      ,155                     ,135                     ,59                      ,36                      ,27                      ,"(D)","(D)","(D)",6                       ,5                       ,5                       ,6                       ,10                      ,5                       ,2                       ,2                       ,"(D)",8                       ,"(D)",24                      ,28                      ,4                       ,21                      ,27                      ,2                       ,4                       ,6                       ,6                       ,5                       ,3                       ,"(D)",7                       ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",23                      ,"(D)",26                      ,"(D)","(D)","(D)"
"  Russia",291                     ,245                     ,351                     ,424                     ,559                     ,914                     ,1264                   ,1224                   ,1686                   ,2006                   ,49                      ,58                      ,126                     ,209                     ,321                     ,"(D)",951                     ,"(D)",405                     ,571                     ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(*)",161                     ,87                      ,138                     ,143                     ,179                     ,251                     ,237                     ,349                     ,1116                   ,1239                   ,30                      ,21                      ,31                      ,51                      ,39                      ,"(D)",52                      ,45                      ,419                     ,454                     ,19                      ,10                      ,17                      ,21                      ,"(D)",4                       ,12                      ,101                     ,138                     ,187                     ,2                       ,0                       ,0                       ,0                       ,0                       ,"(*)","(*)","(D)","(D)","(D)","(D)",9                       ,1                       ,1                       ,2                       ,3                       ,4                       ,6                       ,8                       ,9                       ,"(*)","(*)","(*)","(*)","(*)","(*)",2                       ,5                       ,2                       ,9                       ,1                       ,"(*)","(*)","(*)","(*)",1                       ,1                       ,2                       ,"(*)","(*)","(*)","(D)","(D)",9                       ,"(D)","(D)","(D)","(D)","(D)","(D)",40                      ,46                      ,51                      ,29                      ,13                      ,25                      ,24                      ,38                      ,27                      ,42                      ,"(D)",28                      ,7                       ,6                       ,"(D)","(D)",2                       ,"(*)","(*)",1                       ,"(*)","(*)","(*)",1                       ,1                       ,1                       ,1                       ,2                       ,4                       ,1                       ,1                       ,1                       ,1                       ,1                       ,1                       ,"(D)","(D)","(D)","(D)","(D)","(D)",25                      ,28                      ,35                      ,"(D)","(D)","(D)","(D)","(D)","(D)"
"  Spain",1789                   ,1726                   ,1648                   ,2043                   ,1866                   ,2612                   ,2221                   ,2857                   ,2461                   ,2228                   ,3                       ,6                       ,4                       ,4                       ,7                       ,"(D)",2                       ,"(*)","(*)",1                       ,"(D)",4                       ,5                       ,3                       ,2                       ,1                       ,1                       ,"(*)","(D)","(D)",1128                   ,1182                   ,1200                   ,1631                   ,1312                   ,1731                   ,1748                   ,1693                   ,1397                   ,1308                   ,56                      ,155                     ,65                      ,41                      ,99                      ,134                     ,75                      ,60                      ,74                      ,77                      ,346                     ,308                     ,415                     ,438                     ,417                     ,625                     ,654                     ,540                     ,342                     ,331                     ,52                      ,96                      ,96                      ,132                     ,75                      ,109                     ,"(D)","(D)",157                     ,194                     ,13                      ,13                      ,12                      ,13                      ,13                      ,6                       ,9                       ,10                      ,40                      ,16                      ,29                      ,47                      ,36                      ,32                      ,23                      ,35                      ,32                      ,38                      ,87                      ,81                      ,27                      ,29                      ,12                      ,15                      ,49                      ,56                      ,67                      ,46                      ,55                      ,66                      ,426                     ,404                     ,446                     ,780                     ,436                     ,583                     ,704                     ,715                     ,425                     ,347                     ,278                     ,123                     ,130                     ,147                     ,133                     ,150                     ,142                     ,172                     ,161                     ,190                     ,43                      ,21                      ,33                      ,28                      ,27                      ,11                      ,19                      ,19                      ,29                      ,19                      ,56                      ,47                      ,47                      ,49                      ,57                      ,217                     ,88                      ,144                     ,158                     ,44                      ,"(D)",43                      ,46                      ,25                      ,26                      ,70                      ,76                      ,102                     ,40                      ,44                      ,268                     ,300                     ,183                     ,156                     ,301                     ,"(D)",144                     ,727                     ,"(D)","(D)"
"  Sweden",894                     ,905                     ,1280                   ,1147                   ,1209                   ,1259                   ,1432                   ,1363                   ,1477                   ,1108                   ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,504                     ,609                     ,777                     ,768                     ,790                     ,707                     ,1099                   ,1059                   ,1161                   ,851                     ,"(D)",9                       ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",162                     ,99                      ,71                      ,119                     ,80                      ,"(D)",86                      ,67                      ,86                      ,72                      ,38                      ,"(D)",11                      ,12                      ,7                       ,4                       ,9                       ,6                       ,10                      ,22                      ,46                      ,17                      ,22                      ,20                      ,19                      ,19                      ,14                      ,16                      ,19                      ,20                      ,24                      ,53                      ,32                      ,17                      ,3                       ,17                      ,18                      ,30                      ,21                      ,11                      ,1                       ,10                      ,9                       ,8                       ,6                       ,3                       ,2                       ,4                       ,3                       ,5                       ,183                     ,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",71                      ,77                      ,96                      ,112                     ,59                      ,105                     ,46                      ,41                      ,54                      ,35                      ,118                     ,61                      ,"(D)",49                      ,"(D)","(D)","(D)",11                      ,22                      ,22                      ,"(D)","(D)","(D)","(D)","(D)",13                      ,6                       ,13                      ,6                       ,10                      ,24                      ,20                      ,14                      ,21                      ,22                      ,88                      ,48                      ,42                      ,58                      ,62                      ,"(D)","(D)",43                      ,"(D)",58                      ,"(D)","(D)",198                     ,177                     ,127                     
"  Switzerland",1132                   ,1157                   ,1157                   ,1176                   ,1042                   ,1999                   ,1946                   ,2220                   ,2274                   ,1711                   ,31                      ,"(*)",3                       ,1                       ,3                       ,"(D)","(D)","(D)","(D)","(D)",0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,0                       ,308                     ,344                     ,251                     ,291                     ,281                     ,415                     ,298                     ,383                     ,452                     ,547                     ,16                      ,"(D)","(D)","(D)",8                       ,"(D)",6                       ,"(D)",4                       ,5                       ,62                      ,57                      ,61                      ,139                     ,159                     ,225                     ,132                     ,187                     ,198                     ,164                     ,3                       ,3                       ,4                       ,2                       ,4                       ,3                       ,3                       ,15                      ,4                       ,2                       ,23                      ,9                       ,13                      ,14                      ,11                      ,41                      ,43                      ,33                      ,50                      ,50                      ,97                      ,131                     ,76                      ,12                      ,14                      ,20                      ,39                      ,33                      ,43                      ,72                      ,31                      ,30                      ,35                      ,35                      ,34                      ,12                      ,14                      ,21                      ,25                      ,16                      ,"(D)",3                       ,6                       ,"(D)",9                       ,"(D)",1                       ,6                       ,7                       ,"(D)",354                     ,367                     ,253                     ,209                     ,228                     ,463                     ,611                     ,609                     ,418                     ,528                     ,57                      ,123                     ,315                     ,"(D)",10                      ,21                      ,"(D)","(D)","(D)","(D)","(D)","(D)",167                     ,238                     ,222                     ,27                      ,23                      ,28                      ,29                      ,40                      ,72                      ,58                      ,66                      ,118                     ,138                     ,153                     ,153                     ,175                     ,201                     ,129                     ,"(D)","(D)",103                     ,"(D)",159                     ,"(D)","(D)","(D)","(D)",150                     
"  Turkey",246                     ,202                     ,167                     ,99                      ,152                     ,215                     ,182                     ,229                     ,449                     ,271                     ,"(*)","(*)","(*)","(*)","(*)","(*)","(*)","(*)","(*)","(*)","(*)",1                       ,"(*)","(*)",1                       ,2                       ,1                       ,"(*)",1                       ,1                       ,150                     ,96                      ,113                     ,70                      ,114                     ,182                     ,123                     ,164                     ,231                     ,215                     ,5                       ,4                       ,"(D)",5                       ,5                       ,"(D)","(D)","(D)",24                      ,"(D)",20                      ,61                      ,60                      ,37                      ,50                      ,84                      ,29                      ,56                      ,65                      ,85                      ,6                       ,7                       ,1                       ,"(*)","(*)","(*)",1                       ,"(*)",1                       ,1                       ,0                       ,0                       ,0                       ,0                       ,0                       ,"(*)","(*)","(*)","(*)","(*)",0                       ,0                       ,0                       ,0                       ,0                       ,"(*)","(*)","(*)","(*)","(*)",1                       ,1                       ,1                       ,1                       ,0                       ,"(*)","(*)","(*)","(*)","(*)",9                       ,9                       ,9                       ,9                       ,9                       ,8                       ,26                      ,17                      ,21                      ,24                      ,76                      ,91                      ,45                      ,24                      ,35                      ,26                      ,47                      ,39                      ,192                     ,35                      ,1                       ,1                       ,"(*)","(*)","(*)",1                       ,2                       ,2                       ,2                       ,2                       ,"(*)",1                       ,"(*)","(*)",1                       ,1                       ,2                       ,"(D)",14                      ,5                       ,2                       ,1                       ,1                       ,1                       ,1                       ,2                       ,3                       ,2                       ,4                       ,9                       ,16                      ,11                      ,7                       ,4                       ,1                       ,2                       ,3                       ,"(D)",6                       ,2                       
"  United Kingdom",22930                  ,19950                  ,18639                  ,17369                  ,16683                  ,16889                  ,16307                  ,20496                  ,20114                  ,15716                  ,4949                   ,3436                   ,2389                   ,2731                   ,3761                   ,2798                   ,2362                   ,3232                   ,2921                   ,2349                   ,3796                   ,1235                   ,1323                   ,647                     ,843                     ,833                     ,"(D)",783                     ,1010                   ,892                     ,6502                   ,5883                   ,5394                   ,5391                   ,5172                   ,6027                   ,5449                   ,6078                   ,5857                   ,4246                   ,387                     ,348                     ,401                     ,278                     ,357                     ,685                     ,401                     ,514                     ,537                     ,361                     ,1586                   ,1634                   ,1346                   ,1492                   ,1060                   ,1435                   ,1069                   ,1076                   ,1004                   ,785                     ,385                     ,263                     ,232                     ,169                     ,196                     ,293                     ,296                     ,353                     ,443                     ,219                     ,359                     ,241                     ,257                     ,275                     ,227                     ,223                     ,188                     ,400                     ,371                     ,354                     ,230                     ,588                     ,523                     ,229                     ,205                     ,179                     ,316                     ,248                     ,264                     ,196                     ,89                      ,66                      ,92                      ,35                      ,45                      ,66                      ,111                     ,99                      ,82                      ,64                      ,1780                   ,1043                   ,1196                   ,1170                   ,1438                   ,1260                   ,968                     ,1290                   ,1134                   ,548                     ,660                     ,961                     ,1151                   ,548                     ,546                     ,733                     ,531                     ,560                     ,655                     ,588                     ,2875                   ,2880                   ,2804                   ,2598                   ,1418                   ,1368                   ,1520                   ,2455                   ,2244                   ,1725                   ,662                     ,664                     ,1335                   ,1254                   ,2026                   ,803                     ,531                     ,1657                   ,1579                   ,457                     ,783                     ,1046                   ,892                     ,752                     ,905                     ,1041                   ,715                     ,920                     ,909                     ,730                     ,2704                   ,3846                   ,3351                   ,3450                   ,2013                   ,3287                   ,"(D)",4811                   ,4939                   ,4728                   
"  Other",1286                   ,1196                   ,1505                   ,2474                   ,2788                   ,2694                   ,3671                   ,4219                   ,5299                   ,6434                   ,825                     ,876                     ,1114                   ,2097                   ,2349                   ,1874                   ,2655                   ,2420                   ,3543                   ,4381                   ,"(D)","(D)","(D)","(D)","(D)",4                       ,"(D)","(D)","(D)","(D)",225                     ,244                     ,252                     ,303                     ,374                     ,711                     ,906                     ,1528                   ,1283                   ,952                     ,30                      ,38                      ,19                      ,"(D)",15                      ,44                      ,28                      ,32                      ,23                      ,169                     ,7                       ,8                       ,8                       ,13                      ,"(D)","(D)",62                      ,65                      ,"(D)","(D)",20                      ,26                      ,"(D)","(D)","(D)","(D)",541                     ,1187                   ,822                     ,293                     ,"(D)",3                       ,2                       ,"(D)",13                      ,"(D)",26                      ,"(D)","(D)",11                      ,"(D)","(D)","(D)","(D)",18                      ,5                       ,"(D)","(D)","(D)",12                      ,"(D)",74                      ,53                      ,"(D)","(D)","(D)",22                      ,26                      ,28                      ,20                      ,"(D)","(D)",13                      ,29                      ,"(D)",57                      ,40                      ,72                      ,174                     ,124                     ,19                      ,14                      ,14                      ,14                      ,14                      ,50                      ,41                      ,56                      ,64                      ,67                      ,4                       ,"(D)",70                      ,"(D)","(D)",13                      ,2                       ,2                       ,"(D)","(D)",2                       ,2                       ,7                       ,3                       ,"(D)",5                       ,2                       ,3                       ,3                       ,3                       ,"(D)",1                       ,1                       ,1                       ,1                       ,17                      ,17                      ,9                       ,6                       ,5                       ,47                      ,"(D)","(D)","(D)","(D)",20                      ,"(D)","(D)",237                     ,283                     
"Latin America and Other Western Hemisphere",18330                  ,17572                  ,17552                  ,14640                  ,11750                  ,12261                  ,15277                  ,19474                  ,22246                  ,24846                  ,3741                   ,3188                   ,3150                   ,2957                   ,2359                   ,3081                   ,4628                   ,5621                   ,5337                   ,7314                   ,815                     ,1047                   ,1777                   ,"(D)",682                     ,811                     ,972                     ,895                     ,1347                   ,821                     ,7797                   ,6660                   ,6873                   ,6065                   ,4946                   ,5119                   ,6092                   ,7481                   ,9073                   ,9449                   ,878                     ,715                     ,733                     ,529                     ,517                     ,550                     ,850                     ,901                     ,919                     ,1078                   ,1562                   ,1498                   ,1373                   ,1389                   ,1004                   ,1378                   ,932                     ,1385                   ,1658                   ,1622                   ,281                     ,390                     ,289                     ,292                     ,234                     ,"(D)",447                     ,581                     ,1046                   ,"(D)",451                     ,251                     ,270                     ,297                     ,225                     ,202                     ,382                     ,372                     ,"(D)",386                     ,758                     ,549                     ,750                     ,814                     ,337                     ,451                     ,497                     ,538                     ,393                     ,446                     ,235                     ,125                     ,120                     ,126                     ,104                     ,"(D)",212                     ,246                     ,"(D)",375                     ,1999                   ,1439                   ,1756                   ,1373                   ,1216                   ,1103                   ,1394                   ,1949                   ,2461                   ,2307                   ,629                     ,936                     ,1130                   ,804                     ,706                     ,437                     ,741                     ,815                     ,786                     ,772                     ,1396                   ,2704                   ,1716                   ,1341                   ,1058                   ,781                     ,517                     ,1013                   ,1331                   ,1652                   ,254                     ,236                     ,302                     ,"(D)",273                     ,"(D)",238                     ,299                     ,391                     ,359                     ,477                     ,158                     ,166                     ,"(D)",143                     ,122                     ,235                     ,266                     ,300                     ,246                     ,3220                   ,2642                   ,2439                   ,1786                   ,1582                   ,"(D)",1854                   ,3084                   ,3681                   ,4234                   
"  South America",9646                   ,10041                  ,9149                   ,6955                   ,5485                   ,6410                   ,7968                   ,9632                   ,11932                  ,14638                  ,2666                   ,2736                   ,2452                   ,1845                   ,1595                   ,2097                   ,3090                   ,3733                   ,3764                   ,5528                   ,364                     ,542                     ,938                     ,648                     ,342                     ,533                     ,725                     ,679                     ,724                     ,420                     ,3926                   ,3060                   ,2905                   ,2431                   ,2087                   ,2635                   ,2970                   ,3355                   ,4598                   ,5309                   ,548                     ,378                     ,371                     ,259                     ,222                     ,285                     ,500                     ,555                     ,513                     ,683                     ,914                     ,832                     ,667                     ,713                     ,495                     ,1013                   ,600                     ,740                     ,963                     ,1016                   ,145                     ,185                     ,105                     ,97                      ,97                      ,64                      ,"(D)","(D)","(D)","(D)",355                     ,152                     ,145                     ,148                     ,128                     ,108                     ,"(D)","(D)","(D)","(D)",363                     ,61                      ,100                     ,184                     ,34                      ,60                      ,58                      ,48                      ,68                      ,77                      ,"(D)",47                      ,43                      ,41                      ,49                      ,"(D)",61                      ,"(D)","(D)","(D)",642                     ,495                     ,599                     ,519                     ,319                     ,334                     ,479                     ,520                     ,527                     ,668                     ,384                     ,573                     ,839                     ,392                     ,320                     ,237                     ,287                     ,417                     ,366                     ,526                     ,1157                   ,2239                   ,1242                   ,1053                   ,656                     ,357                     ,257                     ,"(D)",939                     ,1250                   ,121                     ,91                      ,141                     ,115                     ,143                     ,88                      ,"(D)",81                      ,170                     ,170                     ,"(D)",122                     ,126                     ,80                      ,110                     ,68                      ,184                     ,200                     ,231                     ,"(D)","(D)",677                     ,506                     ,391                     ,233                     ,394                     ,"(D)","(D)",1140                   ,"(D)"
"    Argentina",2084                   ,2302                   ,2404                   ,1029                   ,1042                   ,1676                   ,1387                   ,1973                   ,2306                   ,2935                   ,400                     ,613                     ,938                     ,440                     ,578                     ,746                     ,926                     ,1286                   ,1558                   ,2085                   ,123                     ,122                     ,"(D)",5                       ,"(D)","(D)","(D)",33                      ,"(D)","(D)",651                     ,551                     ,410                     ,266                     ,233                     ,704                     ,263                     ,406                     ,432                     ,476                     ,93                      ,50                      ,47                      ,23                      ,20                      ,48                      ,"(D)","(D)",138                     ,122                     ,343                     ,220                     ,118                     ,85                      ,69                      ,"(D)",58                      ,104                     ,148                     ,126                     ,29                      ,16                      ,14                      ,13                      ,15                      ,2                       ,2                       ,2                       ,1                       ,"(*)","(D)","(*)","(*)","(*)","(*)",5                       ,7                       ,7                       ,8                       ,10                      ,1                       ,"(*)","(*)","(*)","(*)",1                       ,1                       ,2                       ,2                       ,2                       ,1                       ,1                       ,1                       ,1                       ,1                       ,"(*)","(*)","(*)","(*)","(*)",30                      ,62                      ,45                      ,38                      ,29                      ,"(D)",22                      ,24                      ,55                      ,107                     ,90                      ,142                     ,106                     ,37                      ,41                      ,33                      ,20                      ,14                      ,15                      ,30                      ,499                     ,656                     ,278                     ,149                     ,61                      ,107                     ,"(D)","(D)","(D)",140                     ,52                      ,44                      ,84                      ,77                      ,85                      ,"(D)","(D)",8                       ,24                      ,24                      ,23                      ,9                       ,5                       ,4                       ,4                       ,"(D)","(D)","(D)","(D)","(D)",246                     ,162                     ,"(D)",51                      ,"(D)","(D)","(D)",66                      ,90                      ,80                      
"    Brazil",3471                   ,4008                   ,3335                   ,3364                   ,2245                   ,2378                   ,3466                   ,4148                   ,6504                   ,7612                   ,109                     ,207                     ,83                      ,105                     ,73                      ,46                      ,175                     ,355                     ,773                     ,1141                   ,39                      ,"(D)",231                     ,424                     ,215                     ,285                     ,372                     ,"(D)","(D)","(D)",2670                   ,2021                   ,1836                   ,1838                   ,1354                   ,1482                   ,2398                   ,2497                   ,3529                   ,4206                   ,335                     ,273                     ,279                     ,174                     ,160                     ,182                     ,348                     ,299                     ,277                     ,432                     ,459                     ,491                     ,442                     ,545                     ,354                     ,354                     ,474                     ,551                     ,653                     ,695                     ,104                     ,153                     ,83                      ,78                      ,71                      ,58                      ,"(D)",148                     ,"(D)","(D)",311                     ,151                     ,"(D)",146                     ,126                     ,100                     ,224                     ,217                     ,177                     ,"(D)",362                     ,61                      ,99                      ,184                     ,34                      ,59                      ,57                      ,46                      ,66                      ,"(D)","(D)",44                      ,40                      ,38                      ,48                      ,"(D)",59                      ,"(D)","(D)","(D)",552                     ,385                     ,492                     ,429                     ,259                     ,263                     ,427                     ,440                     ,409                     ,532                     ,163                     ,284                     ,522                     ,184                     ,152                     ,125                     ,169                     ,247                     ,191                     ,189                     ,109                     ,912                     ,410                     ,554                     ,312                     ,144                     ,72                      ,362                     ,484                     ,738                     ,46                      ,26                      ,40                      ,20                      ,34                      ,35                      ,65                      ,48                      ,106                     ,50                      ,68                      ,30                      ,23                      ,16                      ,17                      ,14                      ,85                      ,100                     ,"(D)",88                      ,267                     ,"(D)",189                     ,223                     ,89                      ,247                     ,132                     ,"(D)",887                     ,"(D)"
