"year" "sector" "PT_arg" "ppi_arg_99" "ipt_arg_99" "ipt_arg_99_index" "country" "PT_bench" "ppi_bench_99" "ipt_bench_99" "ipt_bench_99_index" "brecha_anio_base"
1999 "All Industries Total" 0.0773560767590618 1 0.0773560767590618 1 "Portugal" 0.0645691906005222 1 0.0645691906005222 1 0.616891937192966
1999 "All Industries Total" 0.0773560767590618 1 0.0773560767590618 1 "Hungary" 0.0225612052730697 1 0.0225612052730697 1 1.76551795839046
1999 "All Industries Total" 0.0773560767590618 1 0.0773560767590618 1 "Poland" 0.0196752136752137 1 0.0196752136752137 1 2.02448693722282
1999 "Chemicals" 0.0673949579831933 1 0.0673949579831933 1 "Ireland" 0.864886363636364 1 0.864886363636364 1 0.0401243821327609
1999 "Chemicals" 0.0673949579831933 1 0.0673949579831933 1 "Finland" 0.22125 1 0.22125 1 0.156849857428066
1999 "Chemicals" 0.0673949579831933 1 0.0673949579831933 1 "Netherlands" 0.140828402366864 1 0.140828402366864 1 0.2464206819982
1999 "Chemicals" 0.0673949579831933 1 0.0673949579831933 1 "Sweden" 0.124571428571429 1 0.124571428571429 1 0.278579376940041
1999 "Chemicals" 0.0673949579831933 1 0.0673949579831933 1 "Greece" 0.122 1 0.122 1 0.284451073409504
1999 "Chemicals" 0.0673949579831933 1 0.0673949579831933 1 "France" 0.117987804878049 1 0.117987804878049 1 0.294123879936814
1999 "Chemicals" 0.0673949579831933 1 0.0673949579831933 1 "Germany" 0.110941475826972 1 0.110941475826972 1 0.312804843249818
1999 "Chemicals" 0.0673949579831933 1 0.0673949579831933 1 "Portugal" 0.0777777777777778 1 0.0777777777777778 1 0.446181826576622
1999 "Chemicals" 0.0673949579831933 1 0.0673949579831933 1 "Norway" 0.0558333333333333 1 0.0558333333333333 1 0.621546823091812
1999 "Chemicals" 0.0673949579831933 1 0.0673949579831933 1 "Poland" 0.051025641025641 1 0.051025641025641 1 0.680109651900714
1999 "Chemicals" 0.0673949579831933 1 0.0673949579831933 1 "Hungary" 0.01 1 0.01 1 3.47030309559595
1999 "Wholesale Trade" 0.0656923076923077 1 0.0656923076923077 1 "Luxembourg" 0.733333333333333 1 0.733333333333333 1 0.046126775159091
1999 "Wholesale Trade" 0.0656923076923077 1 0.0656923076923077 1 "Ireland" 0.280576923076923 1 0.280576923076923 1 0.120559814443683
1999 "Wholesale Trade" 0.0656923076923077 1 0.0656923076923077 1 "Finland" 0.255918367346939 1 0.255918367346939 1 0.132176139344764
1999 "Wholesale Trade" 0.0656923076923077 1 0.0656923076923077 1 "Netherlands" 0.202777777777778 1 0.202777777777778 1 0.166814638931507
1999 "Wholesale Trade" 0.0656923076923077 1 0.0656923076923077 1 "Norway" 0.165116279069767 1 0.165116279069767 1 0.204863517842724
1999 "Wholesale Trade" 0.0656923076923077 1 0.0656923076923077 1 "Portugal" 0.138135593220339 1 0.138135593220339 1 0.244877522112475
1999 "Wholesale Trade" 0.0656923076923077 1 0.0656923076923077 1 "Sweden" 0.137008547008547 1 0.137008547008547 1 0.246891909460387
1999 "Wholesale Trade" 0.0656923076923077 1 0.0656923076923077 1 "Greece" 0.124705882352941 1 0.124705882352941 1 0.271248646375787
1999 "Wholesale Trade" 0.0656923076923077 1 0.0656923076923077 1 "Denmark" 0.118426966292135 1 0.118426966292135 1 0.285630062496838
1999 "Wholesale Trade" 0.0656923076923077 1 0.0656923076923077 1 "Germany" 0.100874439461883 1 0.100874439461883 1 0.335330753397794
1999 "Wholesale Trade" 0.0656923076923077 1 0.0656923076923077 1 "France" 0.0958605341246291 1 0.0958605341246291 1 0.352869948954755
1999 "Wholesale Trade" 0.0656923076923077 1 0.0656923076923077 1 "Hungary" 0.0503333333333333 1 0.0503333333333333 1 0.672045730794704
1999 "Wholesale Trade" 0.0656923076923077 1 0.0656923076923077 1 "Poland" 0.0123404255319149 1 0.0123404255319149 1 2.74109686864943
1999 "Primary and fabricated metals" 0.0592307692307692 1 0.0592307692307692 1 "Finland" 0.0942857142857143 1 0.0942857142857143 1 0.323475563501822
1999 "Primary and fabricated metals" 0.0592307692307692 1 0.0592307692307692 1 "Greece" 0.0828571428571429 1 0.0828571428571429 1 0.368092882605521
1999 "Primary and fabricated metals" 0.0592307692307692 1 0.0592307692307692 1 "Germany" 0.0802222222222222 1 0.0802222222222222 1 0.380182993114528
1999 "Primary and fabricated metals" 0.0592307692307692 1 0.0592307692307692 1 "Netherlands" 0.060983606557377 1 0.060983606557377 1 0.500120053248209
1999 "Primary and fabricated metals" 0.0592307692307692 1 0.0592307692307692 1 "France" 0.0594219653179191 1 0.0594219653179191 1 0.513263477496359
1999 "Primary and fabricated metals" 0.0592307692307692 1 0.0592307692307692 1 "Denmark" 0.0514285714285714 1 0.0514285714285714 1 0.593038533086674
1999 "Primary and fabricated metals" 0.0592307692307692 1 0.0592307692307692 1 "Luxembourg" 0.0488888888888889 1 0.0488888888888889 1 0.623845729610656
1999 "Primary and fabricated metals" 0.0592307692307692 1 0.0592307692307692 1 "Norway" 0.04 1 0.04 1 0.76247811396858
1999 "Primary and fabricated metals" 0.0592307692307692 1 0.0592307692307692 1 "Sweden" 0.03875 1 0.03875 1 0.787074182161115
1999 "Primary and fabricated metals" 0.0592307692307692 1 0.0592307692307692 1 "Ireland" 0.0358333333333333 1 0.0358333333333333 1 0.851138359778881
1999 "Primary and fabricated metals" 0.0592307692307692 1 0.0592307692307692 1 "Hungary" 0.0272972972972973 1 0.0272972972972973 1 1.11729466205297
1999 "Primary and fabricated metals" 0.0592307692307692 1 0.0592307692307692 1 "Poland" 0.02625 1 0.02625 1 1.16187141176165
1999 "Primary and fabricated metals" 0.0592307692307692 1 0.0592307692307692 1 "Portugal" 0.0175 1 0.0175 1 1.74280711764247
1999 "Professional services" 0.0569767441860465 1 0.0569767441860465 1 "Sweden" 0.102413793103448 1 0.102413793103448 1 0.286470019826608
1999 "Professional services" 0.0569767441860465 1 0.0569767441860465 1 "Netherlands" 0.0898969072164948 1 0.0898969072164948 1 0.326356959869691
1999 "Professional services" 0.0569767441860465 1 0.0569767441860465 1 "Norway" 0.0888235294117647 1 0.0888235294117647 1 0.330300783307728
1999 "Professional services" 0.0569767441860465 1 0.0569767441860465 1 "Germany" 0.0858552631578947 1 0.0858552631578947 1 0.341720242437637
1999 "Professional services" 0.0569767441860465 1 0.0569767441860465 1 "France" 0.0828095238095238 1 0.0828095238095238 1 0.354288733845958
1999 "Professional services" 0.0569767441860465 1 0.0569767441860465 1 "Finland" 0.08 1 0.08 1 0.366731016760787
1999 "Professional services" 0.0569767441860465 1 0.0569767441860465 1 "Luxembourg" 0.0757142857142857 1 0.0757142857142857 1 0.387489376200076
1999 "Professional services" 0.0569767441860465 1 0.0569767441860465 1 "Denmark" 0.0753333333333333 1 0.0753333333333333 1 0.389448867356588
1999 "Professional services" 0.0569767441860465 1 0.0569767441860465 1 "Portugal" 0.0658333333333333 1 0.0658333333333333 1 0.445647817835893
1999 "Professional services" 0.0569767441860465 1 0.0569767441860465 1 "Poland" 0.0372222222222222 1 0.0372222222222222 1 0.788198006172437
1999 "Professional services" 0.0569767441860465 1 0.0569767441860465 1 "Hungary" 0.0329411764705882 1 0.0329411764705882 1 0.890632469276197
1999 "Professional services" 0.0569767441860465 1 0.0569767441860465 1 "Greece" 0.031 1 0.031 1 0.946402623898804
1999 "Professional services" 0.0569767441860465 1 0.0569767441860465 1 "Ireland" 0.0122222222222222 1 0.0122222222222222 1 2.40042120061606
1999 "Food" 0.0507216494845361 1 0.0507216494845361 1 "Germany" 0.160325203252033 1 0.160325203252033 1 0.162903933169607
1999 "Food" 0.0507216494845361 1 0.0507216494845361 1 "Denmark" 0.131666666666667 1 0.131666666666667 1 0.198361566045363
1999 "Food" 0.0507216494845361 1 0.0507216494845361 1 "Ireland" 0.12 1 0.12 1 0.217646718299774
1999 "Food" 0.0507216494845361 1 0.0507216494845361 1 "Netherlands" 0.104408602150538 1 0.104408602150538 1 0.250148030507258
1999 "Food" 0.0507216494845361 1 0.0507216494845361 1 "France" 0.0901754385964912 1 0.0901754385964912 1 0.289631041472851
1999 "Food" 0.0507216494845361 1 0.0507216494845361 1 "Sweden" 0.0823529411764706 1 0.0823529411764706 1 0.3171423609511
1999 "Food" 0.0507216494845361 1 0.0507216494845361 1 "Finland" 0.05 1 0.05 1 0.522352123919458
1999 "Food" 0.0507216494845361 1 0.0507216494845361 1 "Greece" 0.0475 1 0.0475 1 0.549844340967851
1999 "Food" 0.0507216494845361 1 0.0507216494845361 1 "Portugal" 0.0415151515151515 1 0.0415151515151515 1 0.629110222238764
1999 "Food" 0.0507216494845361 1 0.0507216494845361 1 "Poland" 0.0287692307692308 1 0.0287692307692308 1 0.907831231410822
1999 "Food" 0.0507216494845361 1 0.0507216494845361 1 "Hungary" 0.0178947368421053 1 0.0178947368421053 1 1.45951328742201
1999 "Computers and electronic products" 0.042 1 0.042 1 "Finland" 0.161176470588235 1 0.161176470588235 1 0.134179957415042
1999 "Computers and electronic products" 0.042 1 0.042 1 "Norway" 0.132 1 0.132 1 0.163838272423001
1999 "Computers and electronic products" 0.042 1 0.042 1 "Germany" 0.0931327160493827 1 0.0931327160493827 1 0.232213263794098
1999 "Computers and electronic products" 0.042 1 0.042 1 "Ireland" 0.0857534246575342 1 0.0857534246575342 1 0.252195781640261
1999 "Computers and electronic products" 0.042 1 0.042 1 "France" 0.0815648854961832 1 0.0815648854961832 1 0.265146598665281
1999 "Computers and electronic products" 0.042 1 0.042 1 "Sweden" 0.0684 1 0.0684 1 0.316179122219826
1999 "Computers and electronic products" 0.042 1 0.042 1 "Netherlands" 0.0590909090909091 1 0.0590909090909091 1 0.365989494704919
1999 "Computers and electronic products" 0.042 1 0.042 1 "Poland" 0.02 1 0.02 1 1.08133259799181
1999 "Transportation Equipment" 0.0408510638297872 1 0.0408510638297872 1 "Finland" 0.13 1 0.13 1 0.161808010922318
1999 "Transportation Equipment" 0.0408510638297872 1 0.0408510638297872 1 "Netherlands" 0.1123 1 0.1123 1 0.1873111435432
1999 "Transportation Equipment" 0.0408510638297872 1 0.0408510638297872 1 "Germany" 0.0677537212449256 1 0.0677537212449256 1 0.310463263617078
1999 "Transportation Equipment" 0.0408510638297872 1 0.0408510638297872 1 "Sweden" 0.066 1 0.066 1 0.318712748786384
1999 "Transportation Equipment" 0.0408510638297872 1 0.0408510638297872 1 "Ireland" 0.063125 1 0.063125 1 0.33322837892913
1999 "Transportation Equipment" 0.0408510638297872 1 0.0408510638297872 1 "France" 0.0591961414790997 1 0.0591961414790997 1 0.355344806169979
1999 "Transportation Equipment" 0.0408510638297872 1 0.0408510638297872 1 "Denmark" 0.055 1 0.055 1 0.382455298543661
1999 "Transportation Equipment" 0.0408510638297872 1 0.0408510638297872 1 "Hungary" 0.051038961038961 1 0.051038961038961 1 0.412136943850485
1999 "Transportation Equipment" 0.0408510638297872 1 0.0408510638297872 1 "Portugal" 0.017218045112782 1 0.017218045112782 1 1.22168581172353
1999 "Transportation Equipment" 0.0408510638297872 1 0.0408510638297872 1 "Poland" 0.00596774193548387 1 0.00596774193548387 1 3.5247907244159
1999 "Machinery" 0.0327272727272727 1 0.0327272727272727 1 "Norway" 0.0809090909090909 1 0.0809090909090909 1 0.208282362374023
1999 "Machinery" 0.0327272727272727 1 0.0327272727272727 1 "Ireland" 0.0744444444444444 1 0.0744444444444444 1 0.226369297505553
1999 "Machinery" 0.0327272727272727 1 0.0327272727272727 1 "Germany" 0.0727184466019418 1 0.0727184466019418 1 0.231742252200834
1999 "Machinery" 0.0327272727272727 1 0.0327272727272727 1 "France" 0.0714487632508834 1 0.0714487632508834 1 0.235860437960369
1999 "Machinery" 0.0327272727272727 1 0.0327272727272727 1 "Sweden" 0.0597727272727273 1 0.0597727272727273 1 0.281933539943545
1999 "Machinery" 0.0327272727272727 1 0.0327272727272727 1 "Finland" 0.055 1 0.055 1 0.306398847128729
1999 "Machinery" 0.0327272727272727 1 0.0327272727272727 1 "Netherlands" 0.0545833333333333 1 0.0545833333333333 1 0.308737769625895
1999 "Machinery" 0.0327272727272727 1 0.0327272727272727 1 "Poland" 0.0177777777777778 1 0.0177777777777778 1 0.947921433304503
1999 "Machinery" 0.0327272727272727 1 0.0327272727272727 1 "Hungary" 0.0128571428571429 1 0.0128571428571429 1 1.310706179384
1999 "Finance and insurance" 0.0288405797101449 1 0.0288405797101449 1 "Denmark" 0.515 1 0.515 1 0.0288361155668615
1999 "Finance and insurance" 0.0288405797101449 1 0.0288405797101449 1 "Luxembourg" 0.406666666666667 1 0.406666666666667 1 0.036517867664591
1999 "Finance and insurance" 0.0288405797101449 1 0.0288405797101449 1 "Greece" 0.15 1 0.15 1 0.0990039967795578
1999 "Finance and insurance" 0.0288405797101449 1 0.0288405797101449 1 "Hungary" 0.145 1 0.145 1 0.102417927702991
1999 "Finance and insurance" 0.0288405797101449 1 0.0288405797101449 1 "Finland" 0.12 1 0.12 1 0.123754995974447
1999 "Finance and insurance" 0.0288405797101449 1 0.0288405797101449 1 "Norway" 0.08 1 0.08 1 0.185632493961671
1999 "Finance and insurance" 0.0288405797101449 1 0.0288405797101449 1 "Germany" 0.0721929824561404 1 0.0721929824561404 1 0.205706967792277
1999 "Finance and insurance" 0.0288405797101449 1 0.0288405797101449 1 "Ireland" 0.0705882352941176 1 0.0705882352941176 1 0.210383493156561
1999 "Finance and insurance" 0.0288405797101449 1 0.0288405797101449 1 "France" 0.0654347826086956 1 0.0654347826086956 1 0.226952683647492
1999 "Finance and insurance" 0.0288405797101449 1 0.0288405797101449 1 "Sweden" 0.0530769230769231 1 0.0530769230769231 1 0.279793903942229
1999 "Finance and insurance" 0.0288405797101449 1 0.0288405797101449 1 "Poland" 0.051 1 0.051 1 0.291188225822229
1999 "Finance and insurance" 0.0288405797101449 1 0.0288405797101449 1 "Netherlands" 0.0453658536585366 1 0.0453658536585366 1 0.327351924835635
1999 "Finance and insurance" 0.0288405797101449 1 0.0288405797101449 1 "Portugal" -0.17 1 -0.17 1 -0.0873564677466687
1999 "Electrical equipment" -0.11 1 -0.11 1 "Netherlands" 0.104444444444444 1 0.104444444444444 1 -0.542309661606835
1999 "Electrical equipment" -0.11 1 -0.11 1 "France" 0.0606666666666667 1 0.0606666666666667 1 -0.933646670165608
1999 "Electrical equipment" -0.11 1 -0.11 1 "Ireland" 0.0560869565217391 1 0.0560869565217391 1 -1.00988241894399
1999 "Electrical equipment" -0.11 1 -0.11 1 "Sweden" 0.05 1 0.05 1 -1.13282462646761
1999 "Electrical equipment" -0.11 1 -0.11 1 "Denmark" 0.0466666666666667 1 0.0466666666666667 1 -1.21374067121529
1999 "Electrical equipment" -0.11 1 -0.11 1 "Portugal" 0.04 1 0.04 1 -1.41603078308451
1999 "Electrical equipment" -0.11 1 -0.11 1 "Germany" 0.0306048387096774 1 0.0306048387096774 1 -1.85072797999978
1999 "Electrical equipment" -0.11 1 -0.11 1 "Norway" 0.03 1 0.03 1 -1.88804104411268
1999 "Electrical equipment" -0.11 1 -0.11 1 "Luxembourg" 0.02 1 0.02 1 -2.83206156616901
1999 "Electrical equipment" -0.11 1 -0.11 1 "Poland" 0.00666666666666667 1 0.00666666666666667 1 -8.49618469850704
1999 "Manufacturing without Transportation Equipment" 0.0172162740899358 1 0.0172162740899358 1 "Norway" -1.16333333333333 1 -1.16333333333333 1 -0.00762035136692969
1999 "Manufacturing without Transportation Equipment" 0.0172162740899358 1 0.0172162740899358 1 "Ireland" 0.198771121351766 1 0.198771121351766 1 0.0445990780580901
1999 "Manufacturing without Transportation Equipment" 0.0172162740899358 1 0.0172162740899358 1 "Netherlands" 0.129310761789601 1 0.129310761789601 1 0.0685558466609734
1999 "Manufacturing without Transportation Equipment" 0.0172162740899358 1 0.0172162740899358 1 "Finland" 0.134905660377358 1 0.134905660377358 1 0.065712652323589
1999 "Manufacturing without Transportation Equipment" 0.0172162740899358 1 0.0172162740899358 1 "Germany" 0.103114241001565 1 0.103114241001565 1 0.0859726907821297
1999 "Manufacturing without Transportation Equipment" 0.0172162740899358 1 0.0172162740899358 1 "France" 0.0957830271216098 1 0.0957830271216098 1 0.0925530234663203
1999 "Manufacturing without Transportation Equipment" 0.0172162740899358 1 0.0172162740899358 1 "Luxembourg" -0.00282608695652174 1 -0.00282608695652174 1 -3.13684925242793
1999 "Manufacturing without Transportation Equipment" 0.0172162740899358 1 0.0172162740899358 1 "Sweden" 0.112923728813559 1 0.112923728813559 1 0.0785043927436894
1999 "Manufacturing without Transportation Equipment" 0.0172162740899358 1 0.0172162740899358 1 "Denmark" NA 1 NA NA NA
1999 "Manufacturing without Transportation Equipment" 0.0172162740899358 1 0.0172162740899358 1 "Greece" NA 1 NA NA NA
1999 "Manufacturing without Transportation Equipment" 0.0172162740899358 1 0.0172162740899358 1 "Portugal" -4.7 1 -4.7 1 -0.00188617207592799
1999 "Manufacturing without Transportation Equipment" 0.0172162740899358 1 0.0172162740899358 1 "Poland" -0.131428571428571 1 -0.131428571428571 1 -0.0674511535848161
1999 "Manufacturing without Transportation Equipment" 0.0172162740899358 1 0.0172162740899358 1 "Hungary" 0.0673692828293854 1 0.0673692828293854 1 0.131588290457424
2000 "Mining" 0.350232558139535 1.01353679723816 0.345554852171033 1.58471015008372 "Denmark" 1.9325 1.04716549114257 1.84545806402714 2.02241979619413 NA
2000 "Mining" 0.350232558139535 1.01353679723816 0.345554852171033 1.58471015008372 "Norway" 1.47238095238095 1.10007552631856 1.33843624110822 1.83347430288797 NA
2000 "Mining" 0.350232558139535 1.01353679723816 0.345554852171033 1.58471015008372 "Germany" 1.00666666666667 1.03194459046726 0.975504572596144 1.02147075664518 NA
2000 "Mining" 0.350232558139535 1.01353679723816 0.345554852171033 1.58471015008372 "Netherlands" 0.237142857142857 1.12463468912888 0.210862122105218 1.07857862969421 NA
2000 "Mining" 0.350232558139535 1.01353679723816 0.345554852171033 1.58471015008372 "France" 0.1 1.0548880673203 0.0947967875435613 -3.15989291811871 NA
2000 "Utilities" 0.111333333333333 1.01353679723816 0.109846365358131 0.86467984392698 "Germany" 0.08 1.03194459046726 0.0775235421930708 2.58411807310236 NA
2000 "Utilities" 0.111333333333333 1.01353679723816 0.109846365358131 0.86467984392698 "Poland" 0.025 1.07929555122936 0.0231632567849687 1.06907339007548 NA
2000 "Total Manufacturing" 0.0930434782608696 1.01353679723816 0.0918007895859417 0.978798760586421 "Ireland" 0.202436090225564 1.07473259435394 0.188359496389198 0.948342792631329 NA
2000 "Total Manufacturing" 0.0930434782608696 1.01353679723816 0.0918007895859417 0.978798760586421 "Norway" 0.2015 1.10007552631856 0.183169241728636 0.907011679299354 NA
2000 "Total Manufacturing" 0.0930434782608696 1.01353679723816 0.0918007895859417 0.978798760586421 "Netherlands" 0.127904191616766 1.12463468912888 0.113729545116413 0.881862946643085 NA
2000 "Total Manufacturing" 0.0930434782608696 1.01353679723816 0.0918007895859417 0.978798760586421 "Finland" 0.100666666666667 1.0711613877872 0.0939789912280391 0.780110951828081 NA
2000 "Total Manufacturing" 0.0930434782608696 1.01353679723816 0.0918007895859417 0.978798760586421 "Germany" 0.0874484004127967 1.03194459046726 0.0847413719889749 0.822157539877859 NA
2000 "Total Manufacturing" 0.0930434782608696 1.01353679723816 0.0918007895859417 0.978798760586421 "France" 0.0828054662379421 1.0548880673203 0.0784969219040373 0.835270009678469 NA
2000 "Total Manufacturing" 0.0930434782608696 1.01353679723816 0.0918007895859417 0.978798760586421 "Portugal" 0.0767953667953668 1.15015360334329 0.066769661523588 1.88324686348581 NA
2000 "Total Manufacturing" 0.0930434782608696 1.01353679723816 0.0918007895859417 0.978798760586421 "Sweden" 0.0641233140655106 1.04226792028261 0.0615228702885951 0.855135909383939 NA
2000 "Total Manufacturing" 0.0930434782608696 1.01353679723816 0.0918007895859417 0.978798760586421 "Greece" 0.0565151515151515 1.08296504847157 0.0521855729276893 0.859527083514882 NA
2000 "Total Manufacturing" 0.0930434782608696 1.01353679723816 0.0918007895859417 0.978798760586421 "Denmark" 0.0537158469945355 1.04716549114257 0.051296425874315 0.819352397798836 NA
2000 "Total Manufacturing" 0.0930434782608696 1.01353679723816 0.0918007895859417 0.978798760586421 "Poland" 0.0340350877192982 1.07929555122936 0.0315345390616415 1.2689574277057 NA
2000 "Total Manufacturing" 0.0930434782608696 1.01353679723816 0.0918007895859417 0.978798760586421 "Hungary" 0.0205822784810127 1.11583192365817 0.0184456798955305 0.991847994382543 NA
2000 "Total Manufacturing" 0.0930434782608696 1.01353679723816 0.0918007895859417 0.978798760586421 "Luxembourg" -0.0346268656716418 1.04687596557683 -0.0330763784920427 -0.37289621433196 NA
2000 "Wholesale Trade" 0.08 1.01353679723816 0.078931520017819 0.989900251048554 "Luxembourg" 0.514444444444444 1.04687596557683 0.491409165326463 0.670103407263359 NA
2000 "Wholesale Trade" 0.08 1.01353679723816 0.078931520017819 0.989900251048554 "Ireland" 0.24265625 1.07473259435394 0.225782907557455 0.804709471760637 NA
2000 "Wholesale Trade" 0.08 1.01353679723816 0.078931520017819 0.989900251048554 "Germany" 0.216319444444444 1.03194459046726 0.209623119732131 2.07805982219451 NA
2000 "Wholesale Trade" 0.08 1.01353679723816 0.078931520017819 0.989900251048554 "Finland" 0.2076 1.0711613877872 0.193808330254379 0.757305277708499 NA
2000 "Wholesale Trade" 0.08 1.01353679723816 0.078931520017819 0.989900251048554 "Netherlands" 0.196346153846154 1.12463468912888 0.174586606427942 0.860975045398069 NA
2000 "Wholesale Trade" 0.08 1.01353679723816 0.078931520017819 0.989900251048554 "Sweden" 0.146 1.04226792028261 0.140079145830769 1.02241173189021 NA
2000 "Wholesale Trade" 0.08 1.01353679723816 0.078931520017819 0.989900251048554 "Norway" 0.137083333333333 1.10007552631856 0.124612656180151 0.754696368415002 NA
2000 "Wholesale Trade" 0.08 1.01353679723816 0.078931520017819 0.989900251048554 "Portugal" 0.134426229508197 1.15015360334329 0.116876762475415 0.846101716079693 NA
2000 "Wholesale Trade" 0.08 1.01353679723816 0.078931520017819 0.989900251048554 "Greece" 0.116 1.08296504847157 0.107113336818871 0.858927700906043 NA
2000 "Wholesale Trade" 0.08 1.01353679723816 0.078931520017819 0.989900251048554 "Denmark" 0.104111111111111 1.04716549114257 0.0994218315937002 0.839520209851926 NA
