year;PT_arg;ppi_arg_99;ipt_arg_99;ipt_arg_99_index;country;PT_bench;ppi_bench_99;ipt_bench_99;ipt_bench_99_index;brecha_anio_base;brecha_calculada
2007;0,112625;2,66032694767787;0,132049989622505;1,40794394864063;Netherlands;0,17258382642998;1,37574784301701;0,125447281132205;0,972722689380071;;0,5420222554449301
2008;0,166355555555556;3,19228893492011;0,165880178785418;1,76864833225667;Netherlands;0,186382978723404;1,47834311110903;0,126075589166566;0,977594612274106;;0,6774909358785485
2009;0,112738589211618;3,52079074445043;0,120078056388312;1,28029675231144;Netherlands;0,187351063829787;1,30674050953868;0,143372813854166;1,11171790904928;;0,43125767937811327
2010;0,145287128712871;4,2979502201613;0,131496853556358;1,40204629897528;Netherlands;0,151826484018265;1,42411382984149;0,106611199776891;0,826667043151968;;0,6351152357324698
2011;0,166171428571429;5,23653807029125;0,130422917252006;1,39059577084376;Netherlands;0,173899782135076;1,57934918530912;0,110108507828836;0,853785294445861;;0,6099202233742768
2012;0,153833017077799;6,26842123058628;0,111723133037571;1,19121485380723;Netherlands;0,198354037267081;1,58594456713483;0,125069968634167;0,969796994821244;;0,459970591709625
2013;0,143722222222222;7,7326741891708;0,102039085146637;1,08796155810184;Netherlands;0,176966183574879;1,56762406206342;0,112888152113424;0,875338755307037;;0,4654340938042902
2014;0,143567467652495;10,9611879612792;0,106401302882657;1,13447241419233;Netherlands;0,188835820895522;1,54209846875753;0,122453802219042;0,949511147186935;;0,44741925678189104
2015;0,164030131826742;13,5791864040342;0,113909927819139;1,21453090622367;Netherlands;0,188896907216495;1,46564040571271;0,128883528647423;0,99936747509572;;0,455097195777838
2016;0,126242990654206;18,9054585973023;0,098677796758435;1,05212281506723;Netherlands;0,318733766233766;1,42924371782553;0,223008687922513;1,72921731514051;;0,22784403459564256
2017;0,150446601941748;22,7230493171707;0,109620048218179;1,16879133409772;Netherlands;0,294687809712587;1,49812925658615;0,196703861443908;1,52524875300819;;0,28695718543271437
2018;0,121334586466165;36,1670417754484;0,0943126654278721;1,00558089363689;Netherlands;0,195625;1,54283128896039;0,126796106223526;0,983181527216102;;0,38300469931462283
2019;0,0961764705882353;54,2679061485198;0,0855198273272956;0,911829858665404;Netherlands;0,209715789473684;1,55736457922343;0,134660690419874;1,04416379340221;;0,3270137239198902
1999;0,0937892376681614;1,0;0,0937892376681614;1,0;Norway;0,201948051948052;1,0;0,201948051948052;1,0;0,239140613150101;0,239140613150101
2000;0,0930434782608696;1,01353679723816;0,0918007895859417;0,978798760586421;Norway;0,2015;1,10007552631856;0,183169241728636;0,907011679299354;;0,2580678298850681
2001;0,0935623409669211;1,00923628639218;0,0927060810520283;0,988451163021865;Norway;0,186413043478261;1,10431113338544;0,168804821252488;0,835882394626467;;0,28278956311744124
2002;0,0464690026954178;1,66708201013469;0,0875257891192907;0,933217832828201;Norway;0,164766355140187;1,07042662732055;0,153925874912719;0,762205296995458;;0,2927955048657636
2003;0,0819662921348315;1,91052952090604;0,125704017303624;1,34028189618494;Norway;0,20040404040404;1,08941352324143;0,1839558956527;0,910907007412081;;0,351864495321255
2004;0,0921303258145363;2,01426907104134;0,134014794010135;1,4288930941554;Norway;0,267294117647059;1,1577665938857;0,230870469970952;1,14321711818413;;0,2988989276201785
2005;0,100455635491607;2,18070422075;0,13489952210623;1,43832624574178;Norway;0,318842105263158;1,23254606054021;0,25868575258227;1,28095195812443;;0,26852078107613153
2006;0,0948098434004474;2,39446323504995;0,121864888654112;1,29934832272852;Norway;0,272888888888889;1,32791915354448;0,205501131722134;1,0175940284633;;0,3053545381571193
2007;0,112625;2,66032694767787;0,132049989622505;1,40794394864063;Norway;0,299285714285714;1,40664193515601;0,212766096904768;1,0535684541265;;0,3195773163482246
2008;0,166355555555556;3,19228893492011;0,165880178785418;1,76864833225667;Norway;0,341290322580645;1,49456631070581;0,228354085152281;1,13075656313348;;0,3740465988989673
2009;0,112738589211618;3,52079074445043;0,120078056388312;1,28029675231144;Norway;0,383252032520325;1,49588074902482;0,256204936636942;1,26866753189997;;0,24133269171263164
2010;0,145287128712871;4,2979502201613;0,131496853556358;1,40204629897528;Norway;0,376014492753623;1,59402868948695;0,23588941355544;1,1680697648726;;0,28704296753914144
2011;0,166171428571429;5,23653807029125;0,130422917252006;1,39059577084376;Norway;0,386041666666667;1,71277025629882;0,225390221045101;1,11608019424262;;0,2979606008591376
2012;0,153833017077799;6,26842123058628;0,111723133037571;1,19121485380723;Norway;0,378394160583942;1,73540852553701;0,218043276275165;1,07969982464229;;0,2638398599604728
2013;0,143722222222222;7,7326741891708;0,102039085146637;1,08796155810184;Norway;0,347226277372263;1,73511640866222;0,200116992519237;0,990933017619373;;0,26255638823425426
2014;0,143567467652495;10,9611879612792;0,106401302882657;1,13447241419233;Norway;0,319890710382514;1,77805601214029;0,179910367389076;0,890874488035938;;0,30453047244617565
2015;0,164030131826742;13,5791864040342;0,113909927819139;1,21453090622367;Norway;0,299404761904762;1,75235077856945;0,170858920238095;0,846053817256163;;0,3432921874237434
2016;0,126242990654206;18,9054585973023;0,098677796758435;1,05212281506723;Norway;0,247246376811594;1,74519417798977;0,141672703203943;0,701530427440745;;0,35865200604665093
2017;0,150446601941748;22,7230493171707;0,109620048218179;1,16879133409772;Norway;0,337213114754098;1,85400464723426;0,181883640506047;0,900645679676247;;0,3103389963310838
2018;0,121334586466165;36,1670417754484;0,0943126654278721;1,00558089363689;Norway;0,33781512605042;1,97347641861557;0,171177685663659;0,847632269845771;;0,2837023082192322
2019;0,0961764705882353;54,2679061485198;0,0855198273272956;0,911829858665404;Norway;0,279274193548387;1,99947254241565;0,139673932811792;0,691632979196656;;0,315276393764638
1999;0,0937892376681614;1,0;0,0937892376681614;1,0;Poland;0,0248507462686567;1,0;0,0248507462686567;1,0;1,94336139628277;1,94336139628277
2000;0,0930434782608696;1,01353679723816;0,0918007895859417;0,978798760586421;Poland;0,0340350877192982;1,07929555122936;0,0315345390616415;1,2689574277057;;1,4989941226729835
2001;0,0935623409669211;1,00923628639218;0,0927060810520283;0,988451163021865;Poland;0,041327967806841;1,07532562343562;0,038432979653921;1,54655233442205;;1,2420645519541056
2002;0,0464690026954178;1,66708201013469;0,0875257891192907;0,933217832828201;Poland;0,0419600725952813;1,07629129198727;0,0389857958599721;1,56879779136224;;1,1560314022791947
2003;0,0819662921348315;1,91052952090604;0,125704017303624;1,34028189618494;Poland;0,0487017543859649;1,102471596469;0,0441750649558202;1,77761522645042;;1,4652507800484527
2004;0,0921303258145363;2,01426907104134;0,134014794010135;1,4288930941554;Poland;0,0510238429172511;1,17554051687731;0,0434045804331697;1,74661074415758;;1,5898537713026444
2005;0,100455635491607;2,18070422075;0,13489952210623;1,43832624574178;Poland;0,0555072463768116;1,1678151684641;0,047530848952591;1,91265278067483;;1,461419306984037
2006;0,0948098434004474;2,39446323504995;0,121864888654112;1,29934832272852;Poland;0,0601932367149758;1,17092681004913;0,0514064894563735;2,06860948563185;;1,2206766855968894
2007;0,112625;2,66032694767787;0,132049989622505;1,40794394864063;Poland;0,0671902654867257;1,19184962866825;0,0563747840923545;2,26853485536802;;1,2061282247630503
2008;0,166355555555556;3,19228893492011;0,165880178785418;1,76864833225667;Poland;0,0715415821501014;1,2021500932192;0,0595113559892693;2,39475126203066;;1,4352734444716249
2009;0,112738589211618;3,52079074445043;0,120078056388312;1,28029675231144;Poland;0,0477766393442623;1,21051922066685;0,0394678899174712;1,5881973720544;;1,5666058438377979
2010;0,145287128712871;4,2979502201613;0,131496853556358;1,40204629897528;Poland;0,0506673407482305;1,21802993314999;0,0415977796351836;1,67390464598036;;1,6277406600027204
2011;0,166171428571429;5,23653807029125;0,130422917252006;1,39059577084376;Poland;0,0536263736263736;1,31116287094548;0,0408998567719536;1,64582006229483;;1,6419961092974789
2012;0,153833017077799;6,26842123058628;0,111723133037571;1,19121485380723;Poland;0,0450884086444008;1,35193597231235;0,0333509941060904;1,34205201507991;;1,724941310437774
2013;0,143722222222222;7,7326741891708;0,102039085146637;1,08796155810184;Poland;0,0505009451795841;1,34206426459833;0,0376293047298287;1,51421226240152;;1,3963052242764933
2014;0,143567467652495;10,9611879612792;0,106401302882657;1,13447241419233;Poland;0,0431939799331104;1,320819556462;0,0327024079267963;1,31595275140862;;1,6753564233435825
2015;0,164030131826742;13,5791864040342;0,113909927819139;1,21453090622367;Poland;0,0398958333333333;1,28723617935169;0,0309934058514628;1,24718209732613;;1,8924842513436229
2016;0,126242990654206;18,9054585973023;0,098677796758435;1,05212281506723;Poland;0,0435594512195122;1,28852373742056;0,0338057033444429;1,36034962407068;;1,503036298000827
2017;0,150446601941748;22,7230493171707;0,109620048218179;1,16879133409772;Poland;0,0443243243243243;1,31996204278813;0,0335799991874758;1,3512672345711;;1,6809287614498387
2018;0,121334586466165;36,1670417754484;0,0943126654278721;1,00558089363689;Poland;0,0468912710566616;1,34968274569183;0,0347424394409263;1,39804410963487;;1,3978150446510929
2019;0,0961764705882353;54,2679061485198;0,0855198273272956;0,911829858665404;Poland;0,0441151977793199;1,3605201219575;0,0324252446305957;1,30479963378373;;1,3580743751205189
1999;0,0937892376681614;1,0;0,0937892376681614;1,0;Portugal;0,0354545454545455;1,0;0,0354545454545455;1,0;1,36213792471944;1,36213792471944
2000;0,0930434782608696;1,01353679723816;0,0918007895859417;0,978798760586421;Portugal;0,0767953667953668;1,15015360334329;0,066769661523588;1,88324686348581;;0,7079575908573887
2001;0,0935623409669211;1,00923628639218;0,0927060810520283;0,988451163021865;Portugal;0,0757707509881423;1,18082442753207;0,0641676689789551;1,80985733017565;;0,7439298078564287
2002;0,0464690026954178;1,66708201013469;0,0875257891192907;0,933217832828201;Portugal;0,0943805309734513;1,18580831604019;0,0795917263328188;2,24489484528463;;0,5662498645715442
2003;0,0819662921348315;1,91052952090604;0,125704017303624;1,34028189618494;Portugal;0,115525114155251;1,19040894664952;0,0970465775483319;2,73721116161961;;0,6669740450452325
2004;0,0921303258145363;2,01426907104134;0,134014794010135;1,4288930941554;Portugal;0,142171717171717;1,2252970039285;0,116030412802685;3,27265266879368;;0,5947314520963856
2005;0,100455635491607;2,18070422075;0,13489952210623;1,43832624574178;Portugal;0,153722222222222;1,26678226301991;0,121348574818027;3,42265211025205;;0,572421229015862
2006;0,0948098434004474;2,39446323504995;0,121864888654112;1,29934832272852;Portugal;0,16;1,30988418630439;0,122148203385379;3,44520573651069;;0,5137259609934534
2007;0,112625;2,66032694767787;0,132049989622505;1,40794394864063;Portugal;0,187345679012346;1,32967230123261;0,140896128195403;3,97399335935751;;0,4825911054448018
2008;0,166355555555556;3,19228893492011;0,165880178785418;1,76864833225667;Portugal;0,0784615384615385;1,39574638184299;0,0562147532547679;1,58554432257037;;1,519442209570699
2009;0,112738589211618;3,52079074445043;0,120078056388312;1,28029675231144;Portugal;0,0843971631205674;1,31898212845381;0,0639865857921085;1,80474985567485;;0,9663060815519129
2010;0,145287128712871;4,2979502201613;0,131496853556358;1,40204629897528;Portugal;0,0805405405405405;1,37409698784423;0,0586134321325436;1,65319936784097;;1,1552027379135028
2011;0,166171428571429;5,23653807029125;0,130422917252006;1,39059577084376;Portugal;0,0812056737588653;1,45321482170689;0,0558800203148797;1,57610313708635;;1,2018142676388655
2012;0,153833017077799;6,26842123058628;0,111723133037571;1,19121485380723;Portugal;0,0817931034482759;1,49859143995926;0,0545799884259977;1,53943557098968;;1,0540219801578363
2013;0,143722222222222;7,7326741891708;0,102039085146637;1,08796155810184;Portugal;0,0777099236641221;1,48230332831212;0,0524251158179678;1,47865711281448;;1,00222944595087
2014;0,143567467652495;10,9611879612792;0,106401302882657;1,13447241419233;Portugal;0,0624615384615385;1,44809633916802;0,0431335518032071;1,21658735855199;;1,270198879724227
2015;0,164030131826742;13,5791864040342;0,113909927819139;1,21453090622367;Portugal;0,0647933884297521;1,39620363853461;0,0464068325289256;1,30891066107226;;1,2639201874602202
2016;0,126242990654206;18,9054585973023;0,098677796758435;1,05212281506723;Portugal;0,06408;1,36048414198888;0,0471008797694046;1,32848635247038;;1,0787738881928828
2017;0,150446601941748;22,7230493171707;0,109620048218179;1,16879133409772;Portugal;0,0595890410958904;1,39492373865916;0,0427184938103993;1,20488059465229;;1,3213384042568777
2018;0,121334586466165;36,1670417754484;0,0943126654278721;1,00558089363689;Portugal;0,0637313432835821;1,43192271621924;0,0445075300235857;1,25534059040883;;1,0911300742294863
2019;0,0961764705882353;54,2679061485198;0,0855198273272956;0,911829858665404;Portugal;0,0655118110236221;1,44123120587735;0,0454554486167553;1,2820767558572;;0,9687704154259346
1999;0,0937892376681614;1,0;0,0937892376681614;1,0;Sweden;0,0719451371571072;1,0;0,0719451371571072;1,0;0,67126122592366;0,67126122592366
2000;0,0930434782608696;1,01353679723816;0,0918007895859417;0,978798760586421;Sweden;0,0641233140655106;1,04226792028261;0,0615228702885951;0,855135909383939;;0,7683336049320397
2001;0,0935623409669211;1,00923628639218;0,0927060810520283;0,988451163021865;Sweden;0,0568700787401575;1,05647082038404;0,0538302408763966;0,74821236018839;;0,8867922728363666
2002;0,0464690026954178;1,66708201013469;0,0875257891192907;0,933217832828201;Sweden;0,0581115107913669;1,04908526256423;0,0553925527934001;0,769927683540848;;0,8136256948667627
2003;0,0819662921348315;1,91052952090604;0,125704017303624;1,34028189618494;Sweden;0,0851433389544688;1,03567776468213;0,0822102606215567;1,14267987900327;;0,7873414814139875
2004;0,0921303258145363;2,01426907104134;0,134014794010135;1,4288930941554;Sweden;0,109707401032702;1,04260882472199;0,105223932918422;1,46255795841551;;0,6558102703401446
2005;0,100455635491607;2,18070422075;0,13489952210623;1,43832624574178;Sweden;0,089465776293823;1,08260425610483;0,0826394093587968;1,14864482332331;;0,8405493320392955
2006;0,0948098434004474;2,39446323504995;0,121864888654112;1,29934832272852;Sweden;0,109457504520796;1,12453127194806;0,0973361143894023;1,35292138198095;;0,6446805850163428
2007;0,112625;2,66032694767787;0,132049989622505;1,40794394864063;Sweden;0,120091575091575;1,17088967225024;0,10256438154483;1,42559157710492;;0,6629515747529919
2008;0,166355555555556;3,19228893492011;0,165880178785418;1,76864833225667;Sweden;0,098051391862955;1,20599922139417;0,0813030308175531;1,13006985642422;;1,0505766886793002
2009;0,112738589211618;3,52079074445043;0,120078056388312;1,28029675231144;Sweden;0,0629227053140097;1,22179292593428;0,0515003025294929;0,715827428572848;;1,200587646125937
2010;0,145287128712871;4,2979502201613;0,131496853556358;1,40204629897528;Sweden;0,109589552238806;1,22713318153547;0,0893053450821697;1,24129786405373;;0,7581897501848432
2011;0,166171428571429;5,23653807029125;0,130422917252006;1,39059577084376;Sweden;0,109305555555556;1,2431541971744;0,087925983602034;1,22212545665219;;0,763794761675188
2012;0,153833017077799;6,26842123058628;0,111723133037571;1,19121485380723;Sweden;0,135108695652174;1,24451769051426;0,108563097722094;1,50897061305233;;0,5299084927092513
2013;0,143722222222222;7,7326741891708;0,102039085146637;1,08796155810184;Sweden;0,0866091954022988;1,21463467921328;0,0713047279848752;0,991098645474348;;0,7368655103950082
2014;0,143567467652495;10,9611879612792;0,106401302882657;1,13447241419233;Sweden;0,177612456747405;1,23610954379397;0,14368666404942;1,99716992318258;;0,38130323048015363
2015;0,164030131826742;13,5791864040342;0,113909927819139;1,21453090622367;Sweden;0,163543859649123;1,24417678607487;0,131447444992983;1,82705114184354;;0,44622040749841835
2016;0,126242990654206;18,9054585973023;0,098677796758435;1,05212281506723;Sweden;0,151107382550336;1,22531531483334;0,123321222481324;1,71410087400385;;0,4120231553319278
2017;0,150446601941748;22,7230493171707;0,109620048218179;1,16879133409772;Sweden;0,139932203389831;1,27951389515297;0,109363566835748;1,52009671754368;;0,5161278849698205
2018;0,121334586466165;36,1670417754484;0,0943126654278721;1,00558089363689;Sweden;0,157703180212014;1,358709480117;0,116068359365855;1,61328984768485;;0,418404333478437
2019;0,0961764705882353;54,2679061485198;0,0855198273272956;0,911829858665404;Sweden;0,1724;1,39813619829092;0,123307014159809;1,71390338572212;;0,3571239976888492
