"iso3c","nombre.pais","ANO4","cod.variable","valor"
"DEU","Alemania",1955,"IPC_2005",24.3180780746241
"DEU","Alemania",1955,"PPA_c_actual_serie",1.39839910203735
"DEU","Alemania",1955,"PPA_c_priv_serie",1.5162202528381
"DEU","Alemania",1955,"IPC_2017",20.5609717602518
"DEU","Alemania",1955,"IPC_2017_USA",10.9232381795925
"DEU","Alemania",1956,"IPC_2005",24.9547035653138
"DEU","Alemania",1956,"PPA_c_actual_serie",1.41345205094405
"DEU","Alemania",1956,"PPA_c_priv_serie",1.53254147756144
"DEU","Alemania",1956,"IPC_2017",21.0992395746637
"DEU","Alemania",1956,"IPC_2017_USA",11.0898233006442
"DEU","Alemania",1957,"IPC_2005",25.4778778207299
"DEU","Alemania",1957,"PPA_c_actual_serie",1.39642406425387
"DEU","Alemania",1957,"PPA_c_priv_serie",1.51407880960987
"DEU","Alemania",1957,"IPC_2017",21.5415841982105
"DEU","Alemania",1957,"IPC_2017_USA",11.4603852691876
"DEU","Alemania",1958,"IPC_2005",26.0199625477588
"DEU","Alemania",1958,"PPA_c_actual_serie",1.38824722545859
"DEU","Alemania",1958,"PPA_c_priv_serie",1.50521303690768
"DEU","Alemania",1958,"IPC_2017",21.9999176540824
"DEU","Alemania",1958,"IPC_2017_USA",11.7731626612621
"DEU","Alemania",1959,"IPC_2005",26.2531839680477
"DEU","Alemania",1959,"PPA_c_actual_serie",1.38667510804376
"DEU","Alemania",1959,"PPA_c_priv_serie",1.50350846182555
"DEU","Alemania",1959,"IPC_2017",22.1971067173682
"DEU","Alemania",1959,"IPC_2017_USA",11.8921547961392
"DEU","Alemania",1960,"IPC_2005",26.6565996328516
"DEU","Alemania",1960,"PPA_c_actual_serie",1.38775041413997
"DEU","Alemania",1960,"PPA_c_priv_serie",1.50467436709444
"DEU","Alemania",1960,"TCN",2.147428
"DEU","Alemania",1960,"IPC_2017",22.5381952715798
"DEU","Alemania",1960,"IPC_2017_USA",12.0655375338672
"DEU","Alemania",1960,"tcn_ppa_cpriv",1.42717125177505
"DEU","Alemania",1961,"IPC_2005",27.2680072965898
"DEU","Alemania",1961,"PPA_c_actual_serie",1.40454227384332
"DEU","Alemania",1961,"PPA_c_priv_serie",1.52288101334296
"DEU","Alemania",1961,"TCN",2.063585
"DEU","Alemania",1961,"IPC_2017",23.0551413751964
"DEU","Alemania",1961,"IPC_2017_USA",12.1947212590385
"DEU","Alemania",1961,"tcn_ppa_cpriv",1.35505333766695
"DEU","Alemania",1962,"IPC_2005",28.0433134439076
"DEU","Alemania",1962,"PPA_c_actual_serie",1.42736587080383
"DEU","Alemania",1962,"PPA_c_priv_serie",1.54762759670655
"DEU","Alemania",1962,"TCN",2.045168
"DEU","Alemania",1962,"IPC_2017",23.7106638943541
"DEU","Alemania",1962,"IPC_2017_USA",12.3409135300613
"DEU","Alemania",1962,"tcn_ppa_cpriv",1.32148586930877
"DEU","Alemania",1963,"IPC_2005",28.8753510060638
"DEU","Alemania",1963,"PPA_c_actual_serie",1.45171965007444
"DEU","Alemania",1963,"PPA_c_priv_serie",1.57403328683424
"DEU","Alemania",1963,"TCN",2.045168
"DEU","Alemania",1963,"IPC_2017",24.414152910487
"DEU","Alemania",1963,"IPC_2017_USA",12.4938937483199
"DEU","Alemania",1963,"tcn_ppa_cpriv",1.29931686776035
"DEU","Alemania",1964,"IPC_2005",29.549797439979
"DEU","Alemania",1964,"PPA_c_actual_serie",1.46686757722248
"DEU","Alemania",1964,"PPA_c_priv_serie",1.59045749212507
"DEU","Alemania",1964,"TCN",2.045168
"DEU","Alemania",1964,"IPC_2017",24.9843983895491
"DEU","Alemania",1964,"IPC_2017_USA",12.6536812526954
"DEU","Alemania",1964,"tcn_ppa_cpriv",1.28589918946364
"DEU","Alemania",1965,"IPC_2005",30.5079009480859
"DEU","Alemania",1965,"PPA_c_actual_serie",1.49079662077636
"DEU","Alemania",1965,"PPA_c_priv_serie",1.61640266072149
"DEU","Alemania",1965,"TCN",2.045168
"DEU","Alemania",1965,"IPC_2017",25.7944763534875
"DEU","Alemania",1965,"IPC_2017_USA",12.8542641265691
"DEU","Alemania",1965,"tcn_ppa_cpriv",1.2652589912758
"DEU","Alemania",1966,"IPC_2005",31.5857630468051
"DEU","Alemania",1966,"PPA_c_actual_serie",1.49829215019984
"DEU","Alemania",1966,"PPA_c_priv_serie",1.62452972080117
"DEU","Alemania",1966,"TCN",2.045168
"DEU","Alemania",1966,"IPC_2017",26.7058103867611
"DEU","Alemania",1966,"IPC_2017_USA",13.241834640964
"DEU","Alemania",1966,"tcn_ppa_cpriv",1.25892926045784
"DEU","Alemania",1967,"IPC_2005",32.1530540063823
"DEU","Alemania",1967,"PPA_c_actual_serie",1.48405235774954
"DEU","Alemania",1967,"PPA_c_priv_serie",1.60909016447
"DEU","Alemania",1967,"TCN",2.045168
"DEU","Alemania",1967,"IPC_2017",27.1854557503429
"DEU","Alemania",1967,"IPC_2017_USA",13.6090026358895
"DEU","Alemania",1967,"tcn_ppa_cpriv",1.27100894975244
"DEU","Alemania",1968,"IPC_2005",32.6258042022987
"DEU","Alemania",1968,"PPA_c_actual_serie",1.44418040563857
"DEU","Alemania",1968,"PPA_c_priv_serie",1.565858828564
"DEU","Alemania",1968,"TCN",2.045168
"DEU","Alemania",1968,"IPC_2017",27.5851667553846
"DEU","Alemania",1968,"IPC_2017_USA",14.1903487380413
"DEU","Alemania",1968,"tcn_ppa_cpriv",1.30609986206455
"DEU","Alemania",1969,"IPC_2005",33.2498265767142
"DEU","Alemania",1969,"PPA_c_actual_serie",1.39557127630284
"DEU","Alemania",1969,"PPA_c_priv_serie",1.51315417059884
"DEU","Alemania",1969,"TCN",2.013212
"DEU","Alemania",1969,"IPC_2017",28.1127786159416
"DEU","Alemania",1969,"IPC_2017_USA",14.9654800973906
"DEU","Alemania",1969,"tcn_ppa_cpriv",1.33047381365196
"DEU","Alemania",1970,"Salario.UMN",587.526437343064
"DEU","Alemania",1970,"IPC_2005",34.3970232065458
"DEU","Alemania",1970,"PPA_c_actual_serie",1.36408325846356
"DEU","Alemania",1970,"PPA_c_priv_serie",1.47901315155779
"DEU","Alemania",1970,"TCN",1.871329
"DEU","Alemania",1970,"IPC_2017",29.0827351000454
"DEU","Alemania",1970,"IPC_2017_USA",15.8392010721476
"DEU","Alemania",1970,"salario_real_2017",2020.18976317721
"DEU","Alemania",1970,"salario_dolares",313.962129237063
"DEU","Alemania",1970,"salario_ppa_c_priv_corr",397.242199451874
"DEU","Alemania",1970,"salario_ppa_c_actual_corr",430.711566686058
"DEU","Alemania",1970,"salario_ppa_c_priv_real",2507.96866358622
"DEU","Alemania",1970,"salario_ppa_c_actual_real",2719.27583167968
"DEU","Alemania",1970,"indice_salario_real_2017",53.4597111806655
"DEU","Alemania",1970,"tcn_ppa_cpriv",1.265255145317
"DEU","Alemania",1970,"salario_relativo_usa_dolares",0.427003530596853
"DEU","Alemania",1970,"salario_relativo_usa_c_priv",0.540268414156193
"DEU","Alemania",1970,"salario_relativo_usa_c_actual",0.585788356356126
"DEU","Alemania",1971,"Salario.UMN",662.172863056063
"DEU","Alemania",1971,"IPC_2005",36.1997673930831
"DEU","Alemania",1971,"PPA_c_actual_serie",1.37648495117237
"DEU","Alemania",1971,"PPA_c_priv_serie",1.49245974032288
"DEU","Alemania",1971,"TCN",1.784835
"DEU","Alemania",1971,"IPC_2017",30.6069580339716
"DEU","Alemania",1971,"IPC_2017_USA",16.5191464591476
"DEU","Alemania",1971,"salario_real_2017",2163.47166000978
"DEU","Alemania",1971,"salario_dolares",370.99948345705
"DEU","Alemania",1971,"salario_ppa_c_priv_corr",443.678878006324
"DEU","Alemania",1971,"salario_ppa_c_actual_corr",481.060735529352
"DEU","Alemania",1971,"salario_ppa_c_priv_real",2685.84626393111
"DEU","Alemania",1971,"salario_ppa_c_actual_real",2912.14038642391
"DEU","Alemania",1971,"indice_salario_real_2017",57.2513395522696
"DEU","Alemania",1971,"tcn_ppa_cpriv",1.19590160577053
"DEU","Alemania",1971,"salario_relativo_usa_dolares",0.477255024192024
"DEU","Alemania",1971,"salario_relativo_usa_c_priv",0.570750049793296
"DEU","Alemania",1971,"salario_relativo_usa_c_actual",0.618838201157423
"DEU","Alemania",1972,"Salario.UMN",737.033439310582
"DEU","Alemania",1972,"IPC_2005",38.1852973460063
"DEU","Alemania",1972,"PPA_c_actual_serie",1.40597678558148
"DEU","Alemania",1972,"PPA_c_priv_serie",1.52443638887713
"DEU","Alemania",1972,"TCN",1.64636
"DEU","Alemania",1972,"IPC_2017",32.2857266095931
"DEU","Alemania",1972,"IPC_2017_USA",17.0596971918011
"DEU","Alemania",1972,"salario_real_2017",2282.84606452557
"DEU","Alemania",1972,"salario_dolares",447.674530060607
"DEU","Alemania",1972,"salario_ppa_c_priv_corr",483.479300735837
"DEU","Alemania",1972,"salario_ppa_c_actual_corr",524.214515395262
"DEU","Alemania",1972,"salario_ppa_c_priv_real",2834.04385963074
"DEU","Alemania",1972,"salario_ppa_c_actual_real",3072.82426822441
"DEU","Alemania",1972,"indice_salario_real_2017",60.4103107064157
"DEU","Alemania",1972,"tcn_ppa_cpriv",1.07997946782986
"DEU","Alemania",1972,"salario_relativo_usa_dolares",0.543648714527527
"DEU","Alemania",1972,"salario_relativo_usa_c_priv",0.587129449401826
"DEU","Alemania",1972,"salario_relativo_usa_c_actual",0.636597635770617
"DEU","Alemania",1973,"Salario.UMN",832.594201888631
"DEU","Alemania",1973,"IPC_2005",40.8705031541994
"DEU","Alemania",1973,"PPA_c_actual_serie",1.41728939722715
"DEU","Alemania",1973,"PPA_c_priv_serie",1.53670213680608
"DEU","Alemania",1973,"TCN",1.367706
"DEU","Alemania",1973,"IPC_2017",34.5560721781574
"DEU","Alemania",1973,"IPC_2017_USA",18.1135985209624
"DEU","Alemania",1973,"salario_real_2017",2409.4005753782
"DEU","Alemania",1973,"salario_dolares",608.752320958328
"DEU","Alemania",1973,"salario_ppa_c_priv_corr",541.805846394614
"DEU","Alemania",1973,"salario_ppa_c_actual_corr",587.455323886257
"DEU","Alemania",1973,"salario_ppa_c_priv_real",2991.1552128507
"DEU","Alemania",1973,"salario_ppa_c_actual_real",3243.1729300305
"DEU","Alemania",1973,"indice_salario_real_2017",63.759286986818
"DEU","Alemania",1973,"tcn_ppa_cpriv",0.890026744442923
"DEU","Alemania",1973,"salario_relativo_usa_dolares",0.690763453168349
"DEU","Alemania",1973,"salario_relativo_usa_c_priv",0.614797947403577
"DEU","Alemania",1973,"salario_relativo_usa_c_actual",0.66659732396746
"DEU","Alemania",1974,"Salario.UMN",934.182036034728
"DEU","Alemania",1974,"IPC_2005",43.7258916125044
"DEU","Alemania",1974,"PPA_c_actual_serie",1.3653683408721
"DEU","Alemania",1974,"PPA_c_priv_serie",1.48040650769736
"DEU","Alemania",1974,"TCN",1.322968
"DEU","Alemania",1974,"IPC_2017",36.970307434562
"DEU","Alemania",1974,"IPC_2017_USA",20.1160236166415
"DEU","Alemania",1974,"salario_real_2017",2526.84411047499
"DEU","Alemania",1974,"salario_dolares",706.12595016261
"DEU","Alemania",1974,"salario_ppa_c_priv_corr",631.030754848387
"DEU","Alemania",1974,"salario_ppa_c_actual_corr",684.197815395397
"DEU","Alemania",1974,"salario_ppa_c_priv_real",3136.95572680851
"DEU","Alemania",1974,"salario_ppa_c_actual_real",3401.25776562211
"DEU","Alemania",1974,"indice_salario_real_2017",66.8671620888264
"DEU","Alemania",1974,"tcn_ppa_cpriv",0.893651840302811
"DEU","Alemania",1974,"salario_relativo_usa_dolares",0.748907498053224
"DEU","Alemania",1974,"salario_relativo_usa_c_priv",0.669262563851838
"DEU","Alemania",1974,"salario_relativo_usa_c_actual",0.725650819068822
"DEU","Alemania",1975,"Salario.UMN",1005.21538555556
"DEU","Alemania",1975,"IPC_2005",46.3102377072949
"DEU","Alemania",1975,"PPA_c_actual_serie",1.32492585168799
"DEU","Alemania",1975,"PPA_c_priv_serie",1.43655656451104
"DEU","Alemania",1975,"TCN",1.258831
"DEU","Alemania",1975,"IPC_2017",39.1553759630306
"DEU","Alemania",1975,"IPC_2017_USA",21.9552672343273
"DEU","Alemania",1975,"salario_real_2017",2567.24743622602
"DEU","Alemania",1975,"salario_dolares",798.530847711536
"DEU","Alemania",1975,"salario_ppa_c_priv_corr",699.73950931595
"DEU","Alemania",1975,"salario_ppa_c_actual_corr",758.695578529842
"DEU","Alemania",1975,"salario_ppa_c_priv_real",3187.11451720296
"DEU","Alemania",1975,"salario_ppa_c_actual_real",3455.64265026851
"DEU","Alemania",1975,"indice_salario_real_2017",67.9363438878624
"DEU","Alemania",1975,"tcn_ppa_cpriv",0.876283629269043
"DEU","Alemania",1975,"salario_relativo_usa_dolares",0.78449094175141
"DEU","Alemania",1975,"salario_relativo_usa_c_priv",0.687436569566615
"DEU","Alemania",1975,"salario_relativo_usa_c_actual",0.745356063086638
"DEU","Alemania",1976,"Salario.UMN",1096.29435858822
"DEU","Alemania",1976,"IPC_2005",48.2768571886053
"DEU","Alemania",1976,"PPA_c_actual_serie",1.30615469358278
"DEU","Alemania",1976,"PPA_c_priv_serie",1.41620385544044
"DEU","Alemania",1976,"TCN",1.287603
"DEU","Alemania",1976,"IPC_2017",40.818155706327
"DEU","Alemania",1976,"IPC_2017_USA",23.2165490540386
"DEU","Alemania",1976,"salario_real_2017",2685.80081490132
"DEU","Alemania",1976,"salario_dolares",851.422650140005
"DEU","Alemania",1976,"salario_ppa_c_priv_corr",774.10773482697
"DEU","Alemania",1976,"salario_ppa_c_actual_corr",839.32964753286
"DEU","Alemania",1976,"salario_ppa_c_priv_real",3334.29284871392
"DEU","Alemania",1976,"salario_ppa_c_actual_real",3615.22139047989
"DEU","Alemania",1976,"indice_salario_real_2017",71.073588467058
"DEU","Alemania",1976,"tcn_ppa_cpriv",0.909193259892344
"DEU","Alemania",1976,"salario_relativo_usa_dolares",0.784707053402212
"DEU","Alemania",1976,"salario_relativo_usa_c_priv",0.713450363943272
"DEU","Alemania",1976,"salario_relativo_usa_c_actual",0.773561631746965
"DEU","Alemania",1977,"Salario.UMN",1179.09388294817
"DEU","Alemania",1977,"IPC_2005",50.0796013751426
"DEU","Alemania",1977,"PPA_c_actual_serie",1.27221350580683
"DEU","Alemania",1977,"PPA_c_priv_serie",1.37940297632353
"DEU","Alemania",1977,"TCN",1.186624
"DEU","Alemania",1977,"IPC_2017",42.3423786402532
"DEU","Alemania",1977,"IPC_2017_USA",24.7260164032389
"DEU","Alemania",1977,"salario_real_2017",2784.66614491812
"DEU","Alemania",1977,"salario_dolares",993.654167578081
"DEU","Alemania",1977,"salario_ppa_c_priv_corr",854.785659583515
"DEU","Alemania",1977,"salario_ppa_c_actual_corr",926.805035134729
"DEU","Alemania",1977,"salario_ppa_c_priv_real",3457.02941243518
"DEU","Alemania",1977,"salario_ppa_c_actual_real",3748.29903863255
"DEU","Alemania",1977,"indice_salario_real_2017",73.68983377471
"DEU","Alemania",1977,"tcn_ppa_cpriv",0.860244627833603
"DEU","Alemania",1977,"salario_relativo_usa_dolares",0.853795170882259
"DEU","Alemania",1977,"salario_relativo_usa_c_priv",0.734472709021737
"DEU","Alemania",1977,"salario_relativo_usa_c_actual",0.796355199994885
"DEU","Alemania",1978,"Salario.UMN",1251.03469803877
"DEU","Alemania",1978,"IPC_2005",51.4411089536503
"DEU","Alemania",1978,"PPA_c_actual_serie",1.21414953723797
"DEU","Alemania",1978,"PPA_c_priv_serie",1.31644686817386
"DEU","Alemania",1978,"TCN",1.026845
"DEU","Alemania",1978,"IPC_2017",43.4935353553177
"DEU","Alemania",1978,"IPC_2017_USA",26.6128530070993
"DEU","Alemania",1978,"salario_real_2017",2876.36929906599
"DEU","Alemania",1978,"salario_dolares",1218.32866502615
"DEU","Alemania",1978,"salario_ppa_c_priv_corr",950.311576018385
"DEU","Alemania",1978,"salario_ppa_c_actual_corr",1030.37942170181
"DEU","Alemania",1978,"salario_ppa_c_priv_real",3570.87447845174
"DEU","Alemania",1978,"salario_ppa_c_actual_real",3871.73604208064
"DEU","Alemania",1978,"indice_salario_real_2017",76.1165484450147
"DEU","Alemania",1978,"tcn_ppa_cpriv",0.780012490306129
"DEU","Alemania",1978,"salario_relativo_usa_dolares",0.968170052505306
"DEU","Alemania",1978,"salario_relativo_usa_c_priv",0.755184733694479
"DEU","Alemania",1978,"salario_relativo_usa_c_actual",0.818812302005564
"DEU","Alemania",1979,"Salario.UMN",1336.67728311796
"DEU","Alemania",1979,"IPC_2005",53.5211912646375
"DEU","Alemania",1979,"PPA_c_actual_serie",1.13545550326869
"DEU","Alemania",1979,"PPA_c_priv_serie",1.23112252270775
"DEU","Alemania",1979,"TCN",0.936942
"DEU","Alemania",1979,"IPC_2017",45.2522480925646
"DEU","Alemania",1979,"IPC_2017_USA",29.6079912124125
"DEU","Alemania",1979,"salario_real_2017",2953.83619479798
"DEU","Alemania",1979,"salario_dolares",1426.63823707119
"DEU","Alemania",1979,"salario_ppa_c_priv_corr",1085.73863158482
"DEU","Alemania",1979,"salario_ppa_c_actual_corr",1177.21679032775
"DEU","Alemania",1979,"salario_ppa_c_priv_real",3667.04591269145
"DEU","Alemania",1979,"salario_ppa_c_actual_real",3976.0103341095
"DEU","Alemania",1979,"indice_salario_real_2017",78.1665330293251
"DEU","Alemania",1979,"tcn_ppa_cpriv",0.761046916710838
"DEU","Alemania",1979,"salario_relativo_usa_dolares",1.03919925035692
"DEU","Alemania",1979,"salario_relativo_usa_c_priv",0.790879385332351
"DEU","Alemania",1979,"salario_relativo_usa_c_actual",0.857514381871386
"DEU","Alemania",1980,"Salario.UMN",1370.21432174943
"DEU","Alemania",1980,"IPC_2005",56.4333111377808
"DEU","Alemania",1980,"PPA_c_actual_serie",1.05437664616347
"DEU","Alemania",1980,"PPA_c_priv_serie",1.14321242247899
"DEU","Alemania",1980,"TCN",0.929273
"DEU","Alemania",1980,"IPC_2017",47.7144498459445
"DEU","Alemania",1980,"IPC_2017_USA",33.619639020447
"DEU","Alemania",1980,"salario_real_2017",2871.69678404222
"DEU","Alemania",1980,"salario_dolares",1474.50138091758
"DEU","Alemania",1980,"salario_ppa_c_priv_corr",1198.56493404628
"DEU","Alemania",1980,"salario_ppa_c_actual_corr",1299.54919500084
"DEU","Alemania",1980,"salario_ppa_c_priv_real",3565.07377523397
"DEU","Alemania",1980,"salario_ppa_c_actual_real",3865.44660461842
"DEU","Alemania",1980,"indice_salario_real_2017",75.9929009995066
"DEU","Alemania",1980,"tcn_ppa_cpriv",0.812861181113588
"DEU","Alemania",1980,"salario_relativo_usa_dolares",0.98103181445026
"DEU","Alemania",1980,"salario_relativo_usa_c_priv",0.797442679404044
"DEU","Alemania",1980,"salario_relativo_usa_c_actual",0.864630661753384
"DEU","Alemania",1981,"Salario.UMN",1447.97584059757
"DEU","Alemania",1981,"IPC_2005",60.0135816839039
"DEU","Alemania",1981,"PPA_c_actual_serie",1.01624318858455
"DEU","Alemania",1981,"PPA_c_priv_serie",1.10186605676146
"DEU","Alemania",1981,"TCN",1.15552
"DEU","Alemania",1981,"IPC_2017",50.7415740030017
"DEU","Alemania",1981,"IPC_2017_USA",37.0941300694459
"DEU","Alemania",1981,"salario_real_2017",2853.62815215767
"DEU","Alemania",1981,"salario_dolares",1253.09457265783
"DEU","Alemania",1981,"salario_ppa_c_priv_corr",1314.11239298303
"DEU","Alemania",1981,"salario_ppa_c_actual_corr",1424.83202530918
"DEU","Alemania",1981,"salario_ppa_c_priv_real",3542.64243567058
"DEU","Alemania",1981,"salario_ppa_c_actual_real",3841.1253280281
"DEU","Alemania",1981,"indice_salario_real_2017",75.5147558967126
"DEU","Alemania",1981,"tcn_ppa_cpriv",1.04869370728802
"DEU","Alemania",1981,"salario_relativo_usa_dolares",0.763366873721635
"DEU","Alemania",1981,"salario_relativo_usa_c_priv",0.800538036824004
"DEU","Alemania",1981,"salario_relativo_usa_c_actual",0.867986816375536
"DEU","Alemania",1982,"Salario.UMN",1518.70115370101
"DEU","Alemania",1982,"IPC_2005",63.1589229773361
"DEU","Alemania",1982,"PPA_c_actual_serie",1.00771758129186
"DEU","Alemania",1982,"PPA_c_priv_serie",1.09262213031294
"DEU","Alemania",1982,"TCN",1.241161
"DEU","Alemania",1982,"IPC_2017",53.4009648196673
"DEU","Alemania",1982,"IPC_2017_USA",39.3685275182607
"DEU","Alemania",1982,"salario_real_2017",2843.95826710172
"DEU","Alemania",1982,"salario_dolares",1223.6133375936
"DEU","Alemania",1982,"salario_ppa_c_priv_corr",1389.96008919025
"DEU","Alemania",1982,"salario_ppa_c_actual_corr",1507.07021679038
"DEU","Alemania",1982,"salario_ppa_c_priv_real",3530.63773732845
"DEU","Alemania",1982,"salario_ppa_c_actual_real",3828.10918211595
"DEU","Alemania",1982,"indice_salario_real_2017",75.2588644593517
"DEU","Alemania",1982,"tcn_ppa_cpriv",1.1359471546165
"DEU","Alemania",1982,"salario_relativo_usa_dolares",0.69777853000713
"DEU","Alemania",1982,"salario_relativo_usa_c_priv",0.792639535714082
"DEU","Alemania",1982,"salario_relativo_usa_c_actual",0.859422832508212
"DEU","Alemania",1983,"Salario.UMN",1575.37849877322
"DEU","Alemania",1983,"IPC_2005",65.2390052883233
"DEU","Alemania",1983,"PPA_c_actual_serie",1.00850825526812
"DEU","Alemania",1983,"PPA_c_priv_serie",1.09347942197914
"DEU","Alemania",1983,"TCN",1.30546
"DEU","Alemania",1983,"IPC_2017",55.1596775569143
"DEU","Alemania",1983,"IPC_2017_USA",40.6332129810305
"DEU","Alemania",1983,"salario_real_2017",2856.03282787093
"DEU","Alemania",1983,"salario_dolares",1206.76121732816
"DEU","Alemania",1983,"salario_ppa_c_priv_corr",1440.70246509246
"DEU","Alemania",1983,"salario_ppa_c_actual_corr",1562.08785653856
"DEU","Alemania",1983,"salario_ppa_c_priv_real",3545.6277251938
"DEU","Alemania",1983,"salario_ppa_c_actual_real",3844.36214105888
"DEU","Alemania",1983,"indice_salario_real_2017",75.5783901510075
"DEU","Alemania",1983,"tcn_ppa_cpriv",1.19385877206284
"DEU","Alemania",1983,"salario_relativo_usa_dolares",0.655310654271253
"DEU","Alemania",1983,"salario_relativo_usa_c_priv",0.782348373027977
"DEU","Alemania",1983,"salario_relativo_usa_c_actual",0.848264595015646
"DEU","Alemania",1984,"Salario.UMN",1634.02857057883
"DEU","Alemania",1984,"IPC_2005",66.8085164601684
"DEU","Alemania",1984,"PPA_c_actual_serie",0.990187310711292
"DEU","Alemania",1984,"PPA_c_priv_serie",1.07361485888858
"DEU","Alemania",1984,"TCN",1.455107
"DEU","Alemania",1984,"IPC_2017",56.4867016244693
"DEU","Alemania",1984,"IPC_2017_USA",42.3806645999849
"DEU","Alemania",1984,"salario_real_2017",2892.76683464731
"DEU","Alemania",1984,"salario_dolares",1122.96110909977
"DEU","Alemania",1984,"salario_ppa_c_priv_corr",1521.98766350011
"DEU","Alemania",1984,"salario_ppa_c_actual_corr",1650.2216832137
"DEU","Alemania",1984,"salario_ppa_c_priv_real",3591.23123213279
"DEU","Alemania",1984,"salario_ppa_c_actual_real",3893.80793998753
"DEU","Alemania",1984,"indice_salario_real_2017",76.550471798271
"DEU","Alemania",1984,"tcn_ppa_cpriv",1.35533425972358
"DEU","Alemania",1984,"salario_relativo_usa_dolares",0.578400148480036
"DEU","Alemania",1984,"salario_relativo_usa_c_priv",0.783925537064201
"DEU","Alemania",1984,"salario_relativo_usa_c_actual",0.84997464191877
"DEU","Alemania",1985,"Salario.UMN",1687.7219701791
"DEU","Alemania",1985,"IPC_2005",68.1889345102889
"DEU","Alemania",1985,"PPA_c_actual_serie",0.9760401273757
"DEU","Alemania",1985,"PPA_c_priv_serie",1.05827571438914
"DEU","Alemania",1985,"TCN",1.505226
"DEU","Alemania",1985,"IPC_2017",57.6538471718589
"DEU","Alemania",1985,"IPC_2017_USA",43.8833246630683
"DEU","Alemania",1985,"salario_real_2017",2927.33625415875
"DEU","Alemania",1985,"salario_dolares",1121.24157447394
"DEU","Alemania",1985,"salario_ppa_c_priv_corr",1594.78474959929
"DEU","Alemania",1985,"salario_ppa_c_actual_corr",1729.15223753855
"DEU","Alemania",1985,"salario_ppa_c_priv_real",3634.14750783785
"DEU","Alemania",1985,"salario_ppa_c_actual_real",3940.34009687006
"DEU","Alemania",1985,"indice_salario_real_2017",77.4652725840438
"DEU","Alemania",1985,"tcn_ppa_cpriv",1.42233822389928
"DEU","Alemania",1985,"salario_relativo_usa_dolares",0.548933395017295
"DEU","Alemania",1985,"salario_relativo_usa_c_priv",0.780768950107903
"DEU","Alemania",1985,"salario_relativo_usa_c_actual",0.846552098907972
"DEU","Alemania",1986,"Salario.UMN",1758.73962875453
"DEU","Alemania",1986,"IPC_2005",68.1006895075637
"DEU","Alemania",1986,"PPA_c_actual_serie",0.956619718207415
"DEU","Alemania",1986,"PPA_c_priv_serie",1.03721905205544
"DEU","Alemania",1986,"TCN",1.110262
"DEU","Alemania",1986,"IPC_2017",57.5792358887036
"DEU","Alemania",1986,"IPC_2017_USA",44.7162599377675
"DEU","Alemania",1986,"salario_real_2017",3054.46851040893
"DEU","Alemania",1986,"salario_dolares",1584.07621692405
"DEU","Alemania",1986,"salario_ppa_c_priv_corr",1695.62989155402
"DEU","Alemania",1986,"salario_ppa_c_actual_corr",1838.49401729894
"DEU","Alemania",1986,"salario_ppa_c_priv_real",3791.97610424902
"DEU","Alemania",1986,"salario_ppa_c_actual_real",4111.46643269721
"DEU","Alemania",1986,"indice_salario_real_2017",80.8295375777404
"DEU","Alemania",1986,"tcn_ppa_cpriv",1.07042191116699
"DEU","Alemania",1986,"salario_relativo_usa_dolares",0.746105358184379
"DEU","Alemania",1986,"salario_relativo_usa_c_priv",0.798647523439656
"DEU","Alemania",1986,"salario_relativo_usa_c_actual",0.865937019091317
"DEU","Alemania",1987,"Salario.UMN",1824.20444521134
"DEU","Alemania",1987,"IPC_2005",68.2708837520787
"DEU","Alemania",1987,"PPA_c_actual_serie",0.925109337496586
"DEU","Alemania",1987,"PPA_c_priv_serie",1.00305378597454
"DEU","Alemania",1987,"TCN",0.918992
"DEU","Alemania",1987,"IPC_2017",57.7231353796294
"DEU","Alemania",1987,"IPC_2017_USA",46.354911012139
"DEU","Alemania",1987,"salario_real_2017",3160.26569453312
"DEU","Alemania",1987,"salario_dolares",1985.00579462208
"DEU","Alemania",1987,"salario_ppa_c_priv_corr",1818.65067528656
"DEU","Alemania",1987,"salario_ppa_c_actual_corr",1971.87983222369
"DEU","Alemania",1987,"salario_ppa_c_priv_real",3923.31823225873
"DEU","Alemania",1987,"salario_ppa_c_actual_real",4253.87470101563
"DEU","Alemania",1987,"indice_salario_real_2017",83.6292185830096
"DEU","Alemania",1987,"tcn_ppa_cpriv",0.916194139187793
"DEU","Alemania",1987,"salario_relativo_usa_dolares",0.895541638402713
"DEU","Alemania",1987,"salario_relativo_usa_c_priv",0.820490000503199
"DEU","Alemania",1987,"salario_relativo_usa_c_actual",0.88961981897845
"DEU","Alemania",1988,"Salario.UMN",1808.89633645638
"DEU","Alemania",1988,"IPC_2005",69.1407306630573
"DEU","Alemania",1988,"PPA_c_actual_serie",0.900188936126152
"DEU","Alemania",1988,"PPA_c_priv_serie",0.97603373339323
"DEU","Alemania",1988,"TCN",0.897944
"DEU","Alemania",1988,"IPC_2017",58.4585922573271
"DEU","Alemania",1988,"IPC_2017_USA",48.2451415896173
"DEU","Alemania",1988,"salario_real_2017",3094.3207261883
"DEU","Alemania",1988,"salario_dolares",2014.48680146689
"DEU","Alemania",1988,"salario_ppa_c_priv_corr",1853.31333802128
"DEU","Alemania",1988,"salario_ppa_c_actual_corr",2009.46297367388
