Data on activities of multinational enterprises
Data on activities of multinational enterprises
"By Country and Industry (NAICS) (Millions of Dollars) "
,All Industries Total,All Industries Total,All Industries Total,All Industries Total,All Industries Total,All Industries Total,All Industries Total,All Industries Total,All Industries Total,All Industries Total,All Industries Total,All Industries Total,Mining,Mining,Mining,Mining,Mining,Mining,Mining,Mining,Mining,Mining,Mining,Mining,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Manufacturing,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Wholesale Trade,Retail Trade,Retail Trade,Retail Trade,Retail Trade,Retail Trade,Retail Trade,Retail Trade,Retail Trade,Retail Trade,Retail Trade,Retail Trade,Retail Trade,Information,Information,Information,Information,Information,Information,Information,Information,Information,Information,Information,Information,Finance and insurance,Finance and insurance,Finance and insurance,Finance and insurance,Finance and insurance,Finance and insurance,Finance and insurance,Finance and insurance,Finance and insurance,Finance and insurance,Finance and insurance,Finance and insurance,"Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services","Professional, scientific, and technical services",Other Industries,Other Industries,Other Industries,Other Industries,Other Industries,Other Industries,Other Industries,Other Industries,Other Industries,Other Industries,Other Industries,Other Industries
"  Finland",182,175,246,259,192,2313,(D),240,221,296,334,455,0,0,0,0,0,0,0,0,0,0,0,0,159,152,229,238,118,(D),(D),(D),(D),182,222,341,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),0,0,0,2,2,3,(D),2,0,0,0,0,(*),0,0,0,0,0,0,(D),26,(D),(D),(D),34,(D),(D),(D),(D),(D),42,34,(D),5,8,8,5,(D),(D),(D),5,1,(*),(*),2,2,2,(D),(D),0,0,0,0,0,(D),(D),0,(D),(D),1,(*),0,0,0,0,0,4,3,(D),(D),9,(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,(*),(*),1,1,(D),(D),(D),(*),(*),1,1,(D),1,(*),0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,(D),(D),(D),(D),3,1,0,0,(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0
"  France",6251,5359,3992,3942,3519,3277,2616,2610,3069,3016,2970,2377,(*),(*),1,1,(*),0,0,0,0,0,0,0,5517,4721,3650,3554,3159,2830,2316,2376,2806,2735,2730,1991,43,(D),(D),(D),(D),66,(D),51,39,(D),(D),(D),454,485,326,446,317,381,364,363,414,456,452,253,77,47,49,41,40,35,31,21,66,33,42,44,2905,(D),869,704,745,965,631,723,698,637,187,199,790,771,719,723,696,345,372,183,299,306,400,330,4,5,(D),(D),23,(D),62,51,5,(D),1,(D),413,175,215,236,324,299,188,277,310,278,303,265,(D),(D),337,385,327,437,253,195,165,173,147,332,0,(*),(*),(*),(*),4,1,5,2,2,3,4,(D),1,2,2,(D),1,(D),1,(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),6,(D),(D),(D),(D),25,28,(D),(D),4,1,(D),(*),(D),(D),20,(D),(D),21
"  Germany",7342,7273,8228,7905,8086,9092,7175,8770,9691,8404,7166,6199,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(*),1,6759,6646,7838,7311,7413,8090,6725,8355,9095,7679,6720,5604,227,(D),(D),203,241,124,53,81,83,(D),(D),(D),1864,1572,1602,1523,1662,1628,928,461,520,600,636,622,284,271,201,321,237,216,134,228,228,214,198,164,1316,1121,1670,1490,1607,1984,1659,1305,1403,1467,1570,1427,444,490,589,662,658,1239,1213,1388,1535,1795,1638,1477,478,469,661,644,199,433,399,523,(D),(D),350,318,1265,1375,1410,1373,1792,1375,1310,3296,3489,1268,1072,738,518,554,343,408,(D),813,403,319,529,595,298,464,(D),(D),(D),(D),(D),(D),17,46,13,(D),(D),(D),(*),1,(*),2,(*),1,(*),(*),1,(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,(D),(*),1,1,1,0,3,1,2,2,3,3,(D),(D),(D),(D),2,(D),(D),(D),(D),(D),(D),(D)
"  Greece",(D),3,5,2,1,4,4,6,(D),(D),5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),5,2,1,4,4,(D),(D),(D),5,5,0,0,(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,4,0,0,0,(*),(*),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,(*),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),(*),(*),(D),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),3,(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  Hungary",675,618,391,458,313,924,(D),1062,821,883,170,278,0,0,0,0,0,0,0,0,0,0,0,0,477,376,325,404,258,(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),0,(D),(D),(D),0,0,(*),(*),0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),1,(D),(D),88,123,108,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,(D),(D),37,80,(D),133,10,4,10,12,11,7,(D),(D),(D),(D),(D),(*),(*),(*),(*),(*),(*),(*),0,0,0,0,0,0,0,0,0,0,(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),0,0,(*),(*),0,0,(*),(*),0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
"  Ireland",23228,28769,30585,29500,27704,30667,27559,28283,20228,27725,27953,29275,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),13825,15467,14696,14429,18890,14024,13929,13678,20458,19063,20217,3,2,2,3,4,1,(*),0,(D),(D),0,5,5160,7430,9661,8610,8129,8432,6495,6135,6334,10808,11278,12768,(D),(D),(D),(D),(D),9,8,8,8,9,11,10,(D),(D),(D),(D),8,3,(*),(*),(*),(*),2,1,2154,3544,2769,2667,2721,2378,2406,2617,2686,3141,2961,2937,(D),(D),0,0,0,1,1,1,(D),1,1,(*),(D),(D),(D),(D),(D),34,34,39,39,40,(D),(D),14227,14872,(D),13498,11804,10468,(D),(D),(D),(D),5043,4793,1,1,(D),0,0,0,0,0,0,0,0,0,2,(D),(D),(D),(D),(D),61,(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,(D),(D),(D),(D),(D),(*),(*),1,2,(D),(D),(D),(D),(D),(D),3,4,(*),1,2,0
"  Italy",1517,1510,1516,2355,2664,3420,4370,4533,4070,4812,3673,3240,0,0,0,0,0,0,4,(D),4,5,(D),9,1230,1226,1238,2112,2386,2323,(D),(D),(D),(D),1851,1527,9,8,9,(D),(D),9,(D),10,29,33,(D),(D),241,210,212,289,739,646,661,768,684,789,786,625,76,61,65,60,59,88,54,46,95,116,77,91,219,251,298,927,1000,989,(D),624,615,655,329,266,(D),449,(D),(D),116,129,102,167,195,165,109,113,23,19,24,18,35,(D),(D),(D),28,31,17,25,204,111,133,198,238,261,252,307,189,273,318,246,(D),(D),232,(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,(D),(D),1,(D),(D),(D),(D),(D),(*),(*),(*),(*),(*),0,0,1,1,2,(*),1,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),1,(*),(D),(D),(D),(D),1,6,(D),(D),(D),(D),8,21,4,4,5,5
"  Luxembourg",246,322,356,1287,1174,4551,5005,5675,5180,5263,5269,3482,0,0,0,0,0,0,0,0,0,0,(*),(*),246,(D),356,(D),(D),1771,2674,3450,(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),0,(D),(D),0,(D),(D),0,1,2,0,0,0,2,(*),0,(D),0,287,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,(D),0,(*),(*),(*),(*),1,1,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),0,(D),0,(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),(*),(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  Netherlands",4553,4040,4792,4736,6197,14355,16978,17501,18033,19149,15622,14414,(D),(D),(D),(D),(D),(*),(*),0,(*),0,9,8,2589,1925,2071,2232,2249,9997,11198,12600,12214,12516,9424,8162,279,(D),(D),(D),(D),(D),(D),(D),(D),321,(D),(D),1077,463,405,474,485,849,1794,3399,2594,2594,2502,2252,5,5,7,10,8,6,4,2,4,4,4,5,205,196,227,268,223,540,452,425,428,422,489,351,79,164,162,144,173,(D),(D),(D),(D),(D),(D),4890,(D),(D),(D),(D),(D),29,17,22,15,11,4,4,46,143,250,183,131,116,139,(D),(D),(D),170,97,1897,2037,2617,2261,3356,3867,5375,4521,5427,5978,5698,5771,0,0,(D),(D),(D),(D),(D),(D),(D),(D),269,282,9,8,8,6,6,17,13,14,12,15,10,9,0,2,(D),(D),4,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),1,(D),(D),(D),(D),14,8,(D),14,15,(D),(D),(D),(D),(D),(D),191,197,174
"  Norway",669,801,1434,1475,1260,1562,1172,834,997,981,363,232,(*),(*),(*),(D),(D),(*),(*),(*),(*),(*),0,0,664,783,1430,(D),(D),1553,1164,830,994,(D),361,231,0,0,0,0,0,(D),(D),(D),(D),(D),0,0,(D),(D),(D),(D),(D),70,87,89,(D),84,(D),130,0,0,0,0,0,(*),0,1,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),9,(*),4,(*),(D),(D),(*),(*),(D),(*),(*),(*),(*),(*),(D),5,(D),0,0,0,(D),(D),(D),2,3,3,0,0,0,(D),(D),0,0,0,0,(D),(D),(D),(*),(*),(*),0,0,0,9,8,3,2,(D),2,(*),0,0,0,0,0,0,0,0,(*),(*),(*),(*),0,(D),0,0,1,(*),0,0,0,0,(*),(*),(*),(*),(*),(*),(*),0,0,0,0,0,0,0,5,(D),4,(*),(*),0,(*),0,(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0
"  Poland",130,285,354,318,618,549,526,467,631,590,607,641,0,0,0,0,0,1,(*),0,0,0,0,0,129,(D),(D),316,(D),(D),(D),460,627,584,606,640,(D),(D),(D),8,8,(D),(D),(D),(D),(D),(D),96,(*),1,(D),(D),(D),(D),(D),4,4,(*),1,1,17,46,23,38,28,49,37,34,44,45,19,18,7,8,9,9,(D),(D),27,30,33,38,44,71,3,4,7,6,(D),(D),42,46,47,56,54,7,(*),(D),(*),(*),(D),1,(D),(D),(D),1,(D),5,34,136,228,228,(D),333,303,281,436,395,373,438,1,(D),(D),2,(D),(D),(D),7,4,6,(*),(*),0,(*),(*),(*),(*),(*),0,(*),(*),(*),1,(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),(*),(*),(*),(*),(*),0,(*),0,(*),0,0,0,0,0,0,0,0,0,0,(*),1,1
"  Portugal",71,88,82,78,63,111,146,123,131,146,206,190,0,0,0,0,0,0,0,0,0,0,0,0,36,50,59,55,(D),88,142,123,131,146,206,189,0,0,0,0,0,0,0,0,0,0,(*),(*),0,0,0,0,0,(*),(D),(D),(D),(D),(D),(D),(*),(*),(*),(*),(*),0,0,0,0,0,0,0,1,2,2,(*),(*),(*),2,2,2,2,7,1,(D),5,(D),0,0,(D),(D),5,5,(D),55,57,2,5,5,1,1,1,1,1,1,1,1,0,(D),38,46,53,(D),54,(D),(D),(D),(D),(D),(D),(D),33,(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),5,(D),(D),1,(D),4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"  Russia",18,56,149,(D),171,62,(D),(D),(D),(D),(D),137,0,0,0,0,0,0,0,0,0,0,(*),(D),(D),52,(D),(D),160,56,(D),(D),(D),(D),(D),(D),0,(D),(D),(D),(D),(D),(D),(D),(D),2,4,(D),0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,(D),0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(*),0,0,(*),(*),0,(*),(*),(*),(D),3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),1,1,(*),(*),(D),(D),(D),(D),(D),(D),(D),7,8,(D),0,0,0,0,0,0,0,0,0,0,(*),(*),(D),(D),4,4,4,4,(D),3,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,(*),(*),0,0,0,0,0,0,(D),(D),2,2,(D),(D),2,2,2,2,0,(D)
"  Spain",1119,917,1028,1012,654,637,439,673,608,704,660,859,(*),(*),(*),(*),(*),(*),(*),(*),(*),(*),(*),(*),(D),(D),(D),(D),(D),327,190,494,501,551,510,572,0,0,0,0,0,1,2,2,2,2,3,6,(D),(D),(D),(D),60,79,71,359,259,225,226,223,(D),2,(D),1,3,(D),(D),(D),(D),(D),(D),(D),13,6,9,10,(D),(D),(D),(D),0,0,(D),(D),(D),(D),(D),(D),3,(D),(D),4,(D),(D),4,(D),28,31,34,28,30,116,14,35,(D),55,(D),(D),(D),172,163,49,76,35,(D),36,96,33,36,33,(D),(D),(D),(D),(D),(D),249,178,102,152,149,(D),(*),(*),(*),(*),(*),(*),0,(*),1,(*),(*),(D),0,(*),(*),(*),(*),(*),(*),(*),4,1,(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,(D),0,0,0,0,(D),0,1,(*),(*),(*),(*),2,(*),(*),(*),(D),1,(*),0,0,0,0,(D)
"  Sweden",2540,344,381,441,564,731,622,748,753,562,977,690,0,0,0,0,0,0,0,0,0,0,0,0,(D),291,323,359,546,(D),591,727,705,504,920,641,0,0,0,0,0,0,0,0,2,0,0,0,(D),(D),(D),(D),(D),(D),128,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),26,(D),(D),(D),(D),(D),70,(D),(D),(D),(D),93,88,96,55,42,40,39,43,(D),18,58,68,83,(D),(*),(*),(D),(D),(D),1,1,1,1,(D),0,0,0,0,0,(*),(*),(D),(D),23,34,(D),(D),54,(D),(D),28,(D),(D),(D),(D),(D),(D),18,(D),31,19,(D),(D),27,(D),0,0,0,0,0,0,0,0,(D),(D),(D),(D),(*),0,0,(*),(*),(*),0,0,0,0,0,(D),0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(*),0,0,0,(*),0,(*),0,0,0,0,(*),(*),0,0,2,2,2,(D),(D)
"  Switzerland",9570,11211,11032,11751,11495,17580,15416,19309,19979,19406,11029,8961,5,4,0,1,0,0,(*),0,0,(*),4,0,2772,3300,3733,4002,4058,7276,6437,8173,9955,9125,7823,6541,5,2,3,3,2,4,0,0,0,0,1,0,1178,1662,1834,1524,(D),3651,2241,2194,3598,2975,3033,1918,(D),(D),(D),35,35,(D),(D),1,(D),(D),(D),(D),310,196,124,104,105,(D),317,517,804,(D),(D),(D),424,(D),(D),367,425,683,672,765,1015,1006,856,(D),(D),(D),107,(D),(D),(D),(D),(D),222,549,(D),299,4,4,7,(D),(D),(D),(D),(D),(D),(D),(D),(D),6727,(D),7232,7683,7366,10234,8829,10995,9881,10132,3052,2276,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),3,3,3,3,3,5,(D),4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),2,2,2,1,(D),(D),(D),3,2,3,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
"  Turkey",30,38,(D),43,(D),104,144,(D),(D),(D),(D),31,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),25,(D),(D),53,99,(D),(D),19,(D),(D),0,0,0,(*),(*),0,0,(D),(D),1,1,3,2,2,1,2,1,3,(*),1,1,(D),(*),(D),0,0,0,0,0,0,0,0,0,0,(D),1,(*),(*),(*),(*),(*),0,0,0,0,(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,(D),(D),8,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,(D),(D),(D),(D),(D),0,(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),(*),0,0,0,0,(*),0,0,0,0,0,0,(D),(D),(D),(D),(D),(*),(*)
"  United Kingdom",10563,12812,16424,14432,15967,15688,14828,14473,15128,16493,16170,13046,(D),26,34,39,66,(D),(D),21,15,26,20,(D),8795,10695,14718,12920,14626,11971,12479,11691,11806,12283,11661,9197,(D),(D),(D),13,16,4,3,3,3,3,4,3,567,478,583,645,662,850,916,781,605,542,433,628,157,336,383,135,191,234,119,207,207,278,240,(D),1117,1591,2103,1433,1539,1264,1114,1215,1359,1558,1392,1243,772,713,788,588,790,1031,1105,1117,1217,1446,1507,1332,134,72,85,58,92,151,113,98,125,(D),182,163,2299,2656,3575,3629,(D),4411,4865,4658,4246,4347,3994,3087,1201,1889,1373,871,575,3254,2043,2485,3130,3722,4027,3366,(D),(D),26,(D),(D),123,47,94,88,359,(D),(D),11,22,11,9,29,54,62,56,69,75,86,107,0,0,0,0,0,0,(*),0,0,1,1,1,(D),(D),(D),(D),(D),137,62,(D),13,18,26,10,6,29,(D),(D),(D),(D),(D),(D),7,9,(D),(D)
"  Other",(D),230,(D),(D),(D),851,960,805,861,404,297,282,0,(D),0,0,0,0,(*),(*),(*),(*),(*),(*),(D),(D),(D),(D),(D),(D),(D),802,(D),398,290,270,0,0,0,0,0,0,(D),(*),(D),(D),(*),(D),(D),20,(D),68,(D),(D),(D),(D),(D),(D),(D),(D),41,82,110,(D),138,98,43,(D),(D),30,(D),(D),7,(D),(D),(D),(D),98,119,73,91,98,(D),101,(D),(D),(D),(*),(*),(D),(D),(D),(D),(D),1,1,(*),1,1,1,3,2,2,(*),(*),(*),(D),(*),21,7,8,7,14,(D),(D),(D),(D),(D),70,60,2,3,4,(D),(D),(D),(D),(*),1,1,(D),2,0,0,0,0,0,0,0,0,0,0,(D),2,(*),(*),(*),(*),(*),3,(D),1,2,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),2,(D),2,2,1,0,0,0,0,0,0,0,0,0,0,(D),4
Latin America and Other Western Hemisphere,49473,60366,71125,69557,76059,81011,78644,77095,84845,84058,87415,78568,3833,5342,3594,3393,1921,3244,2119,2573,3412,3157,2803,2988,40409,46254,57302,56100,60302,64909,64375,63086,69879,69990,73216,65781,2446,(D),(D),(D),(D),(D),456,540,967,758,615,703,1909,2178,(D),1661,(D),3091,3419,3340,3361,1370,1618,2210,1333,1712,2529,1857,1695,1750,1452,1487,2264,1922,1766,1689,1966,2619,3101,2648,3123,3242,4596,3679,3949,4393,3323,4483,6436,3892,4178,4346,5618,4922,4550,4266,4701,4654,4148,3720,2117,(D),1900,2031,1465,1124,1067,1154,1184,1166,1303,1365,18419,26335,28901,32048,36759,40417,43266,43425,48260,50130,53796,45763,4849,(D),9780,9577,13307,11636,11033,10727,10703,9935,10101,8293,(*),(D),(D),(D),(D),21,(D),(D),62,75,40,35,(D),2,(*),(*),3,4,3,3,5,3,16,12,(D),0,0,0,0,0,(D),1,0,0,0,0,(D),(D),(D),(D),(D),105,92,(D),(D),(D),(D),138,(D),(D),413,462,(D),1092,974,595,(D),(D),(D),1321
"  South America",7694,10720,11477,11865,10694,11148,5506,5997,7712,6541,5361,4944,2449,3637,(D),2451,(D),2087,1081,1423,1640,1613,1466,1574,(D),6870,8793,9105,8464,8009,3496,3817,5049,4790,3487,2699,(D),(D),(D),(D),(D),(D),230,326,527,402,305,387,(D),649,380,(D),395,(D),(D),(D),(D),(D),(D),342,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),448,562,(D),(D),(D),(D),(D),213,194,225,244,(D),3,47,(D),(D),151,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),7,(D),(D),(D),(D),(D),(D),(D),1262,1084,1366,1434,1396,1572,1808,(D),(D),(D),954,613,257,130,(D),209,(D),910,(D),(D),(D),71,75,280,(*),(D),(D),(D),(D),9,3,4,6,6,8,11,2,2,(*),(*),3,1,(*),(*),3,(*),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),9,(D),(D),(D),4,5,(D),(D),(D),(D),58,(D),(D),65,(D),(D),(D),(D),(D),316,(D)
"    Argentina",2649,4756,5289,(D),5496,6039,1215,1102,1708,358,175,147,(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,(D),(D),(D),(D),(D),(D),226,264,450,350,157,131,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),163,(D),166,(D),(D),(D),(D),(D),(D),(D),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),1,1,(D),(D),6,4,(D),(D),(*),(*),(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),(*),(*),(*),0,0,73,149,103,(D),(D),(D),2,1,(*),(*),(*),(*),(D),1,1,(D),(D),(D),(D),(D),(D),5,14,7,(*),(*),(*),(*),(*),6,(*),(D),1,2,3,5,0,0,0,0,0,(*),(*),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,(*),1,1,1,1,1,1,1,1,(*),(*),3,(D),(D),(D),(D),(D),(D),(D),0,(D),0,0,0
"    Brazil",2596,3019,3068,3245,2863,3262,2979,3229,4227,4042,2937,2607,5,(D),(D),(D),(D),(D),(D),(D),52,(D),(D),(D),2516,2942,2979,3022,2815,3143,2890,3154,4156,3965,2859,2256,(D),146,(D),(D),(D),(D),164,253,250,223,282,276,85,450,184,210,226,193,195,78,95,165,238,196,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),288,(D),(D),221,(D),186,218,229,217,3,46,(D),(D),151,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),7,(D),(D),(D),(D),(D),(D),(D),1140,925,1040,1111,1082,(D),(D),(D),(D),(D),(D),(D),57,(D),65,(D),23,(D),37,30,14,21,32,241,(*),0,0,0,0,2,2,(D),2,2,2,2,1,2,(*),(*),3,0,0,0,1,0,(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),2,2,(D),(D),(D),(D),2,(D),2,2,0,(D),(D),(*),0,(*),(D)
"    Chile",223,672,372,479,311,390,304,404,446,593,851,593,(D),(D),0,0,0,(D),(D),(D),(D),(D),(D),(D),59,109,(D),(D),(D),136,112,92,141,145,312,(D),0,0,1,1,2,0,1,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(*),1,(*),(*),(*),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,(*),(*),0,0,0,(*),0,(*),0,(*),(*),(*),0,0,0,0,0,(*),(*),(*),(*),(*),0,0,(*),(*),0,0,0,0,0,0,0,0,0,0,3,(D),(D),(D),(D),(D),7,(*),(*),(*),1,2,0,3,3,3,(D),1,0,0,(*),(*),2,2,(*),0,0,(*),(*),(*),(*),(*),2,(*),(D),(D),0,0,0,0,0,0,0,0,0,0,0,0,(*),1,1,1,1,1,(*),(*),2,2,1,(*),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),77
"    Colombia",952,574,435,(D),(D),268,410,531,570,611,769,623,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),46,25,(D),(D),(D),(D),(D),78,80,0,(*),(*),(*),(*),1,(*),0,0,0,0,0,4,8,9,6,(D),6,9,11,(D),(D),(D),(D),(D),(D),2,(D),0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,7,(D),(D),(D),(D),(D),0,0,0,0,(*),0,4,(D),(D),(D),0,0,(D),0,(D),0,(*),(*),0,0,0,0,0,2,9,(D),(D),2,2,3,4,3,1,4,9,10,0,(D),(D),(D),5,1,1,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),1,(D),(D),1,1,(*),(*),(*),(*),1,0,0,0,0,0,(D),(D),0,0,0,(D),(D)
"    Ecuador",(D),(D),(D),(D),(D),39,27,(D),35,34,6,(D),(*),(*),(*),(*),(*),(D),(D),(*),0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),32,32,4,3,0,0,0,0,0,0,0,0,0,0,0,(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(D),(D),(D),0,0,0,0,0,0,0,7,8,9,(*),(*),1,(*),(D),(*),(*),(*),(*),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,(*),(*),(*),(*),(*),(*),0,0,(*),(*),0,(*),2,1,2,1,1,(D)
